α_weak	α_strong	α	gam_neg	shape	analysis	method
0.0207316	0.0223063	0.0604324	365.194	0.131896	exp_strong_0.4	abc_mk
0.0296776	0.0149277	0.0706851	607.172	0.134729	exp_strong_0.4	abc_mk
0.0219758	0.020619	0.0593899	388.411	0.134843	exp_strong_0.4	abc_mk
0.0246002	0.0391236	0.081337	384.992	0.138166	exp_strong_0.4	abc_mk
0.0468467	0.022307	0.0810663	395.72	0.129129	exp_strong_0.4	abc_mk
0.0183646	0.0251809	0.0532445	361.588	0.142212	exp_strong_0.4	abc_mk
0.0438979	0.0174134	0.0684947	393.512	0.121994	exp_strong_0.4	abc_mk
0.0207951	0.0356042	0.0707975	379.386	0.145562	exp_strong_0.4	abc_mk
0.020499	0.0113285	0.0473993	406.259	0.134137	exp_strong_0.4	abc_mk
0.0190418	0.0436347	0.0731312	363.229	0.150669	exp_strong_0.4	abc_mk
0.0227932	0.0443642	0.0783383	362.94	0.145147	exp_strong_0.4	abc_mk
0.0468827	0.0189802	0.0741037	380.275	0.128944	exp_strong_0.4	abc_mk
0.0210025	0.012741	0.0525398	384.426	0.131678	exp_strong_0.4	abc_mk
0.0191612	0.0208595	0.0540797	371.79	0.133689	exp_strong_0.4	abc_mk
0.0182992	0.0355713	0.0661904	357.521	0.1414	exp_strong_0.4	abc_mk
0.0192455	0.0301641	0.0591914	614.666	0.141366	exp_strong_0.4	abc_mk
0.0267822	0.0245495	0.0671001	399.905	0.135542	exp_strong_0.4	abc_mk
0.0206724	0.0269537	0.0582125	608.311	0.133113	exp_strong_0.4	abc_mk
0.0246805	0.0266401	0.0644735	364.195	0.143181	exp_strong_0.4	abc_mk
0.0216142	0.05082	0.082337	359.002	0.151094	exp_strong_0.4	abc_mk
0.0163855	0.0347196	0.0585622	347.457	0.148232	exp_strong_0.4	abc_mk
0.0196762	0.0247078	0.0560461	371.892	0.137881	exp_strong_0.4	abc_mk
0.0198056	0.0380154	0.064545	373.527	0.132658	exp_strong_0.4	abc_mk
0.0255444	0.0213674	0.0684822	629.385	0.131776	exp_strong_0.4	abc_mk
0.0186662	0.0505378	0.0776924	619.633	0.143379	exp_strong_0.4	abc_mk
0.0213587	0.0187552	0.0585662	603.169	0.135068	exp_strong_0.4	abc_mk
0.0184487	0.0314379	0.0585308	378.619	0.133596	exp_strong_0.4	abc_mk
0.01837	0.0250475	0.054171	375.449	0.134702	exp_strong_0.4	abc_mk
0.025194	0.0179511	0.0639224	372.14	0.131923	exp_strong_0.4	abc_mk
0.0169027	0.0364596	0.0609446	618.666	0.14517	exp_strong_0.4	abc_mk
0.0141751	0.0391843	0.0610442	323.004	0.157196	exp_strong_0.4	abc_mk
0.0165985	0.0268326	0.053962	622.786	0.143643	exp_strong_0.4	abc_mk
0.0171857	0.0207725	0.0511166	614.704	0.140001	exp_strong_0.4	abc_mk
0.0216209	0.0115534	0.0574496	394.791	0.132323	exp_strong_0.4	abc_mk
0.0181187	0.0299229	0.061819	346.778	0.143009	exp_strong_0.4	abc_mk
0.0136567	0.0212289	0.0468701	348.128	0.14366	exp_strong_0.4	abc_mk
0.0225631	0.0360073	0.0696247	389.271	0.134875	exp_strong_0.4	abc_mk
0.0202853	0.0327293	0.0662247	380.597	0.134628	exp_strong_0.4	abc_mk
0.0587287	0.0108686	0.07926	417.786	0.132147	exp_strong_0.4	abc_mk
0.0210139	0.0244294	0.0579914	386.689	0.139943	exp_strong_0.4	abc_mk
0.0259088	0.0181122	0.0593685	382.362	0.137564	exp_strong_0.4	abc_mk
0.0178995	0.0129148	0.0443324	385.557	0.13402	exp_strong_0.4	abc_mk
0.0180852	0.0284313	0.05502	356.334	0.135764	exp_strong_0.4	abc_mk
0.0204591	0.0286431	0.0622332	594.726	0.136116	exp_strong_0.4	abc_mk
0.0170865	0.0288033	0.0629545	350.38	0.147993	exp_strong_0.4	abc_mk
0.0160431	0.0241304	0.0508179	368.14	0.137863	exp_strong_0.4	abc_mk
0.017577	0.0101788	0.0433337	377.307	0.132343	exp_strong_0.4	abc_mk
0.0169399	0.0210418	0.0482913	366.585	0.132448	exp_strong_0.4	abc_mk
0.0214353	0.0116235	0.0576606	388.973	0.13326	exp_strong_0.4	abc_mk
0.0207655	0.0201398	0.0587627	372.066	0.134521	exp_strong_0.4	abc_mk
0.0184136	0.0259962	0.0591313	364.176	0.142028	exp_strong_0.4	abc_mk
0.0175075	0.0454786	0.070479	352.102	0.153332	exp_strong_0.4	abc_mk
0.0136695	0.0339967	0.0549991	322.011	0.140511	exp_strong_0.4	abc_mk
0.0168342	0.04409	0.0699832	344.345	0.148561	exp_strong_0.4	abc_mk
0.0206224	0.0278761	0.065266	371.925	0.134933	exp_strong_0.4	abc_mk
0.016929	0.0457918	0.0727892	384.129	0.143809	exp_strong_0.4	abc_mk
0.0158868	0.0135746	0.0448651	368.126	0.146038	exp_strong_0.4	abc_mk
0.0527833	0.120507	0.183414	622.124	0.143965	exp_strong_0.999	abc_mk
0.0492703	0.122977	0.181288	376.341	0.143822	exp_strong_0.999	abc_mk
0.0552313	0.135521	0.195389	373.943	0.148153	exp_strong_0.999	abc_mk
0.0966928	0.11637	0.212409	365.283	0.158378	exp_strong_0.999	abc_mk
0.0760589	0.113313	0.176459	383.331	0.145376	exp_strong_0.999	abc_mk
0.0541885	0.121359	0.186644	386.524	0.142332	exp_strong_0.999	abc_mk
0.0513148	0.114536	0.172823	377.639	0.134872	exp_strong_0.999	abc_mk
0.0854874	0.120719	0.208657	375.777	0.156723	exp_strong_0.999	abc_mk
0.0609715	0.110663	0.182118	390.677	0.138042	exp_strong_0.999	abc_mk
0.0451983	0.132516	0.180176	377.644	0.139346	exp_strong_0.999	abc_mk
0.0554115	0.13012	0.18906	338.723	0.144587	exp_strong_0.999	abc_mk
0.0754998	0.122323	0.191783	387.947	0.139736	exp_strong_0.999	abc_mk
0.126935	0.078029	0.211793	363.496	0.149511	exp_strong_0.999	abc_mk
0.02118	0.137266	0.174031	387.522	0.145937	exp_strong_0.999	abc_mk
0.0452921	0.11857	0.16802	377.768	0.134222	exp_strong_0.999	abc_mk
0.166124	0.0659692	0.218792	379.798	0.151225	exp_strong_0.999	abc_mk
0.0344567	0.156124	0.193109	404.307	0.148431	exp_strong_0.999	abc_mk
0.0844967	0.101813	0.186492	382.797	0.139383	exp_strong_0.999	abc_mk
0.0332462	0.150247	0.187178	331.244	0.152223	exp_strong_0.999	abc_mk
0.0458078	0.131433	0.189389	384.145	0.141781	exp_strong_0.999	abc_mk
0.091954	0.0960844	0.170201	365.247	0.138417	exp_strong_0.999	abc_mk
0.120465	0.0940043	0.198916	381.452	0.152529	exp_strong_0.999	abc_mk
0.0677431	0.113326	0.184259	355.91	0.135914	exp_strong_0.999	abc_mk
0.059811	0.142261	0.202728	376.343	0.146813	exp_strong_0.999	abc_mk
0.0885077	0.117881	0.197835	378.99	0.144679	exp_strong_0.999	abc_mk
0.0819394	0.118146	0.191446	386.327	0.14181	exp_strong_0.999	abc_mk
0.0911012	0.110774	0.189908	378.494	0.149408	exp_strong_0.999	abc_mk
0.0994762	0.0966762	0.183604	378.163	0.135047	exp_strong_0.999	abc_mk
0.0867994	0.110238	0.18247	373.605	0.140373	exp_strong_0.999	abc_mk
0.0915848	0.106375	0.196484	379.751	0.149426	exp_strong_0.999	abc_mk
0.113385	0.0962792	0.195066	382.835	0.15034	exp_strong_0.999	abc_mk
0.0855094	0.113195	0.186577	386.691	0.139828	exp_strong_0.999	abc_mk
0.0384533	0.125611	0.172006	391.902	0.142578	exp_strong_0.999	abc_mk
0.0207156	0.145566	0.175576	613.437	0.138974	exp_strong_0.999	abc_mk
0.0510086	0.134821	0.189455	378.711	0.146794	exp_strong_0.999	abc_mk
0.0398598	0.116038	0.162764	374.375	0.136725	exp_strong_0.999	abc_mk
0.0901542	0.103981	0.179282	375.593	0.145474	exp_strong_0.999	abc_mk
0.0508101	0.110915	0.170207	371.3	0.145602	exp_strong_0.999	abc_mk
0.0349527	0.135395	0.17526	369.437	0.139258	exp_strong_0.999	abc_mk
0.119897	0.0790893	0.192821	380.978	0.146211	exp_strong_0.999	abc_mk
0.0301191	0.163353	0.19669	622.418	0.145332	exp_strong_0.999	abc_mk
0.025688	0.131408	0.17035	377.831	0.139205	exp_strong_0.999	abc_mk
0.0677954	0.121914	0.192045	385.539	0.143939	exp_strong_0.999	abc_mk
0.0607096	0.14592	0.211206	394.201	0.160638	exp_strong_0.999	abc_mk
0.0460868	0.141655	0.192739	386.893	0.144162	exp_strong_0.999	abc_mk
0.149828	0.0418614	0.195158	367.618	0.144571	exp_strong_0.999	abc_mk
0.0616615	0.122452	0.186725	631.382	0.147963	exp_strong_0.999	abc_mk
0.0913752	0.0989061	0.179728	369.317	0.140247	exp_strong_0.999	abc_mk
0.105612	0.0938783	0.187662	383.08	0.150357	exp_strong_0.999	abc_mk
0.0411855	0.129434	0.175575	623.343	0.141028	exp_strong_0.999	abc_mk
0.0832772	0.112679	0.18938	375.016	0.136705	exp_strong_0.999	abc_mk
0.0819267	0.0960297	0.170728	369.807	0.135714	exp_strong_0.999	abc_mk
0.0708377	0.134655	0.197844	367.676	0.153957	exp_strong_0.999	abc_mk
0.037341	0.125769	0.161956	381.651	0.134815	exp_strong_0.999	abc_mk
0.105699	0.122338	0.207534	382.882	0.151261	exp_strong_0.999	abc_mk
0.0483786	0.112103	0.171305	372.169	0.138684	exp_strong_0.999	abc_mk
0.0342062	0.125008	0.16247	360.947	0.140481	exp_strong_0.999	abc_mk
0.0472466	0.121126	0.182518	381.531	0.140595	exp_strong_0.999	abc_mk
0.0392651	0.128194	0.174242	376.607	0.137121	exp_strong_0.999	abc_mk
0.0456955	0.136251	0.185287	393.141	0.147486	exp_strong_0.999	abc_mk
0.0457639	0.121765	0.168114	383.774	0.137545	exp_strong_0.999	abc_mk
0.053693	0.129261	0.18836	375.221	0.143263	exp_strong_0.999	abc_mk
0.039559	0.132962	0.182705	628.088	0.149778	exp_strong_0.999	abc_mk
0.0350093	0.140306	0.179045	369.484	0.143469	exp_strong_0.999	abc_mk
0.0282232	0.146383	0.177952	380.727	0.151284	exp_strong_0.999	abc_mk
0.0388001	0.152924	0.196966	623.824	0.148966	exp_strong_0.999	abc_mk
0.0351848	0.158077	0.192818	629.997	0.150209	exp_strong_0.999	abc_mk
0.0269002	0.128326	0.169132	368.285	0.143467	exp_strong_0.999	abc_mk
0.0452616	0.141795	0.197327	368.527	0.147806	exp_strong_0.999	abc_mk
0.124173	0.0892201	0.20418	388.87	0.144635	exp_strong_0.999	abc_mk
0.0845865	0.123822	0.196075	377.193	0.144438	exp_strong_0.999	abc_mk
0.0562828	0.132099	0.18038	376.943	0.134091	exp_strong_0.999	abc_mk
0.095289	0.103775	0.194269	383.855	0.143588	exp_strong_0.999	abc_mk
0.0331807	0.151099	0.18984	634.97	0.147537	exp_strong_0.999	abc_mk
0.0862381	0.100558	0.18608	361.6	0.145137	exp_strong_0.999	abc_mk
0.0867581	0.106577	0.187261	380.072	0.147957	exp_strong_0.999	abc_mk
0.11276	0.0929903	0.206819	386.473	0.147237	exp_strong_0.999	abc_mk
0.0394575	0.10417	0.153827	361.479	0.132346	exp_strong_0.999	abc_mk
0.0293576	0.133546	0.170371	353.881	0.137344	exp_strong_0.999	abc_mk
0.0435526	0.122061	0.175306	345.672	0.137183	exp_strong_0.999	abc_mk
0.0515214	0.118095	0.165219	368.434	0.147855	exp_strong_0.999	abc_mk
0.08883	0.0975785	0.185144	375.198	0.14064	exp_strong_0.999	abc_mk
0.0866172	0.104122	0.186409	380.943	0.139329	exp_strong_0.999	abc_mk
0.0486995	0.123152	0.181415	372.689	0.146165	exp_strong_0.999	abc_mk
0.0497237	0.126468	0.171033	379.041	0.135156	exp_strong_0.999	abc_mk
0.0249843	0.108609	0.150349	386.603	0.135574	exp_strong_0.999	abc_mk
0.0760456	0.139981	0.203071	368.527	0.15471	exp_strong_0.999	abc_mk
0.0734812	0.122663	0.186322	371.637	0.146357	exp_strong_0.999	abc_mk
0.0563249	0.142438	0.202355	633.897	0.156976	exp_strong_0.999	abc_mk
0.0341394	0.131072	0.177874	377.45	0.144963	exp_strong_0.999	abc_mk
0.0602975	0.118879	0.176188	354.131	0.144287	exp_strong_0.999	abc_mk
0.0331052	0.123316	0.163831	380.333	0.139513	exp_strong_0.999	abc_mk
0.0883588	0.128066	0.195771	372.741	0.153901	exp_strong_0.999	abc_mk
0.0418422	0.125031	0.173356	375.738	0.145041	exp_strong_0.999	abc_mk
0.0416032	0.14434	0.192976	381.316	0.152871	exp_strong_0.999	abc_mk
0.100982	0.122952	0.202722	381.435	0.146431	exp_strong_0.999	abc_mk
0.0419495	0.117183	0.16734	377.812	0.130653	exp_strong_0.999	abc_mk
0.0498451	0.13928	0.1979	377.747	0.155777	exp_strong_0.999	abc_mk
0.0171425	0.145263	0.174524	356.483	0.152814	exp_strong_0.999	abc_mk
0.104867	0.121317	0.211475	383.616	0.154727	exp_strong_0.999	abc_mk
0.0995959	0.10176	0.183162	381.161	0.140691	exp_strong_0.999	abc_mk
