f	alphas	sfs	path
75	0.32504542136986314	pos	noDemog_0.4_0.1_0.999
76	0.3226493123588624	pos	noDemog_0.4_0.1_0.999
77	0.32430100837920584	pos	noDemog_0.4_0.1_0.999
78	0.3192688480973539	pos	noDemog_0.4_0.1_0.999
79	0.3269601647703134	pos	noDemog_0.4_0.1_0.999
80	0.32797220594054954	pos	noDemog_0.4_0.1_0.999
81	0.32385897944080466	pos	noDemog_0.4_0.1_0.999
82	0.3177648101269478	pos	noDemog_0.4_0.1_0.999
83	0.3162746956165309	pos	noDemog_0.4_0.1_0.999
84	0.3118664135165996	pos	noDemog_0.4_0.1_0.999
85	0.31246801999927276	pos	noDemog_0.4_0.1_0.999
86	0.31313669950694134	pos	noDemog_0.4_0.1_0.999
87	0.3112516498691926	pos	noDemog_0.4_0.1_0.999
88	0.31036683495452766	pos	noDemog_0.4_0.1_0.999
89	0.3166243955952184	pos	noDemog_0.4_0.1_0.999
90	0.3192743184458994	pos	noDemog_0.4_0.1_0.999
91	0.31498543230529796	pos	noDemog_0.4_0.1_0.999
92	0.312690679628828	pos	noDemog_0.4_0.1_0.999
93	0.31072284778306525	pos	noDemog_0.4_0.1_0.999
94	0.29707986558092925	pos	noDemog_0.4_0.1_0.999
95	0.2936813853194128	pos	noDemog_0.4_0.1_0.999
96	0.29707391272412753	pos	noDemog_0.4_0.1_0.999
97	0.2737815713105052	pos	noDemog_0.4_0.1_0.999
98	0.26773847190632205	pos	noDemog_0.4_0.1_0.999
99	0.23093994397666007	pos	noDemog_0.4_0.1_0.999
100	0.1485692501975262	pos	noDemog_0.4_0.1_0.999
1	-0.21043633953956897	nopos	noDemog_0.4_0.2_0.999
2	0.10988614309892597	nopos	noDemog_0.4_0.2_0.999
3	0.16744511375706794	nopos	noDemog_0.4_0.2_0.999
4	0.19927609419420877	nopos	noDemog_0.4_0.2_0.999
5	0.21957183880070263	nopos	noDemog_0.4_0.2_0.999
6	0.23312182376028612	nopos	noDemog_0.4_0.2_0.999
7	0.24577200129071797	nopos	noDemog_0.4_0.2_0.999
8	0.2547118723020312	nopos	noDemog_0.4_0.2_0.999
9	0.26289978495854716	nopos	noDemog_0.4_0.2_0.999
10	0.27025664289686524	nopos	noDemog_0.4_0.2_0.999
11	0.2762457107048486	nopos	noDemog_0.4_0.2_0.999
12	0.28240069554977865	nopos	noDemog_0.4_0.2_0.999
13	0.2870826528932128	nopos	noDemog_0.4_0.2_0.999
14	0.2920025600333511	nopos	noDemog_0.4_0.2_0.999
15	0.2977399316926188	nopos	noDemog_0.4_0.2_0.999
16	0.3027729432660978	nopos	noDemog_0.4_0.2_0.999
17	0.305653407944077	nopos	noDemog_0.4_0.2_0.999
18	0.3081202193648961	nopos	noDemog_0.4_0.2_0.999
19	0.31209888481120296	nopos	noDemog_0.4_0.2_0.999
20	0.3139693096392213	nopos	noDemog_0.4_0.2_0.999
21	0.31622327307036957	nopos	noDemog_0.4_0.2_0.999
22	0.31798351835288496	nopos	noDemog_0.4_0.2_0.999
23	0.3194505851528552	nopos	noDemog_0.4_0.2_0.999
24	0.3209388410637364	nopos	noDemog_0.4_0.2_0.999
25	0.3242641180170731	nopos	noDemog_0.4_0.2_0.999
26	0.32512922864572136	nopos	noDemog_0.4_0.2_0.999
27	0.32708399109799224	nopos	noDemog_0.4_0.2_0.999
28	0.32954524487020076	nopos	noDemog_0.4_0.2_0.999
29	0.33256069755844075	nopos	noDemog_0.4_0.2_0.999
30	0.3345806055879651	nopos	noDemog_0.4_0.2_0.999
31	0.335963322526004	nopos	noDemog_0.4_0.2_0.999
32	0.33950995752753355	nopos	noDemog_0.4_0.2_0.999
33	0.3400299547294857	nopos	noDemog_0.4_0.2_0.999
34	0.3409226114384558	nopos	noDemog_0.4_0.2_0.999
35	0.3424582729075323	nopos	noDemog_0.4_0.2_0.999
36	0.3442944092698508	nopos	noDemog_0.4_0.2_0.999
37	0.34413513690792286	nopos	noDemog_0.4_0.2_0.999
38	0.3445675372174247	nopos	noDemog_0.4_0.2_0.999
39	0.34688796257157906	nopos	noDemog_0.4_0.2_0.999
40	0.34808343099375205	nopos	noDemog_0.4_0.2_0.999
41	0.34987098363304625	nopos	noDemog_0.4_0.2_0.999
42	0.35199521572115355	nopos	noDemog_0.4_0.2_0.999
43	0.3545591419082723	nopos	noDemog_0.4_0.2_0.999
44	0.3561767329252481	nopos	noDemog_0.4_0.2_0.999
45	0.3581279973971683	nopos	noDemog_0.4_0.2_0.999
46	0.36097745448921925	nopos	noDemog_0.4_0.2_0.999
47	0.3620616595159256	nopos	noDemog_0.4_0.2_0.999
48	0.36160836190052326	nopos	noDemog_0.4_0.2_0.999
49	0.3620816500386064	nopos	noDemog_0.4_0.2_0.999
50	0.36291457183349574	nopos	noDemog_0.4_0.2_0.999
51	0.3632999959144728	nopos	noDemog_0.4_0.2_0.999
52	0.36342282224319566	nopos	noDemog_0.4_0.2_0.999
53	0.36405236155365295	nopos	noDemog_0.4_0.2_0.999
54	0.3657112937621524	nopos	noDemog_0.4_0.2_0.999
55	0.3647047537793592	nopos	noDemog_0.4_0.2_0.999
56	0.3629074890071424	nopos	noDemog_0.4_0.2_0.999
57	0.36455312348965396	nopos	noDemog_0.4_0.2_0.999
58	0.3639154931985603	nopos	noDemog_0.4_0.2_0.999
59	0.3633357999801823	nopos	noDemog_0.4_0.2_0.999
60	0.36202987671437237	nopos	noDemog_0.4_0.2_0.999
61	0.36291898614750673	nopos	noDemog_0.4_0.2_0.999
62	0.3621833009196431	nopos	noDemog_0.4_0.2_0.999
63	0.36315252578266266	nopos	noDemog_0.4_0.2_0.999
64	0.3588176029506196	nopos	noDemog_0.4_0.2_0.999
65	0.3580297811547437	nopos	noDemog_0.4_0.2_0.999
66	0.357325391742509	nopos	noDemog_0.4_0.2_0.999
67	0.36085456315265774	nopos	noDemog_0.4_0.2_0.999
68	0.3603841065331017	nopos	noDemog_0.4_0.2_0.999
69	0.35724084179162074	nopos	noDemog_0.4_0.2_0.999
70	0.35763467537422966	nopos	noDemog_0.4_0.2_0.999
71	0.35847497711196186	nopos	noDemog_0.4_0.2_0.999
72	0.35642782894089864	nopos	noDemog_0.4_0.2_0.999
73	0.35700879840451216	nopos	noDemog_0.4_0.2_0.999
74	0.36002698543694467	nopos	noDemog_0.4_0.2_0.999
75	0.3553010548600304	nopos	noDemog_0.4_0.2_0.999
76	0.358701026044699	nopos	noDemog_0.4_0.2_0.999
77	0.3601893188593869	nopos	noDemog_0.4_0.2_0.999
78	0.3594520669819672	nopos	noDemog_0.4_0.2_0.999
79	0.35990404052175906	nopos	noDemog_0.4_0.2_0.999
80	0.3576851998098596	nopos	noDemog_0.4_0.2_0.999
81	0.35049182974485604	nopos	noDemog_0.4_0.2_0.999
82	0.35254622113995704	nopos	noDemog_0.4_0.2_0.999
83	0.35338622599011404	nopos	noDemog_0.4_0.2_0.999
84	0.3468542922833462	nopos	noDemog_0.4_0.2_0.999
85	0.34338757693969235	nopos	noDemog_0.4_0.2_0.999
86	0.35396962451482017	nopos	noDemog_0.4_0.2_0.999
87	0.34898445746176376	nopos	noDemog_0.4_0.2_0.999
88	0.3523365123207489	nopos	noDemog_0.4_0.2_0.999
89	0.35868347658814415	nopos	noDemog_0.4_0.2_0.999
90	0.35834236987673873	nopos	noDemog_0.4_0.2_0.999
91	0.34178117526863305	nopos	noDemog_0.4_0.2_0.999
92	0.3248972255088123	nopos	noDemog_0.4_0.2_0.999
93	0.3074582644957644	nopos	noDemog_0.4_0.2_0.999
94	0.2977746515823817	nopos	noDemog_0.4_0.2_0.999
95	0.27346471699081154	nopos	noDemog_0.4_0.2_0.999
96	0.2645049003312203	nopos	noDemog_0.4_0.2_0.999
97	0.24003441753670007	nopos	noDemog_0.4_0.2_0.999
98	0.22584240897696228	nopos	noDemog_0.4_0.2_0.999
99	0.19180761706641414	nopos	noDemog_0.4_0.2_0.999
100	0.06450885964230035	nopos	noDemog_0.4_0.2_0.999
1	-0.21043633953956897	nopos	noDemog_0.4_0.2_0.999
2	0.10988614309892597	nopos	noDemog_0.4_0.2_0.999
3	0.16744511375706794	nopos	noDemog_0.4_0.2_0.999
4	0.19927609419420877	nopos	noDemog_0.4_0.2_0.999
5	0.21957183880070263	nopos	noDemog_0.4_0.2_0.999
6	0.23312182376028612	nopos	noDemog_0.4_0.2_0.999
7	0.24577200129071797	nopos	noDemog_0.4_0.2_0.999
8	0.2547118723020312	nopos	noDemog_0.4_0.2_0.999
9	0.26289978495854716	nopos	noDemog_0.4_0.2_0.999
10	0.27025664289686524	nopos	noDemog_0.4_0.2_0.999
11	0.2762457107048486	nopos	noDemog_0.4_0.2_0.999
12	0.28240069554977865	nopos	noDemog_0.4_0.2_0.999
13	0.2870826528932128	nopos	noDemog_0.4_0.2_0.999
14	0.2920025600333511	nopos	noDemog_0.4_0.2_0.999
15	0.2977399316926188	nopos	noDemog_0.4_0.2_0.999
16	0.3027729432660978	nopos	noDemog_0.4_0.2_0.999
17	0.305653407944077	nopos	noDemog_0.4_0.2_0.999
18	0.3081202193648961	nopos	noDemog_0.4_0.2_0.999
19	0.31209888481120296	nopos	noDemog_0.4_0.2_0.999
20	0.3139693096392213	nopos	noDemog_0.4_0.2_0.999
21	0.31622327307036957	nopos	noDemog_0.4_0.2_0.999
22	0.31798351835288496	nopos	noDemog_0.4_0.2_0.999
23	0.3194505851528552	nopos	noDemog_0.4_0.2_0.999
24	0.3209388410637364	nopos	noDemog_0.4_0.2_0.999
25	0.3242641180170731	nopos	noDemog_0.4_0.2_0.999
26	0.32512922864572136	nopos	noDemog_0.4_0.2_0.999
27	0.32708399109799224	nopos	noDemog_0.4_0.2_0.999
28	0.32954524487020076	nopos	noDemog_0.4_0.2_0.999
29	0.33256069755844075	nopos	noDemog_0.4_0.2_0.999
30	0.3345806055879651	nopos	noDemog_0.4_0.2_0.999
31	0.335963322526004	nopos	noDemog_0.4_0.2_0.999
32	0.33950995752753355	nopos	noDemog_0.4_0.2_0.999
33	0.3400299547294857	nopos	noDemog_0.4_0.2_0.999
34	0.3409226114384558	nopos	noDemog_0.4_0.2_0.999
35	0.3424582729075323	nopos	noDemog_0.4_0.2_0.999
36	0.3442944092698508	nopos	noDemog_0.4_0.2_0.999
37	0.34413513690792286	nopos	noDemog_0.4_0.2_0.999
38	0.3445675372174247	nopos	noDemog_0.4_0.2_0.999
39	0.34688796257157906	nopos	noDemog_0.4_0.2_0.999
40	0.34808343099375205	nopos	noDemog_0.4_0.2_0.999
41	0.34987098363304625	nopos	noDemog_0.4_0.2_0.999
42	0.35199521572115355	nopos	noDemog_0.4_0.2_0.999
43	0.3545591419082723	nopos	noDemog_0.4_0.2_0.999
44	0.3561767329252481	nopos	noDemog_0.4_0.2_0.999
45	0.3581279973971683	nopos	noDemog_0.4_0.2_0.999
46	0.36097745448921925	nopos	noDemog_0.4_0.2_0.999
47	0.3620616595159256	nopos	noDemog_0.4_0.2_0.999
48	0.36160836190052326	nopos	noDemog_0.4_0.2_0.999
49	0.3620816500386064	nopos	noDemog_0.4_0.2_0.999
50	0.36291457183349574	nopos	noDemog_0.4_0.2_0.999
51	0.3632999959144728	nopos	noDemog_0.4_0.2_0.999
52	0.36342282224319566	nopos	noDemog_0.4_0.2_0.999
53	0.36405236155365295	nopos	noDemog_0.4_0.2_0.999
54	0.3657112937621524	nopos	noDemog_0.4_0.2_0.999
55	0.3647047537793592	nopos	noDemog_0.4_0.2_0.999
56	0.3629074890071424	nopos	noDemog_0.4_0.2_0.999
57	0.36455312348965396	nopos	noDemog_0.4_0.2_0.999
58	0.3639154931985603	nopos	noDemog_0.4_0.2_0.999
59	0.3633357999801823	nopos	noDemog_0.4_0.2_0.999
60	0.36202987671437237	nopos	noDemog_0.4_0.2_0.999
61	0.36291898614750673	nopos	noDemog_0.4_0.2_0.999
62	0.3621833009196431	nopos	noDemog_0.4_0.2_0.999
63	0.36315252578266266	nopos	noDemog_0.4_0.2_0.999
64	0.3588176029506196	nopos	noDemog_0.4_0.2_0.999
65	0.3580297811547437	nopos	noDemog_0.4_0.2_0.999
66	0.357325391742509	nopos	noDemog_0.4_0.2_0.999
67	0.36085456315265774	nopos	noDemog_0.4_0.2_0.999
68	0.3603841065331017	nopos	noDemog_0.4_0.2_0.999
69	0.35724084179162074	nopos	noDemog_0.4_0.2_0.999
70	0.35763467537422966	nopos	noDemog_0.4_0.2_0.999
71	0.35847497711196186	nopos	noDemog_0.4_0.2_0.999
72	0.35642782894089864	nopos	noDemog_0.4_0.2_0.999
73	0.35700879840451216	nopos	noDemog_0.4_0.2_0.999
74	0.36002698543694467	nopos	noDemog_0.4_0.2_0.999
75	0.3553010548600304	nopos	noDemog_0.4_0.2_0.999
76	0.358701026044699	nopos	noDemog_0.4_0.2_0.999
77	0.3601893188593869	nopos	noDemog_0.4_0.2_0.999
78	0.3594520669819672	nopos	noDemog_0.4_0.2_0.999
79	0.35990404052175906	nopos	noDemog_0.4_0.2_0.999
80	0.3576851998098596	nopos	noDemog_0.4_0.2_0.999
81	0.35049182974485604	nopos	noDemog_0.4_0.2_0.999
82	0.35254622113995704	nopos	noDemog_0.4_0.2_0.999
83	0.35338622599011404	nopos	noDemog_0.4_0.2_0.999
84	0.3468542922833462	nopos	noDemog_0.4_0.2_0.999
85	0.34338757693969235	nopos	noDemog_0.4_0.2_0.999
86	0.35396962451482017	nopos	noDemog_0.4_0.2_0.999
87	0.34898445746176376	nopos	noDemog_0.4_0.2_0.999
88	0.3523365123207489	nopos	noDemog_0.4_0.2_0.999
89	0.35868347658814415	nopos	noDemog_0.4_0.2_0.999
90	0.35834236987673873	nopos	noDemog_0.4_0.2_0.999
91	0.34178117526863305	nopos	noDemog_0.4_0.2_0.999
92	0.3248972255088123	nopos	noDemog_0.4_0.2_0.999
93	0.3074582644957644	nopos	noDemog_0.4_0.2_0.999
94	0.2977746515823817	nopos	noDemog_0.4_0.2_0.999
95	0.27346471699081154	nopos	noDemog_0.4_0.2_0.999
96	0.2645049003312203	nopos	noDemog_0.4_0.2_0.999
97	0.24003441753670007	nopos	noDemog_0.4_0.2_0.999
98	0.22584240897696228	nopos	noDemog_0.4_0.2_0.999
99	0.19180761706641414	nopos	noDemog_0.4_0.2_0.999
100	0.06450885964230035	nopos	noDemog_0.4_0.2_0.999
1	-0.23492198334682368	pos	noDemog_0.4_0.2_0.999
2	0.08051603614579517	pos	noDemog_0.4_0.2_0.999
3	0.13586325665406696	pos	noDemog_0.4_0.2_0.999
4	0.1658149718128069	pos	noDemog_0.4_0.2_0.999
5	0.1847715313000664	pos	noDemog_0.4_0.2_0.999
6	0.19706917891660325	pos	noDemog_0.4_0.2_0.999
7	0.20849004269188565	pos	noDemog_0.4_0.2_0.999
8	0.2163866909984653	pos	noDemog_0.4_0.2_0.999
9	0.22349899054561873	pos	noDemog_0.4_0.2_0.999
10	0.22991899927026394	pos	noDemog_0.4_0.2_0.999
11	0.23512769681443002	pos	noDemog_0.4_0.2_0.999
12	0.2403737217901326	pos	noDemog_0.4_0.2_0.999
13	0.24426382007869984	pos	noDemog_0.4_0.2_0.999
14	0.2481704500020412	pos	noDemog_0.4_0.2_0.999
15	0.25304985769148247	pos	noDemog_0.4_0.2_0.999
16	0.2572529658126568	pos	noDemog_0.4_0.2_0.999
17	0.2595722948450525	pos	noDemog_0.4_0.2_0.999
18	0.26112129037928045	pos	noDemog_0.4_0.2_0.999
19	0.26409447862200774	pos	noDemog_0.4_0.2_0.999
20	0.2651511169100039	pos	noDemog_0.4_0.2_0.999
21	0.26647474440236607	pos	noDemog_0.4_0.2_0.999
22	0.26736843054995296	pos	noDemog_0.4_0.2_0.999
23	0.26798764637986394	pos	noDemog_0.4_0.2_0.999
24	0.26860984078761296	pos	noDemog_0.4_0.2_0.999
25	0.2712483577349222	pos	noDemog_0.4_0.2_0.999
26	0.2713048683171916	pos	noDemog_0.4_0.2_0.999
27	0.27246885154592837	pos	noDemog_0.4_0.2_0.999
28	0.27420979443076743	pos	noDemog_0.4_0.2_0.999
29	0.27637334647789147	pos	noDemog_0.4_0.2_0.999
30	0.277657916210413	pos	noDemog_0.4_0.2_0.999
31	0.27801028299593844	pos	noDemog_0.4_0.2_0.999
32	0.28074943147343756	pos	noDemog_0.4_0.2_0.999
33	0.28054380972840154	pos	noDemog_0.4_0.2_0.999
34	0.28095423276992004	pos	noDemog_0.4_0.2_0.999
35	0.28173334466085476	pos	noDemog_0.4_0.2_0.999
36	0.28227823043047917	pos	noDemog_0.4_0.2_0.999
37	0.28113795620766246	pos	noDemog_0.4_0.2_0.999
38	0.2807004882511528	pos	noDemog_0.4_0.2_0.999
39	0.28199200476487274	pos	noDemog_0.4_0.2_0.999
40	0.2825672121796472	pos	noDemog_0.4_0.2_0.999
41	0.28329851722382715	pos	noDemog_0.4_0.2_0.999
42	0.2843891244131309	pos	noDemog_0.4_0.2_0.999
43	0.2861194473622054	pos	noDemog_0.4_0.2_0.999
44	0.2866687738178587	pos	noDemog_0.4_0.2_0.999
45	0.2875459224064618	pos	noDemog_0.4_0.2_0.999
46	0.289202698802273	pos	noDemog_0.4_0.2_0.999
47	0.2892173304234751	pos	noDemog_0.4_0.2_0.999
48	0.2876569989378527	pos	noDemog_0.4_0.2_0.999
49	0.28759621732118024	pos	noDemog_0.4_0.2_0.999
50	0.28710566480904254	pos	noDemog_0.4_0.2_0.999
51	0.2862790020642304	pos	noDemog_0.4_0.2_0.999
52	0.28526994819453977	pos	noDemog_0.4_0.2_0.999
53	0.28502378075257184	pos	noDemog_0.4_0.2_0.999
54	0.2859184052022242	pos	noDemog_0.4_0.2_0.999
55	0.28315679124984794	pos	noDemog_0.4_0.2_0.999
56	0.2799596023454195	pos	noDemog_0.4_0.2_0.999
57	0.2804525845908986	pos	noDemog_0.4_0.2_0.999
58	0.27848460767739014	pos	noDemog_0.4_0.2_0.999
59	0.27610530512315823	pos	noDemog_0.4_0.2_0.999
60	0.2732717732082164	pos	noDemog_0.4_0.2_0.999
61	0.2724189391058641	pos	noDemog_0.4_0.2_0.999
62	0.2696649944099242	pos	noDemog_0.4_0.2_0.999
63	0.26900527844294053	pos	noDemog_0.4_0.2_0.999
64	0.26268326526931074	pos	noDemog_0.4_0.2_0.999
65	0.2602381828312147	pos	noDemog_0.4_0.2_0.999
66	0.2582775962836814	pos	noDemog_0.4_0.2_0.999
67	0.2602708756618559	pos	noDemog_0.4_0.2_0.999
68	0.2581031866318634	pos	noDemog_0.4_0.2_0.999
69	0.25394193668069265	pos	noDemog_0.4_0.2_0.999
70	0.2529096618443313	pos	noDemog_0.4_0.2_0.999
71	0.25257947734267405	pos	noDemog_0.4_0.2_0.999
72	0.24837517122827313	pos	noDemog_0.4_0.2_0.999
73	0.24674718527401562	pos	noDemog_0.4_0.2_0.999
74	0.24828566543387143	pos	noDemog_0.4_0.2_0.999
75	0.24112938349126656	pos	noDemog_0.4_0.2_0.999
76	0.24245234862089948	pos	noDemog_0.4_0.2_0.999
77	0.24192800078428278	pos	noDemog_0.4_0.2_0.999
78	0.2399744632190315	pos	noDemog_0.4_0.2_0.999
79	0.23739074046400077	pos	noDemog_0.4_0.2_0.999
80	0.2336258164161611	pos	noDemog_0.4_0.2_0.999
81	0.2228381844165893	pos	noDemog_0.4_0.2_0.999
82	0.22234061103797675	pos	noDemog_0.4_0.2_0.999
83	0.22090400355277484	pos	noDemog_0.4_0.2_0.999
84	0.21198644703211988	pos	noDemog_0.4_0.2_0.999
85	0.2065847376199419	pos	noDemog_0.4_0.2_0.999
86	0.21679431728338672	pos	noDemog_0.4_0.2_0.999
87	0.2099825767041389	pos	noDemog_0.4_0.2_0.999
88	0.20998179406233208	pos	noDemog_0.4_0.2_0.999
89	0.2167728257950161	pos	noDemog_0.4_0.2_0.999
90	0.21327968789325513	pos	noDemog_0.4_0.2_0.999
91	0.19157911080153622	pos	noDemog_0.4_0.2_0.999
92	0.17177335598734733	pos	noDemog_0.4_0.2_0.999
93	0.15403627111054385	pos	noDemog_0.4_0.2_0.999
94	0.14040491176786252	pos	noDemog_0.4_0.2_0.999
95	0.11220789469256542	pos	noDemog_0.4_0.2_0.999
96	0.09537655857163618	pos	noDemog_0.4_0.2_0.999
97	0.06127078689933063	pos	noDemog_0.4_0.2_0.999
98	0.03595469797131168	pos	noDemog_0.4_0.2_0.999
99	0.01835993671080438	pos	noDemog_0.4_0.2_0.999
100	-0.10843908227256871	pos	noDemog_0.4_0.2_0.999
1	-0.24673725796691626	nopos	noDemog_0.4_0.3_0.999
2	0.08869839521627398	nopos	noDemog_0.4_0.3_0.999
3	0.14603943402286834	nopos	noDemog_0.4_0.3_0.999
4	0.1776263432154116	nopos	noDemog_0.4_0.3_0.999
5	0.19878601727149403	nopos	noDemog_0.4_0.3_0.999
6	0.21287797779334106	nopos	noDemog_0.4_0.3_0.999
7	0.2251019642853166	nopos	noDemog_0.4_0.3_0.999
8	0.23568467037623397	nopos	noDemog_0.4_0.3_0.999
9	0.24528707791467186	nopos	noDemog_0.4_0.3_0.999
10	0.24925516275230963	nopos	noDemog_0.4_0.3_0.999
11	0.25491177222087535	nopos	noDemog_0.4_0.3_0.999
12	0.2594333423171242	nopos	noDemog_0.4_0.3_0.999
13	0.2655739105059317	nopos	noDemog_0.4_0.3_0.999
14	0.2699786128947145	nopos	noDemog_0.4_0.3_0.999
15	0.27535543167996845	nopos	noDemog_0.4_0.3_0.999
16	0.2783604298668483	nopos	noDemog_0.4_0.3_0.999
17	0.28201163617032565	nopos	noDemog_0.4_0.3_0.999
18	0.28761418917078296	nopos	noDemog_0.4_0.3_0.999
19	0.2919823024969559	nopos	noDemog_0.4_0.3_0.999
20	0.2948770777068813	nopos	noDemog_0.4_0.3_0.999
21	0.2961786325081259	nopos	noDemog_0.4_0.3_0.999
22	0.29911836074014997	nopos	noDemog_0.4_0.3_0.999
23	0.3026141938735629	nopos	noDemog_0.4_0.3_0.999
24	0.30618346344244096	nopos	noDemog_0.4_0.3_0.999
25	0.3094659116484728	nopos	noDemog_0.4_0.3_0.999
26	0.3114287175039405	nopos	noDemog_0.4_0.3_0.999
27	0.3138958565769928	nopos	noDemog_0.4_0.3_0.999
28	0.31615850695682135	nopos	noDemog_0.4_0.3_0.999
29	0.3163320615128933	nopos	noDemog_0.4_0.3_0.999
30	0.3190301476120133	nopos	noDemog_0.4_0.3_0.999
31	0.32279291329581683	nopos	noDemog_0.4_0.3_0.999
32	0.32583662926397594	nopos	noDemog_0.4_0.3_0.999
33	0.327701181754811	nopos	noDemog_0.4_0.3_0.999
34	0.32942073680687267	nopos	noDemog_0.4_0.3_0.999
35	0.3300056903393478	nopos	noDemog_0.4_0.3_0.999
36	0.33294694555006854	nopos	noDemog_0.4_0.3_0.999
37	0.33263726362148704	nopos	noDemog_0.4_0.3_0.999
38	0.3329514497325424	nopos	noDemog_0.4_0.3_0.999
39	0.33309787936990776	nopos	noDemog_0.4_0.3_0.999
40	0.33345788567906054	nopos	noDemog_0.4_0.3_0.999
41	0.33546812580860275	nopos	noDemog_0.4_0.3_0.999
42	0.33607274379518737	nopos	noDemog_0.4_0.3_0.999
43	0.33890753074625735	nopos	noDemog_0.4_0.3_0.999
44	0.33663704949907247	nopos	noDemog_0.4_0.3_0.999
45	0.33748928948880264	nopos	noDemog_0.4_0.3_0.999
46	0.3369898827075666	nopos	noDemog_0.4_0.3_0.999
47	0.33948948903845233	nopos	noDemog_0.4_0.3_0.999
48	0.3407128537335088	nopos	noDemog_0.4_0.3_0.999
49	0.3429908788869388	nopos	noDemog_0.4_0.3_0.999
50	0.34431263704663007	nopos	noDemog_0.4_0.3_0.999
51	0.3453143107613066	nopos	noDemog_0.4_0.3_0.999
52	0.34598177639406535	nopos	noDemog_0.4_0.3_0.999
53	0.34723654571774565	nopos	noDemog_0.4_0.3_0.999
54	0.3473282588844794	nopos	noDemog_0.4_0.3_0.999
55	0.3483766673472338	nopos	noDemog_0.4_0.3_0.999
56	0.35173021104524005	nopos	noDemog_0.4_0.3_0.999
57	0.35343439640497265	nopos	noDemog_0.4_0.3_0.999
58	0.3528123249538033	nopos	noDemog_0.4_0.3_0.999
59	0.35293150975408105	nopos	noDemog_0.4_0.3_0.999
60	0.3558093238057226	nopos	noDemog_0.4_0.3_0.999
61	0.35879447379499685	nopos	noDemog_0.4_0.3_0.999
62	0.36143943786936894	nopos	noDemog_0.4_0.3_0.999
63	0.36240903635952226	nopos	noDemog_0.4_0.3_0.999
64	0.36415902188825566	nopos	noDemog_0.4_0.3_0.999
65	0.36413571400218736	nopos	noDemog_0.4_0.3_0.999
66	0.3662700901085699	nopos	noDemog_0.4_0.3_0.999
67	0.36643641664387194	nopos	noDemog_0.4_0.3_0.999
68	0.36297019989401447	nopos	noDemog_0.4_0.3_0.999
69	0.3601135174556439	nopos	noDemog_0.4_0.3_0.999
70	0.36099474400986276	nopos	noDemog_0.4_0.3_0.999
71	0.3645826971334668	nopos	noDemog_0.4_0.3_0.999
72	0.3656232167994605	nopos	noDemog_0.4_0.3_0.999
73	0.36962255017125467	nopos	noDemog_0.4_0.3_0.999
74	0.3679585257437761	nopos	noDemog_0.4_0.3_0.999
75	0.36512520079208166	nopos	noDemog_0.4_0.3_0.999
76	0.3608839538656464	nopos	noDemog_0.4_0.3_0.999
77	0.3621232793143182	nopos	noDemog_0.4_0.3_0.999
78	0.3608234623303648	nopos	noDemog_0.4_0.3_0.999
79	0.36261992711387436	nopos	noDemog_0.4_0.3_0.999
80	0.3629816041120497	nopos	noDemog_0.4_0.3_0.999
81	0.3643107348110214	nopos	noDemog_0.4_0.3_0.999
82	0.36403753425759633	nopos	noDemog_0.4_0.3_0.999
83	0.36585743863175557	nopos	noDemog_0.4_0.3_0.999
84	0.37117252129601697	nopos	noDemog_0.4_0.3_0.999
85	0.36905477698725275	nopos	noDemog_0.4_0.3_0.999
86	0.36429051235982557	nopos	noDemog_0.4_0.3_0.999
87	0.36579028741013553	nopos	noDemog_0.4_0.3_0.999
88	0.367318987705035	nopos	noDemog_0.4_0.3_0.999
89	0.35894138946132526	nopos	noDemog_0.4_0.3_0.999
90	0.36002379602832035	nopos	noDemog_0.4_0.3_0.999
91	0.3636671117035425	nopos	noDemog_0.4_0.3_0.999
92	0.36399143160945757	nopos	noDemog_0.4_0.3_0.999
93	0.35976275227414634	nopos	noDemog_0.4_0.3_0.999
94	0.3562294266043933	nopos	noDemog_0.4_0.3_0.999
95	0.3446917897607251	nopos	noDemog_0.4_0.3_0.999
96	0.32897107722867824	nopos	noDemog_0.4_0.3_0.999
97	0.34921875157445414	nopos	noDemog_0.4_0.3_0.999
98	0.3655589647186134	nopos	noDemog_0.4_0.3_0.999
99	0.3328386665703601	nopos	noDemog_0.4_0.3_0.999
100	0.36083296734421566	nopos	noDemog_0.4_0.3_0.999
1	-0.24673725796691626	nopos	noDemog_0.4_0.3_0.999
2	0.08869839521627398	nopos	noDemog_0.4_0.3_0.999
3	0.14603943402286834	nopos	noDemog_0.4_0.3_0.999
4	0.1776263432154116	nopos	noDemog_0.4_0.3_0.999
5	0.19878601727149403	nopos	noDemog_0.4_0.3_0.999
6	0.21287797779334106	nopos	noDemog_0.4_0.3_0.999
7	0.2251019642853166	nopos	noDemog_0.4_0.3_0.999
8	0.23568467037623397	nopos	noDemog_0.4_0.3_0.999
9	0.24528707791467186	nopos	noDemog_0.4_0.3_0.999
10	0.24925516275230963	nopos	noDemog_0.4_0.3_0.999
11	0.25491177222087535	nopos	noDemog_0.4_0.3_0.999
12	0.2594333423171242	nopos	noDemog_0.4_0.3_0.999
13	0.2655739105059317	nopos	noDemog_0.4_0.3_0.999
14	0.2699786128947145	nopos	noDemog_0.4_0.3_0.999
15	0.27535543167996845	nopos	noDemog_0.4_0.3_0.999
