analysis	α_weak	α_strong	α	γ	β
denv_nonVIPs	0.12332355704643823	0.15739023320649237	0.280713511361587	1112.5437087466184	0.19104475924256084
denv_nonVIPs	0.11257075990332875	0.14329992414956677	0.2558707474236206	1137.8000510715917	0.22201887779297763
denv_nonVIPs	0.12170609203959011	0.1601831995272473	0.28188907680484393	1104.2423199813693	0.21854992128551473
denv_nonVIPs	0.17002786400686404	0.13938704693264695	0.30941474066924063	1150.965754054054	0.2085030656370656
denv_nonVIPs	0.17015617105603822	0.15637154060990446	0.3265278199826238	1182.0594005212859	0.2279766281494353
denv_nonVIPs	0.09748189105002293	0.16076605543184425	0.2582478686139748	1100.6263711340207	0.20874342325315004
denv_nonVIPs	0.15368752236378094	0.179001661655477	0.33268926475265015	1075.8490256183745	0.24552260468197878
denv_nonVIPs	0.20167484074390768	0.12300613897819579	0.32468095177426254	1145.952999144934	0.21638802223172296
denv_nonVIPs	0.11997938447948164	0.08112925003753779	0.20110851533477322	1121.8901231101513	0.19767858056155507
denv_nonVIPs	0.12297358586669542	0.08489382087109576	0.2078675100517688	1195.6406945642796	0.16867214698015529
denv_nonVIPs	0.10339223209069767	0.20539662641621942	0.3087888270125223	1035.7220781156827	0.27964759272510437
denv_nonVIPs	0.09309463625214352	0.07409709002770211	0.1671915473206176	1129.030267938238	0.18727210127157135
denv_nonVIPs	0.14806137513870246	0.18736962951006714	0.3354315369127517	1095.253856375839	0.21868815704697983
denv_nonVIPs	0.1925084030465317	0.2553225455148643	0.44783123352003457	1095.814546316243	0.26840095217578624
denv_nonVIPs	0.12659548602657952	0.13421484345533768	0.260810140130719	1119.3109603485839	0.20121498039215685
denv_nonVIPs	0.11542000657906458	0.09866301417060136	0.21408279475723832	1084.0808169265035	0.1886019120712695
denv_nonVIPs	0.10565550389591358	0.1596662912869892	0.2653218659934241	1104.809135274777	0.18376144903710662
denv_nonVIPs	0.1556336538972163	0.13473541419700213	0.2903685095931478	1123.9683743040687	0.18338176316916488
denv_nonVIPs	0.14044790807828053	0.22375793188235293	0.36420555656108594	1067.2464873303165	0.23941699185520365
denv_nonVIPs	0.144411382113114	0.2208559799233889	0.36526740784137	1081.2683839567374	0.26252492158630014
denv_nonVIPs	0.14808308323913044	0.13878199535130434	0.28686526869565215	1088.0710804347827	0.24022768478260867
denv_nonVIPs	0.14277759364677065	0.2714520194743875	0.4142299443207127	1114.9474427616926	0.2555215772828508
denv_nonVIPs	0.10900861703548967	0.1382078410175202	0.2472165275381851	1122.3400076370172	0.22624011769991018
denv_nonVIPs	0.10538456565194347	0.07814309378224381	0.18352748988515902	1124.8318882508836	0.17291033056537106
denv_nonVIPs	0.19161199500650195	0.20019325282574776	0.39180510706545285	1108.5968006068488	0.2291650056350238
denv_nonVIPs	0.11682520028648943	0.23967698889636457	0.3565021329354315	1046.7816669560498	0.24164068475311992
denv_nonVIPs	0.16620983455209792	0.22041827262805946	0.38662820498251754	1125.5463649475523	0.26856551005244755
denv_nonVIPs	0.1261473161525497	0.09695530719965428	0.22310276374243732	1138.3520004321522	0.1817489180207433
denv_nonVIPs	0.11191239308570179	0.11298329127372102	0.22489562636641888	1152.8290848272845	0.20089951027547004
denv_nonVIPs	0.11272476350067699	0.222782428005168	0.33550768294573635	1095.499334470284	0.24092714056847545
denv_nonVIPs	0.20946570851820126	0.23177357537044968	0.44123966766595274	1115.0794732334045	0.25098647665952895
denv_nonVIPs	0.11276377274967005	0.08353289100835902	0.19629629379674435	1094.1755838099427	0.1934910695116586
denv_nonVIPs	0.19509154016666663	0.1086693685042735	0.30376098863247863	1067.770055128205	0.2026830675213675
denv_nonVIPs	0.1843367904609565	0.2722012731956522	0.4565382004347826	1108.172779130435	0.272086142173913
denv_nonVIPs	0.14097642485344827	0.08169706461206898	0.2226735247413793	1091.0934073275862	0.22791514827586207
denv_nonVIPs	0.14928001302386118	0.22648073785683293	0.37576059045553145	1100.2951201735357	0.2536041986984816
denv_nonVIPs	0.12589248407819517	0.0894758743868739	0.2153685110103627	1114.5010103626942	0.1757459756908463
denv_nonVIPs	0.09199737406442952	0.07985242594472483	0.17185003574944072	1088.2406152125282	0.20268952527964204
denv_nonVIPs	0.1639237190482728	0.2774806050398583	0.4414045345438441	1093.2056899911427	0.24829003808680253
denv_nonVIPs	0.17517318900342466	0.0999207280890411	0.27509364387842467	1112.2748546660957	0.176069451755137
denv_nonVIPs	0.10979494909855007	0.10302692666062528	0.2128219372904395	1142.627865428183	0.18023871182600815
denv_nonVIPs	0.1648155194151107	0.20297696899696047	0.36779252383847155	1096.9041398176291	0.23631933868866695
ebov_VIPs	0.10075145923494029	0.09825914345959594	0.19901074569788793	1105.1115730027548	0.2209368838383838
ebov_nonVIPs	0.11044736273670745	0.20039460707619577	0.31084240606229147	1099.1850806451612	0.20350433676307011
ebov_nonVIPs	0.13540119387439614	0.12434184743522178	0.25974312490118573	1099.3480702678964	0.23240861001317525
ebov_nonVIPs	0.08008507831289642	0.09068654818308669	0.1707718325845666	1054.1568689217759	0.18657204910147995
ebov_nonVIPs	0.14883498259732472	0.22240571177121768	0.3712407773985239	1039.8691793357934	0.25426829566420667
ebov_nonVIPs	0.18361663805854497	0.12460662582006025	0.3082236336633663	1140.3188846319413	0.24207508092983213
ebov_nonVIPs	0.13949337803400175	0.14835515872101135	0.28784874424585877	1066.7187279860507	0.2307981320836966
ebov_nonVIPs	0.12976777355478678	0.12500952273281113	0.25477695774586595	1121.6950748476938	0.19049487423846823
ebov_nonVIPs	0.1151515417997371	0.09405811376687116	0.20920966200701138	1127.352820333041	0.1918608170902717
ebov_nonVIPs	0.09406296502479827	0.1301973605599785	0.22426027138246374	1144.7196094674555	0.21476042011834318
ebov_nonVIPs	0.1515873921325774	0.1410369969385085	0.29262425621456606	1072.3276580898387	0.21323629655473178
ebov_nonVIPs	0.10042967337795626	0.07185186003168229	0.1722816892904953	1067.8955033467203	0.16791056439089694
ebov_nonVIPs	0.16897811640331734	0.1665084723395897	0.33548616364033174	1070.3131025752946	0.22775013705805328
ebov_nonVIPs	0.08712819610428728	0.13318924680775532	0.22031739814309118	1013.2833134898964	0.189738739978154
ebov_nonVIPs	0.12069172705626134	0.14128771181034486	0.2619796304446461	1112.5095117967332	0.20808412840290383
ebov_nonVIPs	0.0850829317793889	0.07399527999689282	0.15907848717244952	1091.707990678405	0.15463922496116
ebov_nonVIPs	0.0997906371311894	0.13871879587544667	0.2385094984226646	1074.8721551812148	0.23088206636038794
ebov_nonVIPs	0.233134515017316	0.2438753797748917	0.47700947835497837	1117.9652939393936	0.2589243380952381
ebov_nonVIPs	0.12217220280112166	0.09123497956859362	0.21340749387402932	1149.2506052631581	0.19892784469370145
ebov_nonVIPs	0.1497679547810121	0.17840067775638155	0.32816884979847744	1082.7997309449167	0.23872822391401705
ebov_nonVIPs	0.12579688262312444	0.13200468522947925	0.2578017184024713	1099.1775882612533	0.18438956827007943
ebov_nonVIPs	0.1567408296635338	0.3405864546522556	0.49732716682330824	1064.3094439379697	0.2723059069548872
ebov_nonVIPs	0.13078812708092308	0.13240071881164836	0.263188673934066	1102.5546610989009	0.1976698695824176
ebov_nonVIPs	0.09550408269360731	0.09413085211780821	0.189634940913242	1128.59521826484	0.21098390273972598
ebov_nonVIPs	0.1394895857740113	0.15206411356019117	0.29155364345936546	1099.3748739678404	0.17470436940460668
ebov_nonVIPs	0.1119848191373093	0.13593173697064262	0.24791673975959316	1079.3860707350902	0.22398090938511328
ebov_nonVIPs	0.08673767450075645	0.10834857626525465	0.1950864952092789	1072.3312279374682	0.19895824407463436
ebov_nonVIPs	0.19948817955230308	0.10167045647869133	0.30115872367628066	1114.8039276797247	0.1811701963839862
ebov_nonVIPs	0.12488371878517862	0.1167543822024702	0.24163836404058225	1140.1347688575208	0.2003846749007499
ebov_nonVIPs	0.12473159985010891	0.13237074601943358	0.25710265050108927	1087.1390448801742	0.190117691503268
ebov_nonVIPs	0.15408139418068134	0.1252578542388961	0.27933934385511	1081.6443441138422	0.17196593691246226
ebov_nonVIPs	0.17752381012527474	0.229706933272967	0.4072309463736264	1077.1084627252746	0.24937071999999996
ebov_nonVIPs	0.14193763385183567	0.18416453821197548	0.3261023905594406	1129.393268793706	0.18444866783216785
ebov_nonVIPs	0.1549512089892135	0.22896513794651685	0.3839166301573033	1091.8702322247188	0.24913835820224714
ebov_nonVIPs	0.11894549915501114	0.1308144419376392	0.2497598293541203	1106.3095790645884	0.22606037728285078
ebov_nonVIPs	0.10947725935272047	0.1569265709230769	0.2664040803470919	1206.8669957786115	0.19453267091932455
ebov_nonVIPs	0.1452223512197368	0.15740943432017548	0.30263188697368426	1108.8307885964912	0.1795731696491228
ebov_nonVIPs	0.12713439054275058	0.21213952311515152	0.33927413543123547	1103.049084382284	0.21175954825174825
ebov_nonVIPs	0.11021257580078465	0.09360106527375762	0.20381377755013078	1105.7268866608545	0.20447226939843063
ebov_nonVIPs	0.13593937426165803	0.14867406534974092	0.2846134128670121	1114.4848730569947	0.20687703713298788
ebov_nonVIPs	0.09756262753409901	0.13682321751710058	0.2343860506431853	1091.2431505870345	0.17574142679938742
ebov_nonVIPs	0.14060309712223787	0.238258685632346	0.37886185378467324	1082.9612562294312	0.26732127503526093
ebov_nonVIPs	0.11489333147254026	0.15488992940966012	0.26978299727191407	1151.350677101968	0.17924043908765652
ebov_nonVIPs	0.10693488864251625	0.08142203204286332	0.1883570370498915	1136.7986620390452	0.17755375245119306
ebov_nonVIPs	0.1245039757864629	0.13215388236288209	0.2566583411353712	1141.4930253275108	0.1787517540611354
ebov_nonVIPs	0.14171453034981654	0.20976398157798165	0.35147868247706426	1090.0088293577978	0.23332381422018347
ebov_nonVIPs	0.12463261613985374	0.17273410432129796	0.29736656558500907	1070.3476746343692	0.21644825182815355
ebov_nonVIPs	0.20879169834771355	0.22544548815789472	0.43423746333045726	1054.6711805004313	0.24624131190681628
ebov_nonVIPs	0.1648633759405685	0.0939080476744186	0.25877142416020676	1069.4626567614125	0.20729775366063738
ebov_nonVIPs	0.11343108174918262	0.15224612712424102	0.2656771900046707	1131.6492540868753	0.235227361980383
ebov_nonVIPs	0.1526399819616402	0.16801946687830688	0.3206591093474427	1104.4779157848325	0.2678708589065255
ebov_nonVIPs	0.10524581827044856	0.09334115261037818	0.1985868795514512	1086.0423139841691	0.2020184410729991
ebov_nonVIPs	0.1289259662201994	0.09099862087993064	0.21992473896835713	1113.434687906372	0.1802230496749025
ebov_nonVIPs	0.11746927310831438	0.12292341604325305	0.2403927885506588	1111.5663003180373	0.20691588232621536
ebov_nonVIPs	0.12129266373075233	0.12270959902771669	0.24400194126704797	1093.62669291685	0.18195561944566654
ebov_nonVIPs	0.11465832697754753	0.10060030648963729	0.2152584926165803	1133.1276528497406	0.15896641731433506
ebov_nonVIPs	0.12246829428005064	0.21083354867594942	0.3333015943291139	1156.4729139240505	0.23606921518987342
ebov_nonVIPs	0.09535410995414947	0.10617021599807427	0.2015242226043099	1153.1753888124713	0.19616501251719395
ebov_nonVIPs	0.1424352385566119	0.1378623353133103	0.2802981996974936	1079.8830834485739	0.2155078915298185
ebov_nonVIPs	0.21403883714904678	0.21493163342720972	0.42897052166377825	1075.586320320624	0.25438014341421145
ebov_nonVIPs	0.18390929083082222	0.13358632346104177	0.3174958814894533	1148.3742858372793	0.21927284072320277
ebov_nonVIPs	0.14914640326290463	0.17822315925590554	0.3273694104549431	1071.607546369204	0.20141254461942257
ebov_nonVIPs	0.129260213568739	0.1379596934502189	0.26722006383537655	1082.9581103327496	0.22214463791593694
ebov_nonVIPs	0.13016024514476496	0.25980258985256416	0.38996269497863256	1069.7062884615384	0.2444746330128206
ebov_nonVIPs	0.1634555907784483	0.14555260414224142	0.3090084204741379	1124.9766762931035	0.2208572969827586
ebov_nonVIPs	0.10207311847413794	0.1268091299585275	0.2288822869478099	1076.7606509785644	0.19658413662628146
ebov_nonVIPs	0.1501613843864841	0.213148446020318	0.3633098643992933	1105.538283568905	0.24868955212014143
ebov_nonVIPs	0.1733668835760069	0.219879497290602	0.3932463993070593	1083.2821780424429	0.25479337592031187
ebov_nonVIPs	0.12604004016192172	0.14915707218549823	0.27519726890569396	1083.4685622775798	0.22677268149466193
ebov_nonVIPs	0.11983379751185776	0.1900131366551384	0.3098467726284585	1102.082477272727	0.21043939377470358
ebov_nonVIPs	0.20094578474751834	0.19556521445835126	0.39651127017695303	1112.9739943892966	0.24581975226586106
ebov_nonVIPs	0.15155587345884414	0.1644210959614711	0.31597715380910685	1072.5103288091068	0.23641355647985984
ebov_nonVIPs	0.16044046354376887	0.17676839871927555	0.3372090077619663	1113.5327930142305	0.2532750741699008
ebov_nonVIPs	0.1702075114178649	0.20708284335511978	0.37729048566448814	1127.3589520697167	0.24814021002178646
ebov_nonVIPs	0.10470563707096475	0.12583456623794062	0.23054018325602968	1103.6568256029684	0.23480120408163266
ebov_nonVIPs	0.1121872208765823	0.09984468935474686	0.21203179665461122	1069.267897830018	0.2398304746835443
ebov_nonVIPs	0.1609334774653115	0.22242681803314185	0.3833605178965974	1101.0085505965533	0.26551703800265136
ebov_nonVIPs	0.14665567663626025	0.24662406412192903	0.39327948694267517	1079.3277398999087	0.2756681378525933
ebov_nonVIPs	0.10130789484092902	0.08004122901928133	0.18134942258106923	1119.2629329535496	0.19071898873794918
ebov_nonVIPs	0.13240723147244848	0.2608647922071393	0.3932722788335846	1070.2197481146304	0.26866102966314737
ebov_nonVIPs	0.11506288603086956	0.10240467143304348	0.21746749747826086	1107.609597391304	0.19383798217391307
ebov_nonVIPs	0.11619539557954049	0.09678514653359341	0.21298073172951884	1100.0007654963156	0.1930762371044647
ebov_nonVIPs	0.14145242749024708	0.10632693869527525	0.2477791176419592	1101.0039693107933	0.18434054334633723
ebov_nonVIPs	0.12387834109052243	0.19198311502080442	0.315861124965326	1091.9320453074436	0.20571583643088304
ebov_nonVIPs	0.1906057532796868	0.26203370177903434	0.45263950935189207	1103.1505946498478	0.2475616485428447
ebov_nonVIPs	0.15476624655872195	0.10826669736183075	0.26303280785837657	1133.4448644214162	0.22241248531951643
ebov_nonVIPs	0.1688092376184324	0.14797447521533164	0.31678390757967273	1084.136850129199	0.23772204220499565
ebov_nonVIPs	0.15468247193798448	0.12583650237726102	0.28051878957795007	1147.2423260120586	0.2349065775193798
ebov_nonVIPs	0.14698271395086207	0.10858572426681036	0.2555687234051724	1131.0315668103447	0.19748737974137928
ebov_nonVIPs	0.1479947651399825	0.19208748901574804	0.34008228289588804	1106.4996128608925	0.23621849868766406
ebov_nonVIPs	0.13805864531528383	0.15166389310917028	0.2897224628820961	1109.343380349345	0.17487731593886463
ebov_nonVIPs	0.12153870843267325	0.1951342076661952	0.31667296162187647	1096.9926581801037	0.20161324196133898
ebov_nonVIPs	0.15745777328287197	0.13446072277249133	0.29191806717128027	1073.813999134948	0.21076953979238755
ebov_nonVIPs	0.10463239406305466	0.13526018837225595	0.23989242765063057	1097.1110137786081	0.17632147127510508
ebov_nonVIPs	0.15246665251512534	0.12479828351296457	0.27726477376836645	1134.5965397579946	0.21949888504753676
ebov_nonVIPs	0.08960699408976378	0.0967320862621584	0.18633930602130616	1096.8123811949977	0.20359002547475682
ebov_nonVIPs	0.12206827057754013	0.12198012975044562	0.2440483169340463	1092.7614964349373	0.22238343805704103
ebov_nonVIPs	0.0910708316642632	0.09718650254484001	0.1882574992789545	1092.028278053177	0.17456263569175304
ebov_nonVIPs	0.09909414714385056	0.1189234587301505	0.21801812926829267	1101.208324857291	0.20126959055526725
ebov_nonVIPs	0.116773992178291	0.15869473570013856	0.2754688390762125	1091.145813856813	0.23233548498845266
ebov_nonVIPs	0.12610695746433206	0.08233933080760918	0.20844613320363164	1092.1348638132295	0.17144508919152615
ebov_nonVIPs	0.13628635562313332	0.1719909512267522	0.3082772975263399	1047.507455817682	0.24475778332569859
ebov_nonVIPs	0.14102274407671841	0.2027226237977827	0.34374541144124166	1097.5298146341465	0.20414577059866965
ebov_nonVIPs	0.1526382618259683	0.22172182922975353	0.3743599467869719	1110.8193309859157	0.19844867649647888
ebov_nonVIPs	0.11546926204750385	0.20694976102264537	0.32241942295934123	1096.2046932578485	0.23943890427174472
ebov_nonVIPs	0.14774168103071522	0.17228468193505925	0.3200266107503291	1098.9711816586225	0.2566457964019307
ebov_nonVIPs	0.14296795609745055	0.17709028540747251	0.32005832272527474	1036.0000127912087	0.2580133925274725
ebov_nonVIPs	0.1513155205004325	0.12269869789576124	0.2740137210640139	1179.803207179931	0.2199947833044983
ebov_nonVIPs	0.14435367092067197	0.22651613745683621	0.37086981885207654	1069.722761362576	0.23378308632757816
ebov_nonVIPs	0.18909352449344977	0.1861084325719214	0.37520168860262004	1143.4484348908297	0.18113782436681222
ebov_nonVIPs	0.13406274170777727	0.19263296186746431	0.32669575526921313	1061.5887370915784	0.2335614859641049
ebov_nonVIPs	0.17290290611541775	0.14436440096899225	0.317267241171404	1110.9593613264428	0.1898226810938846
ebov_nonVIPs	0.10185895006350165	0.16283314406695937	0.26469208660812293	1133.5528770581777	0.19388874862788147
ebov_nonVIPs	0.13360069359728308	0.1598528179776512	0.2934534630148992	1083.4121679228747	0.21344639833479406
ebov_nonVIPs	0.13596928142277487	0.1260641404144852	0.2620335038394415	1124.884664485166	0.1819638205933682
ebov_nonVIPs	0.13988190639655174	0.10885451199568967	0.24873618353448274	1096.9553793103446	0.1891430551724138
ebov_nonVIPs	0.1423253171016436	0.14215684346453286	0.28448209416089965	1138.5453823529413	0.20147421799307963
ebov_nonVIPs	0.10529090812756296	0.09818005347212232	0.2034706877023381	1129.6423345323742	0.20506243075539568
ebov_nonVIPs	0.16295782134373646	0.1089062307659298	0.2718636426094495	1048.6784084091894	0.2120385083658431
ebov_nonVIPs	0.14367384671712805	0.14770469269463668	0.2913791136678201	1078.0888079584774	0.21076482525951554
ebov_nonVIPs	0.11749727210069444	0.09050492895703124	0.20800252161458332	1130.3179157986112	0.1743156328559028
ebov_nonVIPs	0.15870608863754324	0.11019696166522491	0.26890306202422143	1183.2304165224914	0.20926048918685117
ebov_nonVIPs	0.153358999974561	0.24553109454750108	0.3988897906348492	1055.9919963980192	0.2393656226924809
ebov_nonVIPs	0.13407896531601732	0.09191408842164502	0.2259926981385281	1158.2461913419913	0.21263035974025976
ebov_nonVIPs	0.10435279183818451	0.16877177704982735	0.2731249728663048	1047.9824233843115	0.20884513961519482
ebov_nonVIPs	0.16619830299680363	0.2808645354776256	0.4470628356164384	1076.6061776255706	0.27395291598173516
ebov_nonVIPs	0.13661321976704052	0.11941771245556514	0.25603020116479724	1108.9104680759274	0.21702441544434858
ebov_nonVIPs	0.10021897014233577	0.11232363425675182	0.21254248786496352	1071.481437043796	0.17474134315693432
ebov_nonVIPs	0.13248780918667263	0.1177474869177102	0.25023512960644	1050.625962119857	0.24569107155635067
ebov_nonVIPs	0.15376657103594915	0.19371994169136345	0.34748661587023233	1093.596906882946	0.24273713546690043
ebov_nonVIPs	0.12278193100476399	0.10395484434517108	0.22673667236899095	1155.0666691208316	0.1932215534863577
ebov_nonVIPs	0.14446921556940268	0.11077256951439622	0.2552423130640309	1117.4152922217447	0.17070657550494198
ebov_nonVIPs	0.1820535496147186	0.2078732961731602	0.3899266891774892	1157.4841658008656	0.2407082532467532
ebov_nonVIPs	0.1470403022424976	0.3121802436979671	0.4592199985479186	1062.6950300096805	0.23560387124878993
ebov_nonVIPs	0.12966053817430795	0.129144228066609	0.2588047318771627	1137.0740384948097	0.18523045069204153
ebov_nonVIPs	0.08941215175124768	0.07815605172060998	0.1675684484288355	1075.6122019408501	0.1741471823475046
ebov_nonVIPs	0.1406835473081395	0.20425810863148477	0.3449415660554561	1039.3321158318427	0.2488942665474061
ebov_nonVIPs	0.1203479588545941	0.11695620260615523	0.23730409562890278	1084.2924232827831	0.16890535695807318
ebov_nonVIPs	0.19899024507165658	0.1444485843313201	0.3434389831751511	1092.424	0.23355907075064714
ebov_nonVIPs	0.18682329518888405	0.1985169272253582	0.38534013981762916	1096.202631784629	0.23555032913590973
ebov_nonVIPs	0.11369497642019405	0.22359768341419042	0.3372928175257731	985.5985551243176	0.22909531109763492
ebov_nonVIPs	0.07740185546475549	0.0904083372990444	0.1678099718324902	1009.4275799887578	0.20626538617200676
ebov_nonVIPs	0.16443043763484377	0.16592303326000885	0.3303534462824461	1086.776516981962	0.20131928376594807
ebov_nonVIPs	0.09286671285060523	0.10892338616340783	0.20179007430167595	1048.2020404096836	0.1841929945065177
ebov_nonVIPs	0.22461641407056795	0.21674888435886402	0.44136524956970746	1102.2736579173836	0.22465764371772806
ebov_nonVIPs	0.11711104291601633	0.12461846462931034	0.24172948906533573	1091.6554083484575	0.23223260163339382
ebov_nonVIPs	0.17107592565086208	0.1465880940948276	0.31766371508620683	1081.9996784482757	0.18294298068965517
ebov_nonVIPs	0.10358215983840645	0.10352516452551476	0.20710732739480753	1107.9201069829903	0.1836574740823635
ebov_nonVIPs	0.1432567497534602	0.12614305547577853	0.26939953680795853	1177.616149221453	0.17966278706747404
ebov_nonVIPs	0.131582439387013	0.10769409248484849	0.23927662705627703	1124.4238606060605	0.21859021818181817
ebov_nonVIPs	0.0842303338785815	0.08314058458478157	0.16737082357914515	1076.49685861907	0.1839173189290747
ebov_nonVIPs	0.11950631756298874	0.08406958080060817	0.2035759190703736	1131.3193892267593	0.16383123392701998
ebov_nonVIPs	0.11515742959561402	0.11615916651973687	0.23131648745614036	1096.0768070175434	0.16674398622807018
ebov_nonVIPs	0.11000711834067872	0.08438532532657558	0.19439234160423094	1125.9188351696782	0.2115063102688409
ebov_nonVIPs	0.13261883052164408	0.12774748143432443	0.26036641731526017	1123.376836860516	0.211507823349366
ebov_nonVIPs	0.08792072478048898	0.086271306399511	0.17419198343276282	1050.47017603912	0.19277971638141808
ebov_nonVIPs	0.15689289613695093	0.0885694575538329	0.24546227011197247	1143.2322342807922	0.17481671024978468
ebov_nonVIPs	0.10642444672504665	0.12045209447108209	0.2268763332089552	1051.5043610074624	0.2180087840485075
ebov_nonVIPs	0.10873752972975352	0.08693288063160212	0.19567057746478872	1094.0079128521127	0.1770047613556338
ebov_nonVIPs	0.11818404055528951	0.10075381750757512	0.2189377878972573	1063.93427601219	0.1980572089682194
ebov_nonVIPs	0.11942817694847671	0.10799418670071685	0.2274226552419355	1060.5581142473118	0.21541347715053766
ebov_nonVIPs	0.14546067151528197	0.08563164857942314	0.23109216018080067	1137.8155690916917	0.18423571136461475
ebov_nonVIPs	0.11887386800820997	0.12875388105778376	0.24762776087931807	1080.0199820547332	0.1841720908479139
ebov_nonVIPs	0.11363626162527715	0.12461097193436807	0.23824738674057652	1099.0865574279378	0.22616696940133035
ebov_nonVIPs	0.09062483568095908	0.09059173947296661	0.18121637139163138	1067.309700987306	0.21441756135401974
ebov_nonVIPs	0.10336696195628166	0.09181473585043716	0.19518174675563738	1088.8866976530142	0.17843427611596874
ebov_nonVIPs	0.1317278023955192	0.1192225823567428	0.25095021805256357	1161.1826449806122	0.18997606893580357
ebov_nonVIPs	0.16202325899827885	0.12774890274096387	0.2897722670395868	1108.665788726334	0.21664635283993114
ebov_nonVIPs	0.15266358735191637	0.1613374782578397	0.3140012932491289	1036.4158402003484	0.21969813850174216
ebov_nonVIPs	0.1722258483621434	0.12758666062662058	0.2998132574762316	1077.8441840968019	0.21886953759723424
ebov_nonVIPs	0.18522108626787254	0.09862280256244617	0.28384390228251505	1166.7114259259258	0.14331438492678725
ebov_nonVIPs	0.1296739321472727	0.14682398803681818	0.2764981081818182	1069.1546513636363	0.2353013331818182
ebov_nonVIPs	0.13621261010362695	0.08325190052245252	0.21946464450345424	1166.1251044905011	0.17498263333333336
ebov_nonVIPs	0.1422550385256917	0.15716123549407116	0.29941621963109355	1104.0558537549405	0.21158767676767679
ebov_nonVIPs	0.10317643821722576	0.10206974564279239	0.20524607482774254	1071.96480643699	0.22321128694469627
ebov_nonVIPs	0.09253625387954023	0.08879426696091955	0.18133072147126436	1075.6318096551724	0.20022317287356323
ebov_nonVIPs	0.09620976954195166	0.09706542256817145	0.19327484190606475	1115.3683356133151	0.1878203451892385
ebov_nonVIPs	0.2109507293065915	0.25290561207285345	0.463856604509974	1086.869273200347	0.26460800910667814
ebov_nonVIPs	0.11050613165952605	0.1690052927383886	0.27951168502369667	1085.6968297630333	0.20944795924170617
ebov_nonVIPs	0.14614017945139515	0.2056534908820882	0.3517937515301531	1084.586121512151	0.2699311147614762
ebov_nonVIPs	0.13914278089865562	0.3096850329798345	0.4488277202688728	1016.133851654602	0.27043113547052744
ebov_nonVIPs	0.18120744319066148	0.20201251645482055	0.38322001763942937	1122.4367038478167	0.26437005533938607
ebov_nonVIPs	0.12665536283837514	0.12085326735436473	0.24750887489196197	1159.0763547968884	0.2038406326707001
ebov_nonVIPs	0.11407169421024735	0.10704376199425795	0.2211151202738516	1126.2507146643109	0.2102646448763251
ebov_nonVIPs	0.15813451248912125	0.2763933098535469	0.43452766270022886	1040.214424256293	0.26287526361556063
ebov_nonVIPs	0.1086993775472028	0.10359173847246504	0.21229151346153843	1125.6481249999997	0.18987816486013986
ebov_nonVIPs	0.10950274422597281	0.15346734364416315	0.2629696883731833	1085.1963563056727	0.2418610787623066
ebov_nonVIPs	0.1505276569801149	0.23664121356279275	0.38716869244365887	1098.1689739284136	0.2586481025187804
ebov_nonVIPs	0.11227300076523997	0.09484228113705145	0.20711555901426718	1202.4292438391699	0.19296691171638564
ebov_nonVIPs	0.11027286739900134	0.130627458413527	0.24090033241034953	1102.367198184294	0.17873535769405358
ebov_nonVIPs	0.12465721200994379	0.11465465892996109	0.23931157885862514	1100.6290073497619	0.18198999995676612
ebov_nonVIPs	0.09642711825958294	0.1155543345918463	0.2119808593252109	1131.5393945641986	0.22387919868791
ebov_nonVIPs	0.11814194342980072	0.12525192055561593	0.24339391144021735	1071.9507790307969	0.2349836245471014
ebov_nonVIPs	0.17457103517650902	0.3550954261381548	0.5296669309225777	1017.5690528511823	0.2868240180806676
ebov_nonVIPs	0.11448259395746833	0.20221612969215194	0.31669890445569626	1113.1417402531645	0.24910954227848095
ebov_nonVIPs	0.12081299594157001	0.12565205214362177	0.24646512783229263	1087.5873073148975	0.20385109277430868
ebov_nonVIPs	0.10529563440318303	0.07846866956030062	0.1837643820954907	1071.9251564986737	0.1591778390362511
ebov_nonVIPs	0.1135179538679469	0.2001884060502608	0.3137069835941204	1165.2481929824562	0.22288644902797536
ebov_nonVIPs	0.15841288445948354	0.21134136431878897	0.36975429786286734	1090.5966335707926	0.2201639323241318
ebov_nonVIPs	0.10272619687040441	0.14710359384191177	0.24982996971507349	1140.8119365808825	0.1769241790441176
ebov_nonVIPs	0.09531437424691785	0.11641447898635031	0.21172892596868886	1073.7335479452051	0.21341302544031315
ebov_nonVIPs	0.12473591947105263	0.0801317009609649	0.20486770820175443	1107.211976754386	0.1971493438596491
ebov_nonVIPs	0.14803029839853513	0.10266076702412753	0.25069097139164154	1067.6076613528653	0.1916065592417062
ebov_nonVIPs	0.1487147056969697	0.1023279426948052	0.2510430113852814	1130.4416809523811	0.17480017969696968
ebov_nonVIPs	0.08864258949209251	0.10811086306831628	0.19675328006993	1071.795308929532	0.22675299731038193
ebov_nonVIPs	0.14374224878276323	0.1617271806263883	0.3054695375832963	1067.1381350510883	0.2566522056863616
ebov_nonVIPs	0.15724720270719716	0.2403049644970943	0.39755236745641487	1099.7456638354938	0.25698562270898523
ebov_nonVIPs	0.09436986932687874	0.1078164182757031	0.20218626777316734	1092.790588750576	0.18486334255417242
ebov_nonVIPs	0.16360867222566566	0.18264486044958536	0.34625348913138376	1101.4580209515498	0.24744132082060236
ebov_nonVIPs	0.08481696261362161	0.10599215205567569	0.1908090540378379	1079.1877643243245	0.1701498884324324
