aw	as	a	analysis	b	w	method
0.521696	-0.187576	0.330896	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.430935	-0.128282	0.306376	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.43919	-0.123226	0.314355	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.429607	-0.121981	0.312712	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.42242	-0.118361	0.305279	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.409705	-0.0917343	0.321949	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.487432	-0.163047	0.32248	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.399292	-0.0802432	0.312877	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.44246	-0.120783	0.321085	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.403786	-0.0971395	0.300986	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.480526	-0.16337	0.304017	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.433069	-0.0937233	0.328912	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.416485	-0.110959	0.30042	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.367174	-0.0500304	0.315152	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.458098	-0.160183	0.292583	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.471018	-0.162914	0.30019	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.43105	-0.099259	0.331234	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.450206	-0.126582	0.320168	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.348161	-0.0115165	0.330477	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.465675	-0.145337	0.320237	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.413826	-0.0935326	0.321766	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.445544	-0.145394	0.301231	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.438282	-0.135279	0.298444	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.286142	-0.00329038	0.284163	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.398873	-0.0858654	0.310245	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.495071	-0.166467	0.319419	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.418518	-0.103716	0.317974	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.438111	-0.109838	0.323067	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.387746	-0.0660603	0.319975	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.468204	-0.142783	0.319153	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.365296	-0.0386242	0.309859	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.493096	-0.166152	0.329583	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.405259	-0.0884471	0.314442	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.447351	-0.128112	0.316188	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.289345	0.013218	0.303724	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.458586	-0.136428	0.313352	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.431909	-0.120356	0.309859	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.392467	-0.0562034	0.333749	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.416876	-0.102186	0.311616	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.436988	-0.104623	0.328943	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.460608	-0.142838	0.321485	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.464592	-0.129857	0.332191	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.433549	-0.125729	0.301189	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.30772	-0.0109789	0.304953	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.494113	-0.166462	0.327449	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.452342	-0.129953	0.328115	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.450558	-0.138018	0.317833	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.322817	-0.00172472	0.319136	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.408147	-0.0661325	0.338935	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.432764	-0.142524	0.287921	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.470355	-0.163555	0.298148	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.445	-0.120674	0.322963	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.407828	-0.104197	0.309533	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.519963	-0.188057	0.33285	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.381211	-0.0750314	0.316292	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.44924	-0.13654	0.313362	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.40423	-0.0948189	0.306497	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.421893	-0.101109	0.321559	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.370287	-0.0402379	0.320041	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.376654	-0.0742495	0.303466	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.41353	-0.0863321	0.33065	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.428835	-0.125213	0.29813	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.384239	-0.0644118	0.314572	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.470243	-0.153346	0.313985	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.505353	-0.161447	0.325867	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.435584	-0.139158	0.293962	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.418343	-0.131305	0.28776	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.461617	-0.147106	0.312861	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.448918	-0.122026	0.318534	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.40338	-0.112006	0.290463	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.4225	-0.105596	0.314327	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.375283	-0.0823095	0.292832	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.406719	-0.110861	0.286887	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.497804	-0.18349	0.31482	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.375847	-0.0372447	0.331163	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.442838	-0.111691	0.327465	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.478107	-0.150041	0.32627	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.460701	-0.148324	0.313982	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.398998	-0.0704022	0.328304	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.473623	-0.194839	0.276053	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.466964	-0.180662	0.27893	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.461651	-0.193439	0.259751	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.490073	-0.222653	0.2609	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.412856	-0.14245	0.268901	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.490654	-0.223287	0.258773	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.48981	-0.22022	0.254429	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.382124	-0.0956303	0.279621	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.446181	-0.175166	0.260442	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.426117	-0.153088	0.265377	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.494805	-0.193286	0.288209	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.422565	-0.167193	0.253881	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.428815	-0.131671	0.288112	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.517898	-0.218517	0.292298	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.423312	-0.155198	0.264843	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.452372	-0.179774	0.257452	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.451789	-0.175866	0.273541	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.418291	-0.136373	0.284502	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.437039	-0.164042	0.273816	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.494167	-0.262188	0.23506	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.469963	-0.194992	0.28025	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.420695	-0.160371	0.261658	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.535094	-0.255815	0.269933	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.412879	-0.146991	0.265319	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.542596	-0.283222	0.259778	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.445962	-0.165272	0.274835	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.473318	-0.203488	0.260435	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.489808	-0.216118	0.280818	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.399044	-0.120901	0.27358	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.479086	-0.156296	0.303739	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.458315	-0.188461	0.263488	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.428484	-0.155204	0.268452	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.431716	-0.146489	0.279482	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.509086	-0.199773	0.301152	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.539397	-0.25452	0.284994	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.430939	-0.158786	0.266813	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.44171	-0.146859	0.301473	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.428996	-0.166037	0.259109	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.458379	-0.150912	0.301261	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.47813	-0.196961	0.275254	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.467779	-0.204997	0.269193	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.550542	-0.253261	0.290828	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.466421	-0.181955	0.282778	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.427648	-0.141954	0.281241	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.493051	-0.241146	0.248839	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.425358	-0.169743	0.254783	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.484505	-0.177931	0.315808	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.458413	-0.179738	0.276194	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.435166	-0.165554	0.274421	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.468774	-0.177441	0.286363	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.478615	-0.212719	0.258461	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.509876	-0.250079	0.25869	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.478165	-0.182414	0.29275	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.525644	-0.232216	0.27945	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.453017	-0.192561	0.255713	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.486824	-0.204857	0.282677	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.516788	-0.223787	0.286297	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.437985	-0.161157	0.268831	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.473789	-0.180679	0.290361	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.546087	-0.240574	0.303246	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.458677	-0.173854	0.272162	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.495174	-0.249392	0.239135	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.506322	-0.218171	0.282249	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.41236	-0.156114	0.259119	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.466225	-0.198062	0.275284	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.496716	-0.255978	0.232876	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.502218	-0.218733	0.28509	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.408069	-0.14051	0.264437	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.460295	-0.183644	0.280695	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.49013	-0.205609	0.288507	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.422646	-0.143544	0.277584	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.521207	-0.214765	0.298009	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.490653	-0.209803	0.279226	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.480248	-0.237655	0.238766	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.529031	-0.239292	0.283829	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.469834	-0.193918	0.278415	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.415763	-0.13502	0.288542	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.524595	-0.217919	0.299572	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.534009	-0.240052	0.283404	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.479509	-0.204634	0.2646	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.381385	-0.136947	0.241275	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.429385	-0.17509	0.251033	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.44911	-0.175777	0.271896	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.393286	-0.123024	0.27084	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.442748	-0.177668	0.252355	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.513693	-0.214824	0.292203	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.523586	-0.233748	0.291506	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.466207	-0.209566	0.249573	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.486256	-0.1909	0.291413	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.50577	-0.210362	0.288015	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.45573	-0.189981	0.267176	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.498956	-0.2005	0.296113	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.418697	-0.159439	0.251673	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.415302	-0.138408	0.274703	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.468281	-0.18174	0.286281	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.420058	-0.158033	0.272787	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.462153	-0.198037	0.257692	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.530341	-0.208841	0.33067	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.386144	-0.104148	0.282362	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.476642	-0.193517	0.286915	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.498532	-0.252224	0.239871	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.394425	-0.224888	0.165943	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.457694	-0.220914	0.238231	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.452619	-0.25345	0.198517	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.417986	-0.212084	0.206284	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.4456	-0.245658	0.19311	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.418888	-0.199635	0.213425	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.467287	-0.254833	0.207976	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.443275	-0.218361	0.222247	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.472895	-0.238956	0.228637	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.433488	-0.22994	0.213126	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.446694	-0.207908	0.237043	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.385011	-0.200257	0.172248	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.458508	-0.246173	0.212753	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.408388	-0.180541	0.221151	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.464931	-0.259051	0.207606	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.462831	-0.227748	0.230581	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.46142	-0.218133	0.235434	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.497083	-0.235846	0.252828	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.481387	-0.234312	0.232041	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.472353	-0.260235	0.219803	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.445491	-0.209642	0.223869	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.442827	-0.213573	0.213967	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.421471	-0.24243	0.182745	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.437548	-0.223933	0.210428	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.447396	-0.244899	0.198655	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.451839	-0.226128	0.22416	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.442553	-0.205681	0.233779	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.465647	-0.230835	0.233436	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.400705	-0.212812	0.188096	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.457719	-0.252179	0.204276	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.427587	-0.202825	0.220752	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.471616	-0.219909	0.245215	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.426202	-0.201873	0.219489	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.401611	-0.233628	0.168613	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.435166	-0.208245	0.209002	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.462908	-0.203329	0.25936	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.489237	-0.247343	0.229932	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.436134	-0.231069	0.20093	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.466248	-0.228982	0.24082	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.512756	-0.262974	0.254882	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.446793	-0.251245	0.19036	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.436267	-0.203362	0.226245	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.42072	-0.210626	0.201514	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.440027	-0.229864	0.209166	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.394099	-0.17479	0.20935	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.461081	-0.26281	0.190822	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.512417	-0.263719	0.246863	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.4377	-0.203289	0.220912	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.491913	-0.222952	0.267636	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.478064	-0.221737	0.251132	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.464612	-0.258845	0.204199	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.40307	-0.208885	0.187543	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.473211	-0.251972	0.21042	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.392556	-0.17639	0.212576	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.472373	-0.230842	0.23529	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.429906	-0.251535	0.174154	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.484525	-0.256772	0.229815	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.481556	-0.221651	0.249175	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.41658	-0.215298	0.202747	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.419095	-0.204117	0.20887	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.457221	-0.216324	0.223941	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.433543	-0.227134	0.206299	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.436371	-0.234871	0.203179	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.481515	-0.270893	0.202167	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.486217	-0.245609	0.234553	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.444304	-0.205085	0.237916	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.488172	-0.27622	0.203988	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.410282	-0.232194	0.183071	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.46005	-0.241577	0.226471	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.43301	-0.236653	0.196033	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.463919	-0.234946	0.22494	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.488371	-0.265758	0.217942	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.439235	-0.239323	0.203384	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.388445	-0.178035	0.214141	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.541204	-0.318947	0.217629	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.4612	-0.228317	0.234181	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.438564	-0.239184	0.198144	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.454044	-0.218556	0.235755	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.45519	-0.242886	0.210917	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.401347	-0.194754	0.211507	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.45816	-0.212381	0.24031	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.46574	-0.199338	0.25866	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.452325	-0.251701	0.200754	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.474525	-0.220128	0.249442	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.402382	-0.222891	0.172795	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.508432	-0.295379	0.204351	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.457779	-0.237194	0.208552	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.459796	-0.233491	0.226809	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.470667	-0.274134	0.189627	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.470615	-0.282247	0.186915	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.446187	-0.23421	0.209627	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.465481	-0.257785	0.21134	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.474261	-0.248109	0.218059	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.45713	-0.224037	0.231481	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.461299	-0.223651	0.227844	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.47475	-0.217417	0.253238	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.449004	-0.231453	0.21505	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.478434	-0.223978	0.243861	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.492909	-0.288073	0.197067	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.456266	-0.0933264	0.36025	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.446857	-0.0792493	0.36456	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.48655	-0.10781	0.374309	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.48092	-0.0678883	0.402807	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.45406	-0.100567	0.347288	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.441569	-0.0988264	0.343786	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.470096	-0.109524	0.358334	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.495554	-0.134811	0.363803	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.466881	-0.0808896	0.384442	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.456763	-0.0907919	0.363626	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.366291	0.0178305	0.377873	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.464847	-0.105766	0.361749	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.340701	0.010538	0.348337	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.418108	-0.0406451	0.377222	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.400662	-0.0171237	0.382738	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.399058	-0.0364145	0.367224	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.463904	-0.0870734	0.379293	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.508673	-0.156282	0.358542	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.362143	-0.00186943	0.359232	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.466657	-0.0894627	0.380833	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.439555	-0.0805465	0.353884	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.532463	-0.151535	0.375283	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.494283	-0.0826124	0.407022	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.473361	-0.106521	0.369379	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.466758	-0.117353	0.361983	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.410419	-0.0608478	0.342492	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.491403	-0.0905512	0.385895	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.453766	-0.0617786	0.390966	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.415692	-0.0459388	0.365319	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.471372	-0.104785	0.368594	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.396361	-0.0309811	0.366648	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.36571	0.0166157	0.379809	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.495788	-0.112378	0.389474	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.490717	-0.117671	0.363162	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.516511	-0.110093	0.408403	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.4175	-0.0315301	0.379958	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.494959	-0.0977426	0.391485	isolation_0.4_0.1_0.999	0.999	0.1	ABC
