aw	as	a	analysis	b	w	method
0.214424	0.0615061	0.271633	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.266017	0.0395558	0.318289	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.237941	0.055739	0.278855	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.262004	0.0420477	0.331151	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.225515	0.0626416	0.279963	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.282841	0.062758	0.351452	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.219088	0.0660379	0.277368	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.262383	0.0518439	0.302257	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.313656	0.036458	0.355209	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.340314	0.0499515	0.398723	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.221856	0.0517066	0.267376	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.233606	0.0549218	0.286405	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.261878	0.0610514	0.307612	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.210375	0.0715744	0.26921	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.229177	0.0659441	0.277728	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.275518	0.0442832	0.300755	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.273733	0.0444838	0.323725	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.269904	0.0490367	0.309172	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.195376	0.0871921	0.260283	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.300756	0.0400143	0.344052	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.287785	0.0669199	0.355068	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.29081	0.0514499	0.341564	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.258112	0.0533017	0.312112	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.219696	0.085193	0.282926	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.221771	0.0784086	0.274628	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.271066	0.0459254	0.312641	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.30641	0.0663101	0.367673	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.236352	0.0798724	0.293373	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.296587	0.0580587	0.344192	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.302955	0.0392614	0.341225	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.207868	0.0740354	0.270755	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.226085	0.0432177	0.272226	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.242048	0.0378185	0.287004	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.272419	0.0603573	0.32103	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.281913	0.032806	0.320049	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.262272	0.0597938	0.30612	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.215289	0.0748813	0.267927	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.283887	0.0321579	0.327109	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.263195	0.045311	0.308378	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.216021	0.0647119	0.271453	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.223994	0.0728662	0.278109	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.233148	0.06347	0.294162	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.212612	0.0686402	0.264921	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.310981	0.043831	0.362977	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.263263	0.0464687	0.307856	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.256312	0.0466097	0.292868	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.242853	0.060894	0.294717	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.266119	0.0512188	0.308395	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.255894	0.0368893	0.301114	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.266768	0.0372538	0.299864	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.280522	0.0350229	0.309703	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.244102	0.0457736	0.291955	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.272026	0.0437353	0.308928	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.242447	0.0644488	0.3087	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.240681	0.0642413	0.310618	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.306677	0.0454288	0.358088	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.274285	0.0316061	0.298259	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.255439	0.0664562	0.308695	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.24498	0.0273943	0.290021	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.263281	0.0413564	0.306643	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.25415	0.0622761	0.307295	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.289561	0.0500165	0.334125	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.195799	0.0697504	0.254254	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.23725	0.0675918	0.291741	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.238729	0.0588161	0.279315	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.266389	0.0378393	0.296563	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.268568	0.0595939	0.325813	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.279805	0.0416744	0.329016	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.207245	0.0771728	0.279853	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.21609	0.058672	0.273711	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.225331	0.0596658	0.28376	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.302729	0.0638645	0.368138	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.274006	0.0543336	0.314277	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.236251	0.054493	0.278368	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.226705	0.0685524	0.28127	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.188018	0.0713873	0.258114	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.236097	0.0563152	0.275706	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.245484	0.0742723	0.307195	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.285357	0.0750474	0.336079	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.289816	0.0436397	0.329412	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.262433	0.0341988	0.304947	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.205608	0.127869	0.314027	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.130447	0.162225	0.278197	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.14916	0.14392	0.288527	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.238977	0.115416	0.316682	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.152497	0.159598	0.297977	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.173533	0.17356	0.313781	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.219427	0.136825	0.331518	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.18443	0.135137	0.310314	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.142312	0.16887	0.293657	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.164909	0.151788	0.306814	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.203082	0.128794	0.307872	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.137361	0.17337	0.300071	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.174699	0.142476	0.308964	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.20282	0.116248	0.305	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.188407	0.140939	0.315285	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.150617	0.164364	0.298027	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.198638	0.123579	0.305766	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.188565	0.13774	0.316533	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.181134	0.140459	0.317933	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.201137	0.142766	0.311228	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.146848	0.138228	0.28328	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.157664	0.168111	0.310566	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.191216	0.129102	0.310717	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.177214	0.124058	0.282166	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.17199	0.143477	0.307445	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.1145	0.192526	0.295439	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.171763	0.140166	0.302009	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.125997	0.166081	0.283383	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.125372	0.16511	0.278365	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.173799	0.140984	0.297559	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.136141	0.165213	0.293778	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.121432	0.173033	0.279409	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.222837	0.109412	0.32468	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.102937	0.185519	0.286481	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.106613	0.165187	0.263125	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.178441	0.139959	0.300437	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.218822	0.132481	0.326833	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.161199	0.145184	0.294192	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.192944	0.12633	0.306555	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.192869	0.13703	0.316649	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.131391	0.156907	0.271785	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.204418	0.118203	0.313082	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.235231	0.132879	0.337996	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.153556	0.165708	0.301579	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.166984	0.157906	0.311283	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.208345	0.134475	0.322245	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.217527	0.113961	0.318872	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.157124	0.144502	0.290282	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.171012	0.14381	0.306514	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.100881	0.18149	0.274345	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.171572	0.148706	0.310573	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.103431	0.185178	0.285398	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.184373	0.141375	0.309007	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.203749	0.142414	0.324279	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.271775	0.107522	0.36638	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.211857	0.111884	0.31421	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.179053	0.144919	0.304828	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.154962	0.149215	0.289398	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.202264	0.116347	0.308051	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.164343	0.146019	0.302315	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.220237	0.121217	0.314189	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.253252	0.0868545	0.324721	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.220729	0.136811	0.329069	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.175636	0.12273	0.294324	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.14745	0.155798	0.28563	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.140361	0.161785	0.292382	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.226727	0.115855	0.32532	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.170663	0.149208	0.301675	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.182448	0.128348	0.296115	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.138586	0.155683	0.280124	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.217502	0.116722	0.317844	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.191942	0.12338	0.304611	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.19028	0.13688	0.295952	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.147241	0.177418	0.307571	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.11552	0.181604	0.290055	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.0434036	0.223249	0.256814	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.173897	0.132488	0.291273	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.205459	0.127554	0.299754	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.114719	0.207995	0.303691	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.209746	0.129006	0.322788	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.163726	0.147042	0.297683	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.165825	0.137677	0.293257	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.0875889	0.196013	0.279547	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.122565	0.1832	0.303192	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.124252	0.180001	0.298068	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.194254	0.128193	0.311092	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.171357	0.145649	0.30998	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.191565	0.143525	0.316657	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.236022	0.102965	0.325769	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.192807	0.142286	0.321451	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.169615	0.127634	0.289934	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.174867	0.128736	0.29416	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.138118	0.163641	0.305304	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.121163	0.18889	0.289607	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.116941	0.181627	0.287606	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.176919	0.142335	0.312546	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.270371	0.101177	0.355744	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.126041	0.167121	0.285026	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.192895	0.131752	0.304921	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.178011	0.127915	0.298751	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.314272	0.048735	0.348354	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.209999	0.0918687	0.298093	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.212338	0.100831	0.292435	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.248296	0.0660296	0.305926	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.267658	0.073232	0.330393	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.302452	0.0431333	0.345615	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.283994	0.0537622	0.322945	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.298366	0.0463479	0.339693	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.243101	0.0807473	0.304279	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.256906	0.0747509	0.314123	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.322424	0.0589336	0.373866	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.290989	0.063936	0.343764	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.213688	0.0821971	0.287125	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.213555	0.0854884	0.287429	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.335657	0.0466387	0.386737	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.211271	0.0929232	0.291895	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.322428	0.0607138	0.375641	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.240228	0.093814	0.316951	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.25895	0.0713471	0.323131	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.296367	0.0633699	0.352498	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.290132	0.0638297	0.333458	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.317298	0.0589171	0.355994	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.274657	0.0748714	0.332445	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.267192	0.0619365	0.32416	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.312124	0.051374	0.353081	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.309925	0.0515969	0.352603	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.233136	0.0925031	0.307253	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.291888	0.062839	0.343021	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.254806	0.0729333	0.313465	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.300983	0.0584428	0.342858	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.251512	0.0990873	0.325092	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.292115	0.0443146	0.344374	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.231716	0.0837629	0.297315	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.291592	0.0526262	0.331178	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.219712	0.0795887	0.29021	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.280049	0.0446929	0.331853	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.308072	0.0377901	0.338591	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.245456	0.082094	0.306193	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.281276	0.0473701	0.338366	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.2156	0.0912911	0.300218	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.257908	0.0548588	0.306752	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.266709	0.0905617	0.332433	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.288552	0.0701202	0.34041	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.281625	0.0617031	0.338493	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.229584	0.0920712	0.298662	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.260716	0.0616116	0.303998	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.297891	0.063026	0.334793	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.28508	0.047963	0.335864	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.220473	0.0944503	0.290341	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.223785	0.0913471	0.308266	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.349465	0.0347549	0.388335	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.30548	0.0380989	0.335879	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.251934	0.0925176	0.31075	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.258319	0.0815187	0.329088	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.311569	0.0493638	0.356691	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.267548	0.0687123	0.329018	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.275941	0.0705291	0.341475	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.321761	0.0356943	0.349037	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.338719	0.0346147	0.380022	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.230614	0.088092	0.309454	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.231505	0.0654763	0.293836	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.333435	0.0566266	0.365987	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.265248	0.0762181	0.31452	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.265017	0.0774763	0.329643	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.311294	0.0472579	0.359108	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.274913	0.0644089	0.341688	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.296864	0.0579679	0.353082	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.258483	0.0667469	0.310755	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.222226	0.0836528	0.298261	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.262524	0.0533416	0.31449	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.249438	0.0629146	0.31327	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.291602	0.0665511	0.353932	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.275116	0.0542749	0.317234	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.258982	0.0594773	0.312797	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.275198	0.0760443	0.33266	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.304172	0.0644695	0.35065	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.245225	0.076973	0.29864	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.241422	0.0727377	0.307382	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.234426	0.0839876	0.294556	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.251145	0.0796023	0.315463	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.276646	0.061993	0.322935	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.202586	0.0883212	0.276779	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.28793	0.0639909	0.34527	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.261985	0.0575483	0.308174	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.299018	0.0552434	0.343497	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.254272	0.0623435	0.304828	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.332795	0.0502609	0.373005	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.252214	0.0497984	0.312564	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.304239	0.0455901	0.335101	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.269615	0.0574838	0.320315	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.299518	0.0406277	0.347622	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.261082	0.0713653	0.310056	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.262957	0.0841857	0.326975	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.298887	0.0601554	0.345086	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.290376	0.047139	0.332708	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.312587	0.0566815	0.353904	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.272103	0.0615339	0.317808	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.219353	0.0908521	0.306506	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.328374	0.027532	0.357509	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.285551	0.0630059	0.339196	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.198506	0.221466	0.408986	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.200152	0.212543	0.397658	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.184414	0.215925	0.403124	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.176805	0.225031	0.402982	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.173205	0.230785	0.400917	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.175467	0.242661	0.404075	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.156463	0.244839	0.397229	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.154262	0.245647	0.402816	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.168817	0.249691	0.408546	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.207724	0.201285	0.400883	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.184181	0.217965	0.403237	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.160927	0.246123	0.399599	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.108499	0.26656	0.374817	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.219343	0.197637	0.407994	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.167096	0.230331	0.39731	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.194732	0.208189	0.401669	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.206684	0.219425	0.420291	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.178967	0.22481	0.398148	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.189216	0.212453	0.401734	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.229841	0.175909	0.394722	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.221779	0.201325	0.407327	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.201286	0.191968	0.398716	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.176955	0.219672	0.393066	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.153113	0.23666	0.39257	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.152956	0.256523	0.406491	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.163814	0.237882	0.395542	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.12487	0.269165	0.391455	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.244093	0.173847	0.421647	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.158767	0.252235	0.400268	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.167822	0.238709	0.398627	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.193771	0.224495	0.409959	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.178881	0.218637	0.396335	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.182346	0.241453	0.410261	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.18183	0.215328	0.399756	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.13745	0.260458	0.390483	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.176856	0.223652	0.401582	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.204279	0.206065	0.400812	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.160146	0.244306	0.404907	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.191628	0.210942	0.395802	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.123594	0.250787	0.376405	isolation_0.4_0.1_0.8	0.8	0.1	ABC
