aw	as	a	analysis	b	w	method
0.221884	0.162769	0.389588	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.21527	0.162593	0.371959	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.215812	0.177435	0.394022	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.239858	0.147878	0.378305	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.166649	0.210398	0.369768	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.221651	0.167991	0.385813	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.242728	0.142607	0.381259	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.189076	0.195944	0.381452	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.234691	0.153212	0.380239	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.157658	0.206383	0.361384	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.2956	0.101716	0.392544	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.214698	0.166226	0.383592	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.227892	0.148662	0.373492	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.216143	0.161312	0.369995	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.159736	0.199165	0.357621	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.188574	0.19884	0.380086	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.227931	0.150103	0.377882	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.201916	0.187466	0.382164	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.263668	0.13849	0.402035	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.187738	0.200048	0.384167	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.230118	0.159973	0.381542	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.17471	0.200973	0.376479	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.264402	0.117835	0.380144	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.215433	0.162015	0.372477	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.206143	0.167457	0.381827	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.124448	0.240237	0.359803	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.191324	0.205219	0.384019	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.232834	0.147514	0.375135	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.175896	0.205655	0.386077	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.217053	0.173849	0.377589	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.209534	0.177774	0.385216	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.2323	0.160506	0.387936	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.224852	0.163034	0.389569	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.249049	0.153669	0.394943	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.178115	0.201494	0.374881	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.225268	0.163659	0.379283	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.246684	0.135062	0.38092	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.236372	0.151004	0.387521	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.140812	0.237252	0.375433	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.19399	0.192364	0.378615	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.235802	0.149102	0.37845	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.26428	0.121401	0.376529	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.205122	0.184637	0.381959	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.218906	0.159091	0.376183	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.263433	0.134332	0.394815	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.157923	0.212391	0.367775	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.213933	0.169158	0.377166	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.227549	0.159116	0.38793	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.180283	0.205484	0.387762	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.197811	0.189176	0.38154	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.19328	0.173806	0.362079	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.192711	0.188341	0.377736	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.225781	0.162667	0.373992	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.196959	0.190331	0.383221	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.230416	0.154429	0.382559	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.262013	0.134867	0.389403	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.214631	0.172318	0.382588	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.214562	0.163322	0.370711	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.199308	0.182326	0.380602	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.202763	0.180102	0.37197	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.223456	0.158351	0.377509	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.195166	0.186696	0.377073	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.175311	0.18861	0.367983	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.217851	0.155222	0.37379	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.277764	0.120316	0.388701	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.168804	0.210444	0.380462	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.211303	0.176874	0.390576	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.23627	0.153263	0.377088	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.262245	0.135372	0.380935	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.205288	0.191937	0.393731	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.256349	0.102316	0.353987	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.248051	0.110504	0.353746	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.297783	0.0459984	0.34134	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.316335	0.0492315	0.359677	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.222649	0.13785	0.358499	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.333104	0.041523	0.366093	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.313386	0.0581706	0.370666	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.191804	0.142059	0.337856	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.310925	0.0587583	0.364188	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.294447	0.0616933	0.356526	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.274424	0.065698	0.340555	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.21688	0.117693	0.332912	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.24761	0.112068	0.361696	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.322931	0.0449148	0.365125	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.269447	0.101635	0.355122	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.282196	0.082636	0.355883	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.263344	0.103884	0.359444	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.259343	0.098655	0.356493	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.234629	0.114564	0.345191	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.294403	0.0602689	0.355233	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.292374	0.0787757	0.36084	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.260052	0.0855066	0.343295	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.291604	0.0562652	0.355823	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.264671	0.0957657	0.355544	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.327034	0.0400293	0.367121	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.271796	0.0811554	0.354459	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.27541	0.0841162	0.344758	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.297931	0.0782	0.374527	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.233325	0.120184	0.350795	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.26118	0.0990989	0.357541	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.27861	0.0777112	0.34468	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.258347	0.0923776	0.351878	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.225479	0.131986	0.351933	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.263395	0.100228	0.3567	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.318726	0.0287908	0.347747	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.254455	0.0911497	0.341959	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.265604	0.0926783	0.351162	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.249323	0.11135	0.351403	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.270662	0.0915298	0.364117	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.283545	0.0781901	0.35456	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.28882	0.0651571	0.351314	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.325527	0.0406774	0.362762	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.286482	0.0798387	0.355936	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.262112	0.0950289	0.353829	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.329064	0.0303681	0.343848	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.235937	0.0931432	0.333241	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.31751	0.0534901	0.370767	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.290008	0.0789063	0.365673	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.276307	0.0847925	0.346582	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.296946	0.0831	0.369868	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.282602	0.0787759	0.366468	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.295394	0.0471007	0.344016	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.286268	0.0827607	0.361295	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.378408	-0.0020573	0.368375	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.314177	0.0414296	0.352799	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.281696	0.0714931	0.354942	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.326209	0.0575592	0.364687	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.253991	0.10192	0.347791	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.328922	0.0345524	0.364437	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.326912	0.0557529	0.374806	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.320798	0.0584918	0.369252	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.321116	0.0493789	0.358603	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.322518	0.043563	0.3698	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.336747	0.0269717	0.358336	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.279068	0.0745463	0.35302	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.280953	0.0610713	0.346593	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.330571	0.0354969	0.366194	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.253609	0.098383	0.34338	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.261565	0.100825	0.353169	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.286674	0.0848452	0.36684	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.287636	0.0783913	0.357963	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.281746	0.0745563	0.35347	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.312344	0.0642317	0.363977	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.32238	0.0373378	0.341887	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.294164	0.0798949	0.368213	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.29158	0.0772013	0.362467	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.193909	0.15478	0.339665	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.347302	0.0321695	0.375168	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.312878	0.0504887	0.362308	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.29146	0.0769273	0.358044	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.257592	0.0816672	0.334196	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.275251	0.0738254	0.347467	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.262391	0.0922499	0.361309	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.249757	0.102994	0.350909	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.304149	0.0439263	0.341566	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.267068	0.0925593	0.349281	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.309911	0.067626	0.37607	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.297015	0.0534517	0.358239	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.263705	0.0945625	0.358158	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.330696	0.039052	0.366936	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.226879	0.10378	0.329487	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.285892	0.0859403	0.369412	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.303007	0.0784864	0.354137	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.253006	0.102123	0.358858	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.265995	0.098989	0.362227	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.234604	0.107269	0.336582	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.309226	0.0604737	0.363765	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.267316	0.08824	0.352638	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.205472	0.152236	0.350592	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.285861	0.0771087	0.363027	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.351246	-0.0138173	0.341646	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.386253	-0.0414949	0.350022	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.320549	0.00686265	0.324631	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.353563	-0.0216113	0.325341	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.303268	0.0239104	0.323639	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.354736	-0.0300677	0.322536	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.300899	0.0375381	0.3316	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.30712	0.0114671	0.317765	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.317218	0.0193629	0.332257	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.282902	0.0415491	0.324977	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.305255	0.031291	0.328657	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.322285	0.00235253	0.310486	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.330306	-0.01281	0.304787	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.278227	0.0268592	0.305243	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.318588	0.0317445	0.335465	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.356142	-0.00692945	0.337336	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.38109	-0.0211315	0.34687	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.330877	0.0198415	0.338433	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.353243	-0.00930232	0.340883	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.30927	0.0240692	0.329727	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.347703	0.00149984	0.341785	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.354942	-0.0203523	0.331862	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.341333	-0.000259666	0.336255	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.272394	0.0337963	0.309463	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.394262	-0.0289969	0.344184	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.331854	0.00835832	0.329775	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.303589	0.0198601	0.33013	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.3231	0.0145279	0.334604	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.348705	-0.00897091	0.326037	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.354562	-0.0179963	0.332006	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.345226	-0.0147077	0.331368	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.331891	-0.00643882	0.32724	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.335585	-0.00862494	0.31919	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.326149	0.0220745	0.343201	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.321091	-0.0140359	0.312035	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.365437	-0.0302578	0.335638	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.292513	0.0372906	0.334767	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.320019	0.0292108	0.337581	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.317861	-0.0112568	0.30917	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.318154	-0.000832434	0.311297	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.325005	0.0294024	0.343695	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.328305	0.0030435	0.326821	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.32191	0.0165047	0.333894	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.343849	-0.00609346	0.327236	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.357372	-0.0201308	0.331502	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.291952	0.0278076	0.31565	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.339393	-0.0163944	0.322408	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.355295	0.0120497	0.355943	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.302723	0.0305367	0.332452	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.351336	-0.0046941	0.344941	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.33433	5.32419e-5	0.339472	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.377882	-0.0328816	0.338829	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.343803	-0.0102585	0.328366	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.362086	-0.0213369	0.322347	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.297584	0.0218514	0.313917	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.2815	0.0419907	0.322318	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.33618	-0.00291131	0.323265	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.358716	-0.0131042	0.343168	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.379069	-0.0164099	0.352855	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.317215	0.00327316	0.319082	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.349932	-0.0125383	0.331822	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.320145	0.0172333	0.327942	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.305824	0.0195145	0.318957	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.337168	-0.00592463	0.325361	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.368927	-0.0229521	0.339179	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.363916	-0.0107018	0.335722	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.297678	0.0274483	0.32327	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.353517	-0.00973611	0.340779	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.339099	-0.000178394	0.335017	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.348875	0.00246291	0.340667	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.326726	-0.00337116	0.327294	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.330235	-0.00184217	0.330138	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.38385	-0.0258921	0.346997	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.334204	-0.0136875	0.315579	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.35237	-0.0080464	0.336958	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.377464	-0.0356997	0.334379	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.342203	-0.000255344	0.341795	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.332933	0.00694082	0.329777	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.341946	0.0141607	0.352645	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.374588	-0.0324807	0.332124	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.274379	0.0449948	0.318505	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.332236	0.0119877	0.346132	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.282828	0.0526969	0.332991	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.317925	0.00159298	0.327196	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.300688	0.0220287	0.325996	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.330248	-0.019347	0.309118	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.38974	-0.05256	0.337328	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.350957	-0.00864778	0.336268	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.334961	-0.00478925	0.314425	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.358813	-0.0171428	0.336362	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.402402	-0.0470399	0.355031	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.328556	0.00512059	0.312456	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.321938	-0.0017542	0.308075	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.333639	0.00035779	0.337377	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.305052	0.0196425	0.320401	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.31686	0.0291944	0.340082	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.341737	0.0176749	0.356076	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.31511	0.0193859	0.325784	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.338975	0.0173062	0.354946	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.373046	-0.0449671	0.322821	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.235713	0.188071	0.421336	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.205904	0.219876	0.426226	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.268006	0.178296	0.439228	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.231879	0.206638	0.434123	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.224933	0.192433	0.41847	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.237478	0.178657	0.408825	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.22344	0.200438	0.418682	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.230584	0.18576	0.414478	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.245296	0.178636	0.429383	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.222384	0.213991	0.429208	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.160022	0.264887	0.415388	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.241936	0.179287	0.4278	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.156413	0.252936	0.404126	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.215768	0.224152	0.432805	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.181093	0.253802	0.430181	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.19961	0.213587	0.411691	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.224015	0.208696	0.423265	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.293895	0.136382	0.427647	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.189101	0.235517	0.417774	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.241918	0.188176	0.425355	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.220228	0.212403	0.429017	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.250868	0.176612	0.42664	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.221176	0.229757	0.438894	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.244212	0.187682	0.435089	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.243987	0.18421	0.422079	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.246969	0.184418	0.420339	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.212273	0.212728	0.420553	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.220335	0.21646	0.435298	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.199916	0.217723	0.414798	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.18876	0.237964	0.424834	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.243268	0.187191	0.431317	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.153226	0.261932	0.416165	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.251644	0.184058	0.433311	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.247814	0.183691	0.429215	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.283306	0.155685	0.440298	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.177079	0.237984	0.41443	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.278273	0.164778	0.442593	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.225403	0.194302	0.416112	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.237042	0.191924	0.427997	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.237335	0.203081	0.439699	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.234788	0.189263	0.41893	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.231526	0.197245	0.425997	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.147187	0.271468	0.411185	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.208118	0.221121	0.425054	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.241279	0.186058	0.418775	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.197515	0.23751	0.427301	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.273339	0.162379	0.426198	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.266345	0.18464	0.440843	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.199714	0.225742	0.425956	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.208782	0.225493	0.424616	isolation_0.4_0.1_0.999	0.999	0.1	ABC
