f	alphas	B	alphaW	sfs	analysis	time
0.9191919191919192	0.2043059789879178	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.9292929292929293	0.20575039375017445	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.9393939393939394	0.2174986268896001	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.9494949494949495	0.2202892042364386	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.9595959595959596	0.2223881511811956	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.9696969696969697	0.19539659508542673	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.9797979797979798	0.15359263016113212	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.98989898989899	0.14501038205160166	0.999	0.1	All alleles	Expansion strength = 1.5	1
1.0	0.0636489114749984	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.010101010101010102	-0.1872656276446878	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.020202020202020204	-0.01339943857709991	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.030303030303030304	0.05305755033189763	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.04040404040404041	0.08213734610877788	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.050505050505050504	0.09878860859312144	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.06060606060606061	0.10795925329561495	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.0707070707070707	0.11754656442643496	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.08080808080808081	0.12836885254107555	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.09090909090909091	0.1345776093985428	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.10101010101010101	0.13978720046754123	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.1111111111111111	0.14379841336490484	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.12121212121212122	0.15022050649086405	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.13131313131313133	0.15494554965073126	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.1414141414141414	0.15838814000747714	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.15151515151515152	0.16174800939563827	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.16161616161616163	0.1638126792596346	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.1717171717171717	0.1666211343304922	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.18181818181818182	0.1680589368595401	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.1919191919191919	0.1706365841247004	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.20202020202020202	0.17273382035555396	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.21212121212121213	0.1755666758177623	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.2222222222222222	0.1778247676670086	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.23232323232323232	0.17941411512563654	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.24242424242424243	0.18018332592091846	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.25252525252525254	0.18274809275286574	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.26262626262626265	0.1832511076193637	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.2727272727272727	0.18622586936273433	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.2828282828282828	0.18748537665476306	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.29292929292929293	0.19117348916283516	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.30303030303030304	0.19177159198790938	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.31313131313131315	0.1930271370019041	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.32323232323232326	0.19505411988211663	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.3333333333333333	0.19542811027787044	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.3434343434343434	0.19635926694028838	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.35353535353535354	0.19824231870183207	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.36363636363636365	0.1993115798491959	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.37373737373737376	0.19808345489643364	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.3838383838383838	0.1992990530718195	0.999	0.1	All alleles	Expansion strength = 10.0	1
