f	alphas	B	alphaW	sfs	path	analysis
0.18518518518518517	0.08847745506470184	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.18618618618618618	0.08804756982903506	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.1871871871871872	0.08968918623931088	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.1881881881881882	0.09059846922609771	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.1891891891891892	0.09132482931781616	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.19019019019019018	0.0920719923601282	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.19119119119119118	0.09139479009198637	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.1921921921921922	0.09067961354587384	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.1931931931931932	0.08972374774671299	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.1941941941941942	0.0907461181700433	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.19519519519519518	0.09146511466702378	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.1961961961961962	0.09218368624365614	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.1971971971971972	0.09223823026778444	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.1981981981981982	0.09212382756610671	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.1991991991991992	0.0913489493383256	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.2002002002002002	0.09308577629984627	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.2012012012012012	0.09428237871010736	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.2022022022022022	0.0944674717248577	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.2032032032032032	0.09591441963162073	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.2042042042042042	0.09540208309302323	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.20520520520520522	0.0958862778387537	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.2062062062062062	0.0968218946768501	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.2072072072072072	0.09640927304976443	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.2082082082082082	0.09658421301833431	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.2092092092092092	0.09783572733148294	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.21021021021021022	0.09773570964444012	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.21121121121121122	0.09729947326131205	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.2122122122122122	0.09759343427453193	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.2132132132132132	0.098280551002068	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.21421421421421422	0.09786456648214592	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.21521521521521522	0.09764764260590031	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.21621621621621623	0.09840339125759945	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.2172172172172172	0.09865583663424415	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.2182182182182182	0.09884340946849213	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.21921921921921922	0.0982607822637247	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.22022022022022023	0.09885520483885324	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.22122122122122123	0.09942939506447102	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.2222222222222222	0.09758714199652929	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.22322322322322322	0.09650841036112334	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.22422422422422422	0.09715018392581065	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.22522522522522523	0.09619308283692951	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
