f	alphas	B	alphaW	sfs	path
87	0.12593512958293795	0.2	0.2	All alleles	noDemog_0.4_0.2_0.2
88	0.12756589488647085	0.2	0.2	All alleles	noDemog_0.4_0.2_0.2
89	0.1283818765363397	0.2	0.2	All alleles	noDemog_0.4_0.2_0.2
90	0.12420483889538958	0.2	0.2	All alleles	noDemog_0.4_0.2_0.2
91	0.12318437924679881	0.2	0.2	All alleles	noDemog_0.4_0.2_0.2
92	0.08738076301238773	0.2	0.2	All alleles	noDemog_0.4_0.2_0.2
93	0.0968196228681355	0.2	0.2	All alleles	noDemog_0.4_0.2_0.2
94	0.10928011456359965	0.2	0.2	All alleles	noDemog_0.4_0.2_0.2
95	0.11036745490414368	0.2	0.2	All alleles	noDemog_0.4_0.2_0.2
96	0.09279886421506223	0.2	0.2	All alleles	noDemog_0.4_0.2_0.2
97	0.12043515001375815	0.2	0.2	All alleles	noDemog_0.4_0.2_0.2
98	0.10673005281701109	0.2	0.2	All alleles	noDemog_0.4_0.2_0.2
99	0.0961157785973712	0.2	0.2	All alleles	noDemog_0.4_0.2_0.2
100	0.10628447608815073	0.2	0.2	All alleles	noDemog_0.4_0.2_0.2
1	-0.7217145995198526	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
2	-0.20894444673642543	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
3	-0.14143446357193667	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
4	-0.09829311198958357	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
5	-0.06743015181618262	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
6	-0.04532416346057677	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
7	-0.029845442750863427	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
8	-0.012339738257419963	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
9	-0.00292182756351278	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
10	0.007993368413092616	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
11	0.013605910938653265	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
12	0.01928929153763237	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
13	0.02444867683484797	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
14	0.028947330875156996	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
15	0.03914811221137804	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
16	0.044080833911093076	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
17	0.04999810475091426	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
18	0.05512657325188819	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
19	0.059501575572203924	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
20	0.06016605067209113	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
21	0.06327807094143478	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
22	0.06691703112225111	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
23	0.06877925667274376	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
24	0.07055184366294887	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
25	0.07495899240933379	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
26	0.07572437825838707	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
27	0.0778256381649648	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
28	0.077484503291961	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
29	0.07988291716880769	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
30	0.0822447130885473	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
31	0.08662756760773838	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
32	0.09074175399556561	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
33	0.09022894078134669	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
34	0.08710118283535828	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
35	0.08797619499601028	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
36	0.08541345177667858	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
37	0.08511632038880512	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
38	0.08498817324352415	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
39	0.09012199167198753	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
40	0.09157738505740287	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
41	0.0895651300527458	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
42	0.09519399109090798	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
43	0.09375683440263238	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
44	0.09618965047415795	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
45	0.09718226264113239	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
46	0.09603775161290107	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
47	0.0960453917127303	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
48	0.09680689110265372	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
49	0.09913304014256774	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
50	0.10746869669033099	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
51	0.10719767283219273	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
52	0.10735326958579705	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
53	0.10395417332693135	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
54	0.10599572923751444	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
55	0.1099335251546194	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
56	0.1143241846220302	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
57	0.11697013568060544	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
58	0.11472459921608957	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
59	0.12219896724279	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
60	0.12337082438039593	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
61	0.12706207272256653	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
62	0.13037645886866356	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
63	0.13019342443259307	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
64	0.12640460310296175	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
65	0.13284285093617	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
66	0.1409054197271502	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
67	0.13929901730096306	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
68	0.14382933870379078	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
69	0.14730804152773191	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
70	0.1441510906434239	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
71	0.1491826397481042	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
72	0.14644371515250953	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
73	0.15054420472292007	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
74	0.15485355721387462	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
75	0.14483581972209436	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
76	0.1457286757873466	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
77	0.15455944143208133	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
78	0.14963378916105463	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
79	0.15659466001586364	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
80	0.16347638606705228	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
81	0.16333333290406626	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
82	0.17183125339728467	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
83	0.1790277631972309	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
84	0.17982243298336587	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
85	0.18665703609089246	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
86	0.21176970479382018	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
87	0.19988731600978082	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
88	0.19180342708870335	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
89	0.1969297923550638	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
90	0.198532306598028	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
91	0.2053156415310322	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
92	0.19766094065854034	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
93	0.19567546634733524	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
94	0.1962244199625104	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
95	0.2035516559131284	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
96	0.232428966563337	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
97	0.21474299805097152	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
98	0.18657407365673118	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
99	0.04923622205621214	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
100	0.011968714854460827	0.2	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.2
1	-0.7569630368322438	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
2	-0.24933087129881426	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
3	-0.18408738609834097	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
4	-0.14205251353926118	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
5	-0.11188765648286281	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
6	-0.09028879183440464	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
7	-0.07544081180023277	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
8	-0.05873605673365678	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
9	-0.04982826409731622	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
10	-0.0396967816385323	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
11	-0.03513874139472062	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
12	-0.029572907226399714	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
13	-0.025350281100493754	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
14	-0.0217516261631161	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
15	-0.012165388944009425	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
16	-0.007800062328878532	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
17	-0.0023162649850902994	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
18	0.0017775300070294042	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
19	0.00574847795000899	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
20	0.006153321382200039	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
21	0.008604333407974618	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
22	0.011721508185437046	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
23	0.012934755566325062	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
24	0.014305056981048336	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
25	0.01794087892453944	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
26	0.01857428316202958	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
27	0.019944399528795342	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
28	0.018208313753270255	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
29	0.020077757815901154	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
30	0.02228873731725667	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
31	0.026840366734229626	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
32	0.030390014455417336	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
33	0.02949874516247397	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
34	0.025515248645723854	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
35	0.025895724599374503	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
36	0.02211579519060125	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
37	0.02095165963755008	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
38	0.020885768723255538	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
39	0.025895308731186728	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
40	0.026626611439532044	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
41	0.02337250680375047	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
42	0.028527781068808378	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
43	0.026045537173209343	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
44	0.02897846159532924	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
45	0.02897505441827264	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
46	0.027809215307419977	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
47	0.0268444235010058	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
48	0.027556035945274893	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
49	0.02920730824970519	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
50	0.03681978086106941	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
51	0.035658540060657384	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
52	0.034757566902897	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
53	0.03059745932999791	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
54	0.03189688055510065	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
55	0.03510492771186613	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
56	0.039490740976774186	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
57	0.04276442076245601	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
58	0.04001544420069614	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
59	0.0473820080529227	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
60	0.0502027253522046	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
61	0.05317768420855429	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
62	0.05690498707606706	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
63	0.05754592263576663	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
64	0.05269782636580245	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
65	0.058862921372409005	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
66	0.06548687469475589	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
67	0.06269212355288112	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
68	0.06559395040683891	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
69	0.06832013642739221	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
70	0.06511936421253406	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
71	0.07054297241240715	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
72	0.06633747299120929	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
73	0.07039495806601881	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
74	0.07596885825513877	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
75	0.06590289054690679	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
76	0.0668287214100235	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
77	0.07416593409368999	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
78	0.06787540288903338	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
79	0.07534729963597375	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
80	0.08164255426926403	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
81	0.07902868507577232	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
82	0.08766776288887856	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
83	0.09490344757423108	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
84	0.0958672489580411	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
85	0.10110202586202433	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
86	0.1245921606235515	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
87	0.11223081932880952	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
88	0.10336198717047429	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
89	0.10857629210336162	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
90	0.10900208091187868	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
91	0.11797714319688246	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
92	0.10565939518738632	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
93	0.10576607738918242	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
94	0.10614612219968833	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
95	0.11469839237402502	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
96	0.14586080489754794	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
97	0.12749222005663496	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
98	0.10044662263214976	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
99	-0.07157906464382724	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
100	-0.08037065758904749	0.2	0.3	All alleles	noDemog_0.4_0.3_0.2
1	-0.4802524457609354	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
2	-0.052364609708433374	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
3	0.01238766176313122	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
4	0.0450658159204147	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
5	0.06758701600426709	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
6	0.08828672975090279	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
7	0.1056160445732105	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
8	0.11484773823427219	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
9	0.12650244486480722	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
10	0.13638576780247968	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
11	0.14362093106750085	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
12	0.15174872251484595	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
13	0.15814855279217366	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
14	0.16206815477931347	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
15	0.16850675674724813	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
16	0.1706543083114188	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
17	0.1761148962158421	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
18	0.17751978341055474	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
19	0.1810742760501629	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
20	0.18587777202545863	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
21	0.18584937878840302	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
22	0.18888910293749506	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
23	0.19094221004896872	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
24	0.19278121602800646	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
25	0.19602388637552404	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
26	0.19939752385926202	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
27	0.202727519523196	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
28	0.2053131906176101	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
29	0.20494988892711452	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
30	0.20573429822777234	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
31	0.2089238324948306	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
32	0.21337014261860243	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
33	0.21598382274936267	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
34	0.21498661890050597	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
35	0.21504534902958794	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
36	0.21787549482307222	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
37	0.2189929526244475	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
38	0.22024477359087202	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
39	0.22482429667350734	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
40	0.22604501033285584	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
41	0.226410631171736	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
42	0.22688010645020218	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
43	0.227072444211604	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
44	0.22632945723809894	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
45	0.22779422666192173	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
46	0.22823491472591384	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
47	0.22846813358832796	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
48	0.23019057705630241	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
49	0.22903425094146324	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
50	0.23205064035202405	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
51	0.23241679987219466	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
52	0.23510420805505294	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
53	0.23955202478445126	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
54	0.2394121036886313	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
55	0.2403088035749974	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
56	0.23823193504161977	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
57	0.24001665308881137	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
58	0.24289907160286517	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
59	0.24788394365569844	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
60	0.24900744933395058	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
61	0.24920709714551348	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
62	0.2474511558139444	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
63	0.24452420337150282	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
64	0.23943116849386603	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
65	0.23581242014489623	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
66	0.2429516391689801	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
67	0.2399038662019649	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
68	0.23917741471744391	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
69	0.24110280193287437	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
70	0.24086249730958686	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
71	0.24106185077332332	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
72	0.23843734696979635	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
73	0.23323003659009722	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
74	0.22755626072625323	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
75	0.23034183603143388	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
76	0.2244275283137529	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
77	0.228866426313462	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
78	0.2269194784515587	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
79	0.22578663016663414	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
80	0.22554408211844068	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
81	0.22565044432020553	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
82	0.2238391613646138	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
83	0.2379466325956594	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
84	0.2376807294001837	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
85	0.22726003407765138	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
86	0.22953125675410457	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
87	0.22087589432832955	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
88	0.21980331867873837	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
89	0.22084990635699586	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
90	0.22941327034612014	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
91	0.2346731101493882	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
92	0.25327905141045226	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
93	0.2396721197027002	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
94	0.23086581250641902	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
95	0.20005424071581412	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
96	0.20225840099826897	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
97	0.18341253763532495	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
98	0.19960536716546973	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
99	0.10857574179455232	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
100	0.041896820736314955	0.4	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.4
1	-0.4920563086539502	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
2	-0.06652720922976973	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
