method	w	b	analysis	aw	as	a
ABC	0.1	0.999	twoepochs_s1	0.155283	0.138691	0.276043
ABC	0.1	0.999	twoepochs_s1	0.119863	0.142656	0.242461
ABC	0.1	0.999	twoepochs_s1	0.129338	0.137118	0.266881
ABC	0.1	0.999	twoepochs_s1	0.121782	0.151949	0.251982
ABC	0.1	0.999	twoepochs_s1	0.154032	0.125988	0.2661
ABC	0.1	0.999	twoepochs_s1	0.147633	0.139232	0.283018
ABC	0.1	0.999	twoepochs_s1	0.18795	0.111093	0.287037
ABC	0.1	0.999	twoepochs_s1	0.161357	0.1317	0.273304
ABC	0.1	0.999	twoepochs_s1	0.101152	0.1386	0.243483
ABC	0.1	0.999	twoepochs_s1	0.124591	0.15745	0.270497
ABC	0.1	0.999	twoepochs_s1	0.126461	0.160999	0.260481
ABC	0.1	0.999	twoepochs_s1	0.160866	0.12634	0.281413
ABC	0.1	0.999	twoepochs_s1	0.126183	0.151453	0.270606
ABC	0.1	0.999	twoepochs_s1	0.154252	0.140414	0.274973
ABC	0.1	0.999	twoepochs_s1	0.16326	0.109437	0.268655
ABC	0.1	0.999	twoepochs_s1	0.19059	0.122217	0.282336
ABC	0.1	0.999	twoepochs_s1	0.194823	0.122572	0.301701
ABC	0.1	0.999	twoepochs_s1	0.153494	0.130285	0.284175
ABC	0.1	0.999	twoepochs_s1	0.0984506	0.164558	0.247307
ABC	0.1	0.999	twoepochs_s1	0.144334	0.14477	0.278967
ABC	0.1	0.999	twoepochs_s1	0.190752	0.130026	0.286642
ABC	0.1	0.999	twoepochs_s1	0.197293	0.107296	0.286921
ABC	0.1	0.999	twoepochs_s1	0.129516	0.150992	0.271603
ABC	0.1	0.999	twoepochs_s1	0.128474	0.135825	0.259859
ABC	0.1	0.999	twoepochs_s1	0.17454	0.137689	0.292726
ABC	0.1	0.999	twoepochs_s1	0.134806	0.149949	0.274077
ABC	0.1	0.999	twoepochs_s1	0.130149	0.15098	0.27285
ABC	0.1	0.999	twoepochs_s1	0.151298	0.137162	0.275778
ABC	0.1	0.999	twoepochs_s1	0.166938	0.111897	0.276449
ABC	0.1	0.999	twoepochs_s1	0.166341	0.127083	0.280704
ABC	0.1	0.999	twoepochs_s1	0.179753	0.130773	0.292289
ABC	0.1	0.999	twoepochs_s1	0.165091	0.132868	0.288351
ABC	0.1	0.999	twoepochs_s1	0.0921669	0.173377	0.243635
ABC	0.1	0.999	twoepochs_s1	0.144594	0.137583	0.278298
ABC	0.1	0.999	twoepochs_s1	0.157603	0.126141	0.279916
ABC	0.1	0.999	twoepochs_s1	0.104159	0.161308	0.251338
ABC	0.1	0.999	twoepochs_s1	0.161029	0.123506	0.281493
ABC	0.1	0.999	twoepochs_s1	0.119407	0.164524	0.281212
ABC	0.1	0.999	twoepochs_s1	0.165149	0.12606	0.275203
ABC	0.1	0.999	twoepochs_s1	0.173554	0.133736	0.285654
ABC	0.1	0.999	twoepochs_s1	0.142997	0.14045	0.276193
ABC	0.1	0.999	twoepochs_s1	0.195974	0.107751	0.289768
ABC	0.1	0.999	twoepochs_s1	0.149219	0.122284	0.260921
ABC	0.1	0.999	twoepochs_s1	0.188462	0.115796	0.297784
ABC	0.1	0.999	twoepochs_s1	0.204276	0.129366	0.306692
ABC	0.1	0.999	twoepochs_s1	0.176972	0.15331	0.300648
ABC	0.1	0.999	twoepochs_s1	0.134505	0.141971	0.26266
ABC	0.1	0.999	twoepochs_s1	0.150472	0.139377	0.283029
ABC	0.1	0.999	twoepochs_s1	0.169838	0.122071	0.280192
ABC	0.1	0.999	twoepochs_s1	0.140664	0.130078	0.273645
ABC	0.1	0.999	twoepochs_s1	0.122627	0.146728	0.262161
ABC	0.1	0.999	twoepochs_s1	0.150225	0.122489	0.268411
ABC	0.1	0.999	twoepochs_s1	0.152602	0.133507	0.280064
ABC	0.1	0.999	twoepochs_s1	0.189555	0.132253	0.301387
ABC	0.1	0.999	twoepochs_s1	0.13712	0.136482	0.270539
ABC	0.1	0.999	twoepochs_s1	0.178234	0.120949	0.286849
ABC	0.1	0.999	twoepochs_s1	0.148181	0.137533	0.253262
ABC	0.1	0.999	twoepochs_s1	0.104529	0.152067	0.248157
ABC	0.1	0.999	twoepochs_s1	0.195936	0.128324	0.300137
ABC	0.1	0.999	twoepochs_s1	0.217211	0.09946	0.290557
ABC	0.1	0.999	twoepochs_s1	0.167451	0.128493	0.279677
ABC	0.1	0.999	twoepochs_s1	0.16964	0.116968	0.281465
ABC	0.1	0.999	twoepochs_s1	0.159615	0.128849	0.271514
ABC	0.1	0.999	twoepochs_s1	0.156426	0.147908	0.267873
ABC	0.1	0.999	twoepochs_s1	0.202239	0.115835	0.299362
ABC	0.1	0.999	twoepochs_s1	0.18281	0.114584	0.299118
ABC	0.1	0.999	twoepochs_s1	0.0891801	0.169219	0.245209
ABC	0.1	0.999	twoepochs_s1	0.169829	0.11844	0.273286
ABC	0.1	0.999	twoepochs_s1	0.188598	0.123681	0.29384
ABC	0.1	0.999	twoepochs_s1	0.156677	0.141985	0.279407
ABC	0.1	0.999	twoepochs_s1	0.18602	0.102798	0.27267
ABC	0.1	0.999	twoepochs_s1	0.136388	0.136409	0.263188
ABC	0.1	0.999	twoepochs_s1	0.174817	0.134078	0.286588
ABC	0.1	0.999	twoepochs_s1	0.162657	0.15407	0.290071
ABC	0.1	0.999	twoepochs_s1	0.140485	0.138176	0.275358
ABC	0.1	0.999	twoepochs_s1	0.149436	0.133366	0.272134
ABC	0.1	0.999	twoepochs_s1	0.195487	0.10893	0.296472
ABC	0.1	0.999	twoepochs_s1	0.21013	0.108113	0.304843
ABC	0.1	0.999	twoepochs_s1	0.143293	0.135706	0.271266
ABC	0.1	0.999	twoepochs_s1	0.106642	0.146997	0.237642
ABC	0.1	0.999	twoepochs_s1	0.116217	0.154648	0.266055
ABC	0.1	0.999	twoepochs_s1	0.13922	0.12718	0.266461
ABC	0.1	0.999	twoepochs_s1	0.17864	0.118636	0.292962
ABC	0.1	0.999	twoepochs_s1	0.147023	0.160044	0.270516
ABC	0.1	0.999	twoepochs_s1	0.206129	0.0995746	0.294029
ABC	0.1	0.999	twoepochs_s1	0.180334	0.0996558	0.274797
ABC	0.1	0.999	twoepochs_s1	0.171131	0.129641	0.28261
ABC	0.1	0.999	twoepochs_s1	0.210545	0.114647	0.30677
ABC	0.1	0.999	twoepochs_s1	0.191	0.115587	0.295502
ABC	0.1	0.999	twoepochs_s1	0.207234	0.116573	0.311193
ABC	0.1	0.999	twoepochs_s1	0.147858	0.120017	0.269484
ABC	0.1	0.999	twoepochs_s1	0.16017	0.130893	0.280504
ABC	0.1	0.999	twoepochs_s1	0.195214	0.123206	0.297174
ABC	0.1	0.999	twoepochs_s1	0.132356	0.151742	0.272129
ABC	0.1	0.999	twoepochs_s1	0.186442	0.126587	0.303558
ABC	0.1	0.999	twoepochs_s1	0.141089	0.141877	0.278244
ABC	0.1	0.999	twoepochs_s1	0.156612	0.1338	0.281835
ABC	0.1	0.999	twoepochs_s1	0.166968	0.119957	0.272285
ABC	0.1	0.999	twoepochs_s1	0.204641	0.129633	0.299305
ABC	0.1	0.999	twoepochs_s1	0.176961	0.138009	0.290344
ABC	0.1	0.999	twoepochs_s1	0.204409	0.116836	0.3084
ABC	0.1	0.999	twoepochs_s1	0.113981	0.141228	0.241027
ABC	0.1	0.999	twoepochs_s1	0.182524	0.142818	0.304913
ABC	0.1	0.999	twoepochs_s1	0.176321	0.128415	0.302056
ABC	0.1	0.999	twoepochs_s1	0.160046	0.128073	0.267543
ABC	0.1	0.999	twoepochs_s1	0.120068	0.159064	0.262008
ABC	0.1	0.999	twoepochs_s1	0.147548	0.135706	0.268875
ABC	0.1	0.999	twoepochs_s1	0.131818	0.128657	0.248053
ABC	0.1	0.999	twoepochs_s1	0.172174	0.131903	0.279894
ABC	0.1	0.999	twoepochs_s1	0.16554	0.16084	0.282885
ABC	0.1	0.999	twoepochs_s1	0.193167	0.116519	0.299687
ABC	0.1	0.999	twoepochs_s1	0.132933	0.154391	0.266677
ABC	0.1	0.999	twoepochs_s1	0.131202	0.132985	0.258384
ABC	0.1	0.999	twoepochs_s1	0.149158	0.138541	0.273832
ABC	0.1	0.999	twoepochs_s1	0.153515	0.136836	0.284996
ABC	0.1	0.999	twoepochs_s1	0.145832	0.157441	0.281769
ABC	0.1	0.999	twoepochs_s1	0.135801	0.141785	0.269391
ABC	0.1	0.999	twoepochs_s1	0.141892	0.130723	0.251114
ABC	0.1	0.999	twoepochs_s1	0.155183	0.142744	0.285998
ABC	0.1	0.999	twoepochs_s1	0.134795	0.15469	0.258212
ABC	0.1	0.999	twoepochs_s1	0.166363	0.128151	0.298309
ABC	0.1	0.999	twoepochs_s1	0.180424	0.116533	0.274507
ABC	0.1	0.999	twoepochs_s1	0.144969	0.119924	0.255582
ABC	0.1	0.999	twoepochs_s1	0.146787	0.133171	0.26717
ABC	0.1	0.999	twoepochs_s1	0.158655	0.128036	0.277542
ABC	0.1	0.999	twoepochs_s1	0.137322	0.143698	0.285731
ABC	0.1	0.999	twoepochs_s1	0.103211	0.151486	0.2533
ABC	0.1	0.999	twoepochs_s1	0.219827	0.105416	0.299052
ABC	0.1	0.999	twoepochs_s1	0.142891	0.135567	0.260443
ABC	0.1	0.999	twoepochs_s1	0.179529	0.109828	0.279979
ABC	0.1	0.999	twoepochs_s1	0.10262	0.17512	0.269039
ABC	0.1	0.999	twoepochs_s1	0.148316	0.142704	0.272759
ABC	0.1	0.999	twoepochs_s1	0.164479	0.119306	0.269271
ABC	0.1	0.999	twoepochs_s1	0.16102	0.144225	0.298019
ABC	0.1	0.999	twoepochs_s1	0.181729	0.119177	0.266019
ABC	0.1	0.999	twoepochs_s1	0.171658	0.132209	0.284042
ABC	0.1	0.999	twoepochs_s1	0.173243	0.114714	0.276259
ABC	0.1	0.999	twoepochs_s1	0.180286	0.130344	0.297344
ABC	0.1	0.999	twoepochs_s1	0.170868	0.128805	0.283663
ABC	0.1	0.999	twoepochs_s1	0.149534	0.137356	0.281444
ABC	0.1	0.999	twoepochs_s1	0.139025	0.154702	0.280082
ABC	0.1	0.999	twoepochs_s1	0.140475	0.144509	0.276174
ABC	0.1	0.999	twoepochs_s1	0.200761	0.121172	0.309492
ABC	0.1	0.999	twoepochs_s1	0.17421	0.11857	0.287263
ABC	0.1	0.999	twoepochs_s1	0.136571	0.150299	0.274816
ABC	0.1	0.999	twoepochs_s1	0.141041	0.143789	0.277447
ABC	0.1	0.999	twoepochs_s1	0.160836	0.132324	0.273128
ABC	0.1	0.999	twoepochs_s1	0.118484	0.151039	0.256581
ABC	0.1	0.999	twoepochs_s1	0.148965	0.140102	0.277486
ABC	0.1	0.999	twoepochs_s1	0.182237	0.125787	0.293424
ABC	0.1	0.999	twoepochs_s1	0.208579	0.11459	0.306396
ABC	0.1	0.999	twoepochs_s1	0.195979	0.109011	0.30194
ABC	0.1	0.999	twoepochs_s1	0.159569	0.134849	0.285435
ABC	0.1	0.999	twoepochs_s1	0.197457	0.107535	0.288544
ABC	0.1	0.999	twoepochs_s1	0.178526	0.130326	0.290843
ABC	0.1	0.999	twoepochs_s1	0.165641	0.125101	0.281839
ABC	0.1	0.999	twoepochs_s1	0.155307	0.130348	0.276168
ABC	0.1	0.999	twoepochs_s1	0.208447	0.0977773	0.296717
ABC	0.1	0.999	twoepochs_s1	0.138571	0.139022	0.270861
ABC	0.1	0.999	twoepochs_s1	0.172265	0.124488	0.296266
ABC	0.1	0.999	twoepochs_s1	0.138293	0.125647	0.262638
ABC	0.1	0.999	twoepochs_s1	0.134667	0.155321	0.28373
ABC	0.1	0.999	twoepochs_s1	0.159708	0.14218	0.283501
ABC	0.1	0.999	twoepochs_s1	0.140026	0.128209	0.270262
ABC	0.1	0.999	twoepochs_s1	0.147705	0.137604	0.26972
ABC	0.1	0.999	twoepochs_s1	0.140904	0.141895	0.270192
ABC	0.1	0.999	twoepochs_s1	0.163818	0.121773	0.276156
ABC	0.1	0.999	twoepochs_s1	0.105075	0.153771	0.248362
ABC	0.1	0.999	twoepochs_s1	0.148388	0.13763	0.267424
ABC	0.1	0.999	twoepochs_s1	0.164412	0.148692	0.30495
ABC	0.1	0.999	twoepochs_s1	0.133721	0.145849	0.272664
ABC	0.1	0.999	twoepochs_s1	0.114243	0.148195	0.258095
ABC	0.1	0.999	twoepochs_s1	0.184238	0.120064	0.289951
ABC	0.1	0.999	twoepochs_s1	0.178747	0.136529	0.285546
ABC	0.1	0.999	twoepochs_s1	0.148808	0.14339	0.269581
ABC	0.1	0.999	twoepochs_s1	0.126982	0.137097	0.252472
ABC	0.1	0.999	twoepochs_s1	0.138466	0.13312	0.263422
ABC	0.1	0.999	twoepochs_s1	0.180574	0.109924	0.277195
ABC	0.1	0.999	twoepochs_s1	0.13448	0.141322	0.271205
ABC	0.1	0.999	twoepochs_s1	0.149722	0.130495	0.262611
ABC	0.1	0.999	twoepochs_s1	0.129571	0.148924	0.255988
ABC	0.1	0.999	twoepochs_s1	0.112721	0.143641	0.254423
ABC	0.1	0.999	twoepochs_s1	0.136447	0.137039	0.267584
ABC	0.1	0.999	twoepochs_s1	0.177805	0.117757	0.283287
ABC	0.1	0.999	twoepochs_s1	0.14476	0.138692	0.278702
ABC	0.1	0.999	twoepochs_s1	0.173703	0.130242	0.290976
ABC	0.1	0.999	twoepochs_s1	0.157685	0.123566	0.27566
ABC	0.1	0.999	twoepochs_s1	0.191343	0.117987	0.294599
ABC	0.1	0.999	twoepochs_s1	0.141275	0.145199	0.265515
ABC	0.1	0.999	twoepochs_s1	0.161112	0.121697	0.282733
ABC	0.1	0.999	twoepochs_s1	0.1443	0.141632	0.269011
ABC	0.1	0.999	twoepochs_s1	0.132003	0.148653	0.259945
ABC	0.1	0.999	twoepochs_s1	0.167799	0.131443	0.266856
ABC	0.1	0.999	twoepochs_s1	0.102909	0.15906	0.244985
ABC	0.1	0.999	twoepochs_s1	0.223608	0.119791	0.310177
ABC	0.1	0.999	twoepochs_s1	0.180007	0.129702	0.29427
ABC	0.1	0.999	twoepochs_s1	0.167586	0.123466	0.262894
ABC	0.1	0.999	twoepochs_s1	0.184049	0.128067	0.281946
ABC	0.1	0.999	twoepochs_s1	0.142099	0.138098	0.266289
ABC	0.1	0.999	twoepochs_s1	0.179839	0.126133	0.289272
ABC	0.1	0.999	twoepochs_s1	0.121028	0.143485	0.264641
ABC	0.1	0.999	twoepochs_s1	0.121024	0.136229	0.244108
ABC	0.1	0.999	twoepochs_s1	0.122983	0.140394	0.256761
ABC	0.1	0.999	twoepochs_s1	0.16322	0.135465	0.291832
ABC	0.1	0.999	twoepochs_s1	0.186191	0.103187	0.278931
ABC	0.1	0.999	twoepochs_s1	0.18557	0.123654	0.297234
ABC	0.1	0.999	twoepochs_s1	0.16601	0.134033	0.286971
ABC	0.1	0.999	twoepochs_s1	0.164146	0.140772	0.282039
ABC	0.1	0.999	twoepochs_s1	0.169527	0.108649	0.275228
ABC	0.1	0.999	twoepochs_s1	0.119368	0.147084	0.260134
ABC	0.1	0.999	twoepochs_s1	0.126607	0.145287	0.261561
ABC	0.1	0.999	twoepochs_s1	0.191369	0.133767	0.30706
ABC	0.1	0.999	twoepochs_s1	0.134532	0.135733	0.271552
ABC	0.1	0.999	twoepochs_s1	0.104619	0.136466	0.238737
ABC	0.1	0.999	twoepochs_s1	0.13796	0.158014	0.265247
ABC	0.1	0.999	twoepochs_s1	0.186867	0.127298	0.30252
ABC	0.1	0.999	twoepochs_s1	0.145287	0.13514	0.270618
ABC	0.1	0.999	twoepochs_s1	0.178272	0.12458	0.295145
ABC	0.1	0.999	twoepochs_s1	0.167685	0.120285	0.27794
ABC	0.1	0.999	twoepochs_s1	0.125049	0.158011	0.263533
ABC	0.1	0.999	twoepochs_s1	0.205753	0.107464	0.301705
ABC	0.1	0.999	twoepochs_s1	0.153286	0.143705	0.285896
ABC	0.1	0.999	twoepochs_s1	0.145212	0.142389	0.272676
ABC	0.1	0.999	twoepochs_s1	0.130594	0.130197	0.26302
ABC	0.1	0.999	twoepochs_s1	0.0974028	0.159586	0.25518
ABC	0.1	0.999	twoepochs_s1	0.153558	0.145599	0.276266
ABC	0.1	0.999	twoepochs_s1	0.183311	0.1246	0.287937
ABC	0.1	0.999	twoepochs_s1	0.130485	0.145549	0.275448
ABC	0.1	0.999	twoepochs_s1	0.183988	0.114746	0.283118
ABC	0.1	0.999	twoepochs_s1	0.137033	0.144573	0.267973
ABC	0.1	0.999	twoepochs_s1	0.119331	0.135236	0.250655
ABC	0.1	0.999	twoepochs_s1	0.154473	0.123911	0.27182
ABC	0.1	0.999	twoepochs_s1	0.191118	0.111621	0.297686
ABC	0.1	0.999	twoepochs_s1	0.159544	0.144568	0.295789
ABC	0.1	0.999	twoepochs_s1	0.126086	0.151508	0.270222
ABC	0.1	0.999	twoepochs_s1	0.149138	0.127484	0.281271
ABC	0.1	0.999	twoepochs_s1	0.1565	0.136146	0.277363
ABC	0.1	0.999	twoepochs_s1	0.194786	0.122074	0.302289
ABC	0.1	0.999	twoepochs_s1	0.205542	0.105212	0.298075
ABC	0.1	0.999	twoepochs_s1	0.113084	0.132845	0.244927
ABC	0.1	0.999	twoepochs_s1	0.180637	0.117196	0.275499
ABC	0.1	0.999	twoepochs_s1	0.170433	0.142922	0.296869
ABC	0.1	0.999	twoepochs_s1	0.156526	0.142931	0.287619
ABC	0.1	0.999	twoepochs_s1	0.160957	0.128609	0.283248
ABC	0.1	0.999	twoepochs_s1	0.174478	0.117839	0.28047
ABC	0.1	0.999	twoepochs_s1	0.137385	0.131919	0.261447
ABC	0.1	0.999	twoepochs_s1	0.161848	0.123992	0.278169
ABC	0.1	0.999	twoepochs_s1	0.137088	0.150347	0.282389
ABC	0.1	0.999	twoepochs_s1	0.13042	0.139143	0.266918
ABC	0.1	0.999	twoepochs_s1	0.14388	0.1441	0.27346
ABC	0.1	0.999	twoepochs_s1	0.153875	0.131979	0.270729
ABC	0.1	0.999	twoepochs_s1	0.136802	0.121695	0.25176
ABC	0.1	0.999	twoepochs_s1	0.123043	0.150887	0.265088
ABC	0.1	0.999	twoepochs_s1	0.177072	0.13292	0.296218
ABC	0.1	0.999	twoepochs_s1	0.165223	0.130872	0.280583
ABC	0.1	0.999	twoepochs_s1	0.122902	0.144748	0.256317
ABC	0.1	0.999	twoepochs_s1	0.145942	0.138682	0.263815
ABC	0.1	0.999	twoepochs_s1	0.173498	0.121015	0.285643
ABC	0.1	0.999	twoepochs_s1	0.155615	0.136378	0.280174
ABC	0.1	0.999	twoepochs_s1	0.139594	0.137759	0.268511
ABC	0.1	0.999	twoepochs_s1	0.126703	0.164028	0.27703
ABC	0.1	0.999	twoepochs_s1	0.172533	0.117163	0.285596
ABC	0.1	0.999	twoepochs_s1	0.149412	0.122026	0.270484
ABC	0.1	0.999	twoepochs_s1	0.123877	0.144459	0.254583
ABC	0.1	0.999	twoepochs_s1	0.1049	0.165018	0.267234
ABC	0.1	0.999	twoepochs_s1	0.134585	0.122214	0.252462
ABC	0.1	0.999	twoepochs_s1	0.132776	0.13767	0.267016
ABC	0.1	0.999	twoepochs_s1	0.0836427	0.178232	0.250868
ABC	0.1	0.999	twoepochs_s1	0.127386	0.147701	0.267118
ABC	0.1	0.999	twoepochs_s1	0.158924	0.135434	0.287605
ABC	0.1	0.999	twoepochs_s1	0.126213	0.135164	0.266518
ABC	0.1	0.999	twoepochs_s1	0.176193	0.115623	0.287878
ABC	0.1	0.999	twoepochs_s1	0.109291	0.164146	0.266678
ABC	0.1	0.999	twoepochs_s1	0.146218	0.134995	0.257978
ABC	0.1	0.999	twoepochs_s1	0.203392	0.111116	0.313464
ABC	0.1	0.999	twoepochs_s1	0.1748	0.138104	0.291608
ABC	0.1	0.999	twoepochs_s1	0.121686	0.1586	0.274812
ABC	0.1	0.999	twoepochs_s1	0.154263	0.128152	0.274021
ABC	0.1	0.999	twoepochs_s1	0.202636	0.121474	0.297571
ABC	0.1	0.999	twoepochs_s1	0.185818	0.125352	0.285264
ABC	0.1	0.999	twoepochs_s1	0.156417	0.141722	0.285354
ABC	0.1	0.999	twoepochs_s1	0.155385	0.146295	0.289933
ABC	0.1	0.999	twoepochs_s1	0.153112	0.138667	0.286922
ABC	0.1	0.999	twoepochs_s1	0.154929	0.128392	0.281287
ABC	0.1	0.999	twoepochs_s1	0.21038	0.105622	0.288276
ABC	0.1	0.999	twoepochs_s1	0.168222	0.114134	0.283459
ABC	0.1	0.999	twoepochs_s1	0.14803	0.123899	0.265872
ABC	0.1	0.999	twoepochs_s1	0.183375	0.128639	0.291848
ABC	0.1	0.999	twoepochs_s1	0.193243	0.120175	0.29845
ABC	0.1	0.999	twoepochs_s1	0.141032	0.131276	0.263016
ABC	0.1	0.999	twoepochs_s1	0.150789	0.136169	0.284333
ABC	0.1	0.999	twoepochs_s1	0.140238	0.136493	0.266615
ABC	0.1	0.999	twoepochs_s1	0.140335	0.148145	0.267187
ABC	0.1	0.999	twoepochs_s1	0.151719	0.127447	0.275542
ABC	0.1	0.999	twoepochs_s1	0.126622	0.165217	0.292301
ABC	0.1	0.999	twoepochs_s1	0.205494	0.101077	0.294727
ABC	0.1	0.999	twoepochs_s1	0.235386	0.110216	0.324297
ABC	0.1	0.999	twoepochs_s1	0.196121	0.117061	0.308251
ABC	0.1	0.999	twoepochs_s1	0.213394	0.101885	0.287664
ABC	0.1	0.999	twoepochs_s1	0.163738	0.134984	0.285659
ABC	0.1	0.999	twoepochs_s1	0.117855	0.142652	0.252011
ABC	0.1	0.999	twoepochs_s1	0.159191	0.135443	0.277157
ABC	0.1	0.999	twoepochs_s1	0.149019	0.132349	0.264686
ABC	0.1	0.999	twoepochs_s1	0.182503	0.143175	0.298961
ABC	0.1	0.999	twoepochs_s1	0.112286	0.151309	0.257556
ABC	0.1	0.999	twoepochs_s1	0.146482	0.137054	0.276742
ABC	0.1	0.999	twoepochs_s1	0.184502	0.124027	0.290414
ABC	0.1	0.999	twoepochs_s1	0.171736	0.122523	0.277525
ABC	0.1	0.999	twoepochs_s1	0.216022	0.101375	0.310882
ABC	0.1	0.999	twoepochs_s1	0.145989	0.151107	0.279676
ABC	0.1	0.999	twoepochs_s1	0.157111	0.120992	0.271291
ABC	0.1	0.999	twoepochs_s1	0.140229	0.138046	0.26305
ABC	0.1	0.999	twoepochs_s1	0.183214	0.124381	0.285101
ABC	0.1	0.999	twoepochs_s1	0.128676	0.138169	0.270476
ABC	0.1	0.999	twoepochs_s1	0.144245	0.136399	0.266682
ABC	0.1	0.999	twoepochs_s1	0.104878	0.148448	0.239028
ABC	0.1	0.999	twoepochs_s1	0.119821	0.141783	0.243362
ABC	0.1	0.999	twoepochs_s1	0.138219	0.141285	0.275084
ABC	0.1	0.999	twoepochs_s1	0.124903	0.162	0.272167
ABC	0.1	0.999	twoepochs_s1	0.157564	0.127513	0.273092
ABC	0.1	0.999	twoepochs_s1	0.203311	0.124988	0.3017
ABC	0.1	0.999	twoepochs_s1	0.144723	0.143779	0.272301
ABC	0.1	0.999	twoepochs_s1	0.174981	0.130899	0.289298
ABC	0.1	0.999	twoepochs_s1	0.138306	0.146695	0.269885
ABC	0.1	0.999	twoepochs_s1	0.117508	0.148044	0.26897
ABC	0.1	0.999	twoepochs_s1	0.150874	0.135634	0.285833
ABC	0.1	0.999	twoepochs_s1	0.155424	0.139202	0.283145
ABC	0.1	0.999	twoepochs_s1	0.200481	0.104259	0.289922
ABC	0.1	0.999	twoepochs_s1	0.151324	0.128687	0.261767
ABC	0.1	0.999	twoepochs_s1	0.163195	0.11153	0.280686
ABC	0.1	0.999	twoepochs_s1	0.12077	0.140116	0.258163
ABC	0.1	0.999	twoepochs_s1	0.080717	0.171587	0.238387
ABC	0.1	0.999	twoepochs_s1	0.13371	0.146158	0.26304
ABC	0.1	0.999	twoepochs_s1	0.156734	0.13876	0.271347
ABC	0.1	0.999	twoepochs_s1	0.111907	0.143458	0.25761
ABC	0.1	0.999	twoepochs_s1	0.16087	0.123345	0.258214
ABC	0.1	0.999	twoepochs_s1	0.159635	0.148835	0.268741
ABC	0.1	0.999	twoepochs_s1	0.190025	0.120009	0.297388
ABC	0.1	0.999	twoepochs_s1	0.168497	0.106216	0.265411
ABC	0.1	0.999	twoepochs_s1	0.166506	0.135067	0.288758
ABC	0.1	0.999	twoepochs_s1	0.189892	0.124697	0.297806
ABC	0.1	0.999	twoepochs_s1	0.130577	0.122919	0.25036
ABC	0.1	0.999	twoepochs_s1	0.123957	0.141897	0.261896
ABC	0.1	0.999	twoepochs_s1	0.141552	0.131285	0.261062
ABC	0.1	0.999	twoepochs_s1	0.203582	0.123427	0.296382
ABC	0.1	0.999	twoepochs_s1	0.140607	0.131871	0.271051
ABC	0.1	0.999	twoepochs_s1	0.147901	0.153918	0.287421
ABC	0.1	0.999	twoepochs_s1	0.194211	0.107797	0.294053
ABC	0.1	0.999	twoepochs_s1	0.194687	0.0893301	0.277975
ABC	0.1	0.999	twoepochs_s1	0.16502	0.125022	0.287325
ABC	0.1	0.999	twoepochs_s1	0.168533	0.137234	0.297793
ABC	0.1	0.999	twoepochs_s1	0.120323	0.164686	0.271015
ABC	0.1	0.999	twoepochs_s1	0.127659	0.135796	0.263403
ABC	0.1	0.999	twoepochs_s1	0.139177	0.139942	0.270304
ABC	0.1	0.999	twoepochs_s1	0.127569	0.156755	0.269729
ABC	0.1	0.999	twoepochs_s1	0.185374	0.122769	0.290845
ABC	0.1	0.999	twoepochs_s1	0.151491	0.127666	0.277137
ABC	0.1	0.999	twoepochs_s1	0.14822	0.127117	0.270268
ABC	0.1	0.999	twoepochs_s1	0.168231	0.129324	0.280275
ABC	0.1	0.999	twoepochs_s1	0.137132	0.13254	0.270994
ABC	0.1	0.999	twoepochs_s1	0.168591	0.123365	0.279375
ABC	0.1	0.999	twoepochs_s1	0.155173	0.147973	0.295359
ABC	0.1	0.999	twoepochs_s1	0.154205	0.151068	0.27449
ABC	0.1	0.999	twoepochs_s1	0.133609	0.142553	0.258368
ABC	0.1	0.999	twoepochs_s1	0.126858	0.141421	0.266681
ABC	0.1	0.999	twoepochs_s1	0.125234	0.136169	0.259234
ABC	0.1	0.999	twoepochs_s1	0.174861	0.116439	0.283273
ABC	0.1	0.999	twoepochs_s1	0.139338	0.132795	0.263297
ABC	0.1	0.999	twoepochs_s1	0.124335	0.166419	0.278502
ABC	0.1	0.999	twoepochs_s1	0.178954	0.127338	0.292836
ABC	0.1	0.999	twoepochs_s1	0.151176	0.161609	0.288783
ABC	0.1	0.999	twoepochs_s1	0.190659	0.110613	0.288623
ABC	0.1	0.999	twoepochs_s1	0.146909	0.128689	0.279621
ABC	0.1	0.999	twoepochs_s1	0.184744	0.121277	0.302029
ABC	0.1	0.999	twoepochs_s1	0.161711	0.110473	0.270841
ABC	0.1	0.999	twoepochs_s1	0.173391	0.124668	0.292001
ABC	0.1	0.999	twoepochs_s1	0.145315	0.163024	0.301302
ABC	0.1	0.999	twoepochs_s1	0.218133	0.0995495	0.307781
ABC	0.1	0.999	twoepochs_s1	0.135043	0.128417	0.261427
ABC	0.1	0.999	twoepochs_s1	0.212043	0.115959	0.317724
ABC	0.1	0.999	twoepochs_s1	0.168544	0.128706	0.287691
ABC	0.1	0.999	twoepochs_s1	0.120734	0.154493	0.263292
ABC	0.1	0.999	twoepochs_s1	0.151737	0.126168	0.274613
ABC	0.1	0.999	twoepochs_s1	0.153432	0.127919	0.270051
ABC	0.1	0.999	twoepochs_s1	0.157688	0.131759	0.285662
ABC	0.1	0.999	twoepochs_s1	0.144302	0.153305	0.27262
ABC	0.1	0.999	twoepochs_s1	0.173862	0.13976	0.292398
ABC	0.1	0.999	twoepochs_s1	0.147239	0.139838	0.26525
