method	w	b	analysis	aw	as	a	gamNeg	shape
ABC	0.1	0.999	twoepochs_eq	0.130995	0.134638	0.249118	810.55	0.189637
ABC	0.1	0.999	twoepochs_eq	0.063229	0.171295	0.218605	758.261	0.177773
ABC	0.1	0.999	twoepochs_eq	0.0783371	0.144095	0.218429	783.398	0.176194
ABC	0.1	0.999	twoepochs_eq	0.116744	0.132673	0.233249	443.785	0.180618
ABC	0.1	0.999	twoepochs_eq	0.159579	0.12241	0.256635	435.395	0.194766
ABC	0.1	0.999	twoepochs_eq	0.0999556	0.147981	0.230821	433.573	0.193975
ABC	0.1	0.999	twoepochs_eq	0.0452292	0.174172	0.200021	744.487	0.168194
ABC	0.1	0.999	twoepochs_eq	0.0962321	0.135402	0.230392	420.61	0.183595
ABC	0.1	0.999	twoepochs_eq	0.0508696	0.159195	0.2111	755.35	0.177126
ABC	0.1	0.999	twoepochs_eq	0.1384	0.119046	0.237233	774.925	0.182085
ABC	0.1	0.999	twoepochs_eq	0.0978269	0.14914	0.242653	408.086	0.182788
ABC	0.1	0.999	twoepochs_eq	0.101005	0.134893	0.222898	760.019	0.177345
ABC	0.1	0.999	twoepochs_eq	0.0941203	0.141111	0.23198	737.427	0.180401
ABC	0.1	0.999	twoepochs_eq	0.0774789	0.149689	0.210346	783.475	0.174579
ABC	0.1	0.999	twoepochs_eq	0.130515	0.114279	0.233373	819.981	0.179843
ABC	0.1	0.999	twoepochs_eq	0.11098	0.137514	0.238234	801.048	0.189428
ABC	0.1	0.999	twoepochs_eq	0.115524	0.129128	0.229563	763.089	0.18029
ABC	0.1	0.999	twoepochs_eq	0.0988603	0.120949	0.211844	797.506	0.170013
ABC	0.1	0.999	twoepochs_eq	0.0889444	0.156131	0.228642	790.808	0.18154
ABC	0.1	0.999	twoepochs_eq	0.0974696	0.139642	0.228259	448.659	0.187771
ABC	0.1	0.999	twoepochs_eq	0.0412006	0.163462	0.200417	765.797	0.163707
ABC	0.1	0.999	twoepochs_eq	0.119513	0.129573	0.232864	386.397	0.180358
ABC	0.1	0.999	twoepochs_eq	0.0650716	0.158438	0.207694	763.043	0.172017
ABC	0.1	0.999	twoepochs_eq	0.103333	0.123567	0.225941	781.831	0.177948
ABC	0.1	0.999	twoepochs_eq	0.057428	0.169991	0.206359	393.368	0.170983
ABC	0.1	0.999	twoepochs_eq	0.150036	0.121227	0.254034	439.708	0.191038
ABC	0.1	0.999	twoepochs_eq	0.0907109	0.163036	0.228914	419.259	0.185351
ABC	0.1	0.999	twoepochs_eq	0.0887576	0.157079	0.23199	764.288	0.177926
ABC	0.1	0.999	twoepochs_eq	0.0502145	0.161654	0.212369	768.739	0.165127
ABC	0.1	0.999	twoepochs_eq	0.0773673	0.155285	0.22342	422.0	0.180643
ABC	0.1	0.999	twoepochs_eq	0.129055	0.13046	0.241085	413.993	0.185044
ABC	0.1	0.999	twoepochs_eq	0.142393	0.132883	0.246083	782.347	0.19244
ABC	0.1	0.999	twoepochs_eq	0.107479	0.133236	0.228589	414.796	0.177604
ABC	0.1	0.999	twoepochs_eq	0.0870244	0.144797	0.231721	777.915	0.181217
ABC	0.1	0.999	twoepochs_eq	0.153779	0.122313	0.267256	773.863	0.204874
ABC	0.1	0.999	twoepochs_eq	0.0714086	0.157134	0.222914	415.582	0.176765
ABC	0.1	0.999	twoepochs_eq	0.100218	0.135792	0.229318	644.171	0.177608
ABC	0.1	0.999	twoepochs_eq	0.0846916	0.149191	0.230514	782.614	0.186171
ABC	0.1	0.999	twoepochs_eq	0.0860843	0.146665	0.223278	780.126	0.177847
ABC	0.1	0.999	twoepochs_eq	0.103562	0.135798	0.234969	769.989	0.183121
ABC	0.1	0.999	twoepochs_eq	0.0887483	0.147702	0.226127	771.775	0.172266
ABC	0.1	0.999	twoepochs_eq	0.0578659	0.16593	0.217354	775.285	0.17515
ABC	0.1	0.999	twoepochs_eq	0.0679928	0.154659	0.210522	417.128	0.174156
ABC	0.1	0.999	twoepochs_eq	0.0951451	0.144296	0.229201	756.177	0.178295
ABC	0.1	0.999	twoepochs_eq	0.0982289	0.138071	0.223354	785.783	0.175652
ABC	0.1	0.999	twoepochs_eq	0.0764828	0.135374	0.205612	770.706	0.169627
ABC	0.1	0.999	twoepochs_eq	0.0888707	0.138644	0.225072	772.659	0.177494
ABC	0.1	0.999	twoepochs_eq	0.100384	0.133986	0.211931	468.681	0.170916
ABC	0.1	0.999	twoepochs_eq	0.102796	0.131911	0.222898	723.92	0.181726
ABC	0.1	0.999	twoepochs_eq	0.118687	0.133189	0.240997	794.964	0.182011
ABC	0.1	0.999	twoepochs_eq	0.0978159	0.142845	0.237509	800.275	0.183127
ABC	0.1	0.999	twoepochs_eq	0.141656	0.130365	0.251145	785.771	0.189962
ABC	0.1	0.999	twoepochs_eq	0.100806	0.140581	0.228758	401.774	0.181145
ABC	0.1	0.999	twoepochs_eq	0.0931901	0.136699	0.229956	682.674	0.176229
ABC	0.1	0.999	twoepochs_eq	0.0726821	0.155304	0.216727	393.499	0.167326
ABC	0.1	0.999	twoepochs_eq	0.136874	0.120518	0.259912	816.895	0.19002
ABC	0.1	0.999	twoepochs_eq	0.115563	0.143116	0.241065	416.732	0.189197
ABC	0.1	0.999	twoepochs_eq	0.0449476	0.17409	0.208301	749.152	0.16761
ABC	0.1	0.999	twoepochs_eq	0.0972894	0.133897	0.224312	446.244	0.176622
ABC	0.1	0.999	twoepochs_eq	0.102401	0.128647	0.224754	750.154	0.172936
ABC	0.1	0.999	twoepochs_eq	0.0385017	0.167156	0.202693	395.889	0.162309
ABC	0.1	0.999	twoepochs_eq	0.0873756	0.147906	0.224057	427.392	0.179868
ABC	0.1	0.999	twoepochs_eq	0.0819645	0.148433	0.227168	423.046	0.18184
ABC	0.1	0.999	twoepochs_eq	0.100075	0.141372	0.231425	768.696	0.180632
ABC	0.1	0.999	twoepochs_eq	0.0833129	0.128566	0.206475	418.224	0.167151
ABC	0.1	0.999	twoepochs_eq	0.0705974	0.147122	0.211858	774.358	0.168633
ABC	0.1	0.999	twoepochs_eq	0.117534	0.128522	0.242964	438.051	0.177401
ABC	0.1	0.999	twoepochs_eq	0.0282384	0.17663	0.201769	779.449	0.171452
ABC	0.1	0.999	twoepochs_eq	0.0823879	0.145236	0.226071	592.851	0.184543
ABC	0.1	0.999	twoepochs_eq	0.0982369	0.136576	0.223891	813.437	0.177372
ABC	0.1	0.999	twoepochs_eq	0.0765358	0.153175	0.21686	434.79	0.171628
ABC	0.1	0.999	twoepochs_eq	0.106019	0.133793	0.226127	784.716	0.18147
ABC	0.1	0.999	twoepochs_eq	0.0874538	0.150198	0.219841	400.243	0.170626
ABC	0.1	0.999	twoepochs_eq	0.103215	0.12682	0.227996	408.787	0.173814
ABC	0.1	0.999	twoepochs_eq	0.077506	0.136116	0.203539	784.791	0.160579
ABC	0.1	0.999	twoepochs_eq	0.0989937	0.131867	0.211325	778.087	0.169912
ABC	0.1	0.999	twoepochs_eq	0.0976576	0.137052	0.221301	430.359	0.178835
ABC	0.1	0.999	twoepochs_eq	0.165571	0.110983	0.267107	821.265	0.200431
ABC	0.1	0.999	twoepochs_eq	0.0722038	0.148113	0.2105	765.72	0.169256
ABC	0.1	0.999	twoepochs_eq	0.0993519	0.141251	0.242295	434.337	0.186035
ABC	0.1	0.999	twoepochs_eq	0.120199	0.113809	0.231006	801.778	0.171683
ABC	0.1	0.999	twoepochs_eq	0.118071	0.126293	0.235865	452.652	0.175973
ABC	0.1	0.999	twoepochs_eq	0.121425	0.123115	0.220174	765.422	0.177735
ABC	0.1	0.999	twoepochs_eq	0.0687575	0.157768	0.217216	495.97	0.178091
ABC	0.1	0.999	twoepochs_eq	0.108416	0.137527	0.231011	443.896	0.178234
ABC	0.1	0.999	twoepochs_eq	0.146733	0.117747	0.25162	765.53	0.189794
ABC	0.1	0.999	twoepochs_eq	0.132262	0.1355	0.261532	781.422	0.19729
ABC	0.1	0.999	twoepochs_eq	0.153577	0.12348	0.24929	741.727	0.183965
ABC	0.1	0.999	twoepochs_eq	0.0863858	0.142543	0.218463	423.361	0.171347
ABC	0.1	0.999	twoepochs_eq	0.0745253	0.151689	0.218701	416.287	0.172912
ABC	0.1	0.999	twoepochs_eq	0.0731903	0.166899	0.226003	732.168	0.179494
ABC	0.1	0.999	twoepochs_eq	0.163816	0.112458	0.269094	482.558	0.191271
ABC	0.1	0.999	twoepochs_eq	0.0686531	0.158738	0.222705	442.604	0.180508
ABC	0.1	0.999	twoepochs_eq	0.0499905	0.158298	0.204626	418.625	0.171797
ABC	0.1	0.999	twoepochs_eq	0.0675279	0.155136	0.222134	805.795	0.173354
ABC	0.1	0.999	twoepochs_eq	0.117972	0.144748	0.2485	776.025	0.187892
ABC	0.1	0.999	twoepochs_eq	0.0950285	0.121446	0.219026	447.909	0.167974
ABC	0.1	0.999	twoepochs_eq	0.0994475	0.160792	0.247304	776.001	0.193366
ABC	0.1	0.999	twoepochs_eq	0.114587	0.127473	0.247032	766.143	0.193465
ABC	0.1	0.999	twoepochs_eq	0.0611172	0.164605	0.202205	432.955	0.164266
ABC	0.1	0.999	twoepochs_eq	0.11219	0.131733	0.246008	755.421	0.186085
ABC	0.1	0.999	twoepochs_eq	0.0918674	0.15101	0.228738	771.395	0.174131
ABC	0.1	0.999	twoepochs_eq	0.0907233	0.151239	0.23367	506.696	0.183153
ABC	0.1	0.999	twoepochs_eq	0.0885043	0.160415	0.239063	424.114	0.18176
ABC	0.1	0.999	twoepochs_eq	0.116938	0.117954	0.22242	770.352	0.182782
ABC	0.1	0.999	twoepochs_eq	0.0687118	0.159848	0.223594	428.031	0.173364
ABC	0.1	0.999	twoepochs_eq	0.0547063	0.158287	0.204551	770.903	0.166923
ABC	0.1	0.999	twoepochs_eq	0.0854364	0.133723	0.216044	433.444	0.170186
ABC	0.1	0.999	twoepochs_eq	0.069406	0.165115	0.224882	412.686	0.181916
ABC	0.1	0.999	twoepochs_eq	0.0713985	0.144773	0.209254	768.829	0.169944
ABC	0.1	0.999	twoepochs_eq	0.0776744	0.156666	0.222082	765.726	0.177767
ABC	0.1	0.999	twoepochs_eq	0.0850468	0.124887	0.20499	779.873	0.16527
ABC	0.1	0.999	twoepochs_eq	0.106875	0.127011	0.224335	442.031	0.173023
ABC	0.1	0.999	twoepochs_eq	0.10826	0.143219	0.237252	813.284	0.183365
ABC	0.1	0.999	twoepochs_eq	0.101966	0.173483	0.235847	428.866	0.182539
ABC	0.1	0.999	twoepochs_eq	0.0900221	0.14576	0.235564	431.854	0.184989
ABC	0.1	0.999	twoepochs_eq	0.0789196	0.145161	0.221135	757.227	0.17344
ABC	0.1	0.999	twoepochs_eq	0.112633	0.12659	0.230775	786.55	0.178497
ABC	0.1	0.999	twoepochs_eq	0.0534902	0.153382	0.192585	421.665	0.162505
ABC	0.1	0.999	twoepochs_eq	0.0980601	0.165036	0.243698	394.129	0.190312
ABC	0.1	0.999	twoepochs_eq	0.0859493	0.163826	0.226037	768.982	0.183558
ABC	0.1	0.999	twoepochs_eq	0.078604	0.151846	0.215046	796.715	0.16965
ABC	0.1	0.999	twoepochs_eq	0.119953	0.128838	0.243254	391.48	0.18891
ABC	0.1	0.999	twoepochs_eq	0.0887519	0.14493	0.227893	767.855	0.174967
ABC	0.1	0.999	twoepochs_eq	0.0588736	0.151676	0.208929	474.282	0.175219
ABC	0.1	0.999	twoepochs_eq	0.112025	0.131987	0.232885	433.696	0.191861
ABC	0.1	0.999	twoepochs_eq	0.0861033	0.161952	0.238493	792.343	0.186142
ABC	0.1	0.999	twoepochs_eq	0.0930746	0.149487	0.231384	442.483	0.18007
ABC	0.1	0.999	twoepochs_eq	0.113002	0.135157	0.245503	788.113	0.190867
ABC	0.1	0.999	twoepochs_eq	0.136623	0.124723	0.249498	818.436	0.188954
ABC	0.1	0.999	twoepochs_eq	0.0337359	0.194484	0.213947	769.747	0.177268
ABC	0.1	0.999	twoepochs_eq	0.0681847	0.137805	0.198449	430.568	0.164001
ABC	0.1	0.999	twoepochs_eq	0.104334	0.134027	0.229969	449.669	0.175175
ABC	0.1	0.999	twoepochs_eq	0.0656686	0.157231	0.211677	421.156	0.173407
ABC	0.1	0.999	twoepochs_eq	0.0851096	0.161658	0.237258	418.391	0.185724
ABC	0.1	0.999	twoepochs_eq	0.0578695	0.160126	0.207084	763.854	0.174179
ABC	0.1	0.999	twoepochs_eq	0.0801534	0.161882	0.241813	436.206	0.185723
ABC	0.1	0.999	twoepochs_eq	0.0873571	0.150587	0.232396	786.855	0.182466
ABC	0.1	0.999	twoepochs_eq	0.112212	0.142798	0.229118	772.746	0.180957
ABC	0.1	0.999	twoepochs_eq	0.0695197	0.151244	0.213946	749.831	0.178272
ABC	0.1	0.999	twoepochs_eq	0.0959822	0.131306	0.222137	818.226	0.178348
ABC	0.1	0.999	twoepochs_eq	0.0982863	0.13719	0.224026	753.782	0.172761
ABC	0.1	0.999	twoepochs_eq	0.078361	0.157813	0.220751	470.001	0.179705
ABC	0.1	0.999	twoepochs_eq	0.0710844	0.160153	0.215629	443.257	0.170841
ABC	0.1	0.999	twoepochs_eq	0.0990593	0.136364	0.221273	478.367	0.17396
ABC	0.1	0.999	twoepochs_eq	0.060862	0.144607	0.205576	747.738	0.166896
ABC	0.1	0.999	twoepochs_eq	0.147727	0.116922	0.252313	747.259	0.189695
ABC	0.1	0.999	twoepochs_eq	0.0855915	0.142687	0.23045	755.7	0.182845
ABC	0.1	0.999	twoepochs_eq	0.107984	0.158868	0.238212	775.794	0.187917
ABC	0.1	0.999	twoepochs_eq	0.142564	0.101062	0.23355	775.067	0.180786
ABC	0.1	0.999	twoepochs_eq	0.106907	0.136836	0.231406	402.076	0.187536
ABC	0.1	0.999	twoepochs_eq	0.0790657	0.146394	0.224503	419.233	0.178353
ABC	0.1	0.999	twoepochs_eq	0.094429	0.132325	0.212333	750.313	0.174602
ABC	0.1	0.999	twoepochs_eq	0.0683411	0.152486	0.221296	749.334	0.173513
ABC	0.1	0.999	twoepochs_eq	0.0933246	0.157895	0.241096	763.809	0.189127
ABC	0.1	0.999	twoepochs_eq	0.0623957	0.157736	0.220771	770.968	0.178582
ABC	0.1	0.999	twoepochs_eq	0.0505711	0.167456	0.207269	761.362	0.17532
ABC	0.1	0.999	twoepochs_eq	0.0926408	0.135382	0.221716	800.322	0.175758
ABC	0.1	0.999	twoepochs_eq	0.0886084	0.151564	0.234118	423.592	0.183324
ABC	0.1	0.999	twoepochs_eq	0.0536748	0.162275	0.212331	407.884	0.16925
ABC	0.1	0.999	twoepochs_eq	0.106661	0.13455	0.236157	463.03	0.188479
ABC	0.1	0.999	twoepochs_eq	0.107053	0.129841	0.226971	779.597	0.176153
ABC	0.1	0.999	twoepochs_eq	0.136918	0.113974	0.242145	825.396	0.182993
ABC	0.1	0.999	twoepochs_eq	0.106809	0.130968	0.228889	788.064	0.181529
ABC	0.1	0.999	twoepochs_eq	0.084469	0.157452	0.226127	409.954	0.178915
ABC	0.1	0.999	twoepochs_eq	0.127288	0.139679	0.255873	529.586	0.190921
ABC	0.1	0.999	twoepochs_eq	0.10853	0.144156	0.236644	415.135	0.18788
ABC	0.1	0.999	twoepochs_eq	0.0452855	0.164654	0.190914	720.466	0.157042
ABC	0.1	0.999	twoepochs_eq	0.114979	0.13777	0.245913	793.647	0.189323
ABC	0.1	0.999	twoepochs_eq	0.0829396	0.147695	0.209228	750.095	0.171326
ABC	0.1	0.999	twoepochs_eq	0.128275	0.120944	0.24452	439.193	0.184349
ABC	0.1	0.999	twoepochs_eq	0.0747404	0.155766	0.226556	777.578	0.180617
ABC	0.1	0.999	twoepochs_eq	0.12005	0.119585	0.233443	809.856	0.178659
ABC	0.1	0.999	twoepochs_eq	0.0842998	0.137254	0.209976	773.13	0.171537
ABC	0.1	0.999	twoepochs_eq	0.0707594	0.169003	0.217675	440.282	0.178092
ABC	0.1	0.999	twoepochs_eq	0.116207	0.129078	0.235923	786.291	0.174884
ABC	0.1	0.999	twoepochs_eq	0.106184	0.139659	0.223438	772.703	0.173022
ABC	0.1	0.999	twoepochs_eq	0.0277839	0.175723	0.196165	727.778	0.167554
ABC	0.1	0.999	twoepochs_eq	0.0723075	0.141379	0.208248	435.947	0.167874
ABC	0.1	0.999	twoepochs_eq	0.101027	0.126829	0.213982	796.686	0.170765
ABC	0.1	0.999	twoepochs_eq	0.107482	0.149165	0.252249	805.964	0.19174
ABC	0.1	0.999	twoepochs_eq	0.0740706	0.162031	0.222319	454.557	0.181593
ABC	0.1	0.999	twoepochs_eq	0.106196	0.130851	0.237384	440.22	0.188413
ABC	0.1	0.999	twoepochs_eq	0.0937044	0.14721	0.227194	427.881	0.180023
ABC	0.1	0.999	twoepochs_eq	0.0908672	0.13536	0.21454	765.244	0.16949
ABC	0.1	0.999	twoepochs_eq	0.107431	0.13486	0.237565	803.544	0.17999
ABC	0.1	0.999	twoepochs_eq	0.120102	0.12882	0.235905	769.494	0.177392
ABC	0.1	0.999	twoepochs_eq	0.0972414	0.151799	0.238028	447.859	0.184087
ABC	0.1	0.999	twoepochs_eq	0.0553883	0.171968	0.23019	478.916	0.18125
ABC	0.1	0.999	twoepochs_eq	0.104527	0.142086	0.233636	435.529	0.178816
ABC	0.1	0.999	twoepochs_eq	0.0906025	0.151169	0.237387	472.033	0.182645
ABC	0.1	0.999	twoepochs_eq	0.112532	0.136279	0.238764	451.277	0.179119
ABC	0.1	0.999	twoepochs_eq	0.111595	0.146194	0.225005	781.789	0.178878
ABC	0.1	0.999	twoepochs_eq	0.0695122	0.139153	0.203588	764.398	0.168629
ABC	0.1	0.999	twoepochs_eq	0.0629838	0.153264	0.206486	412.646	0.168426
ABC	0.1	0.999	twoepochs_eq	0.0714111	0.15783	0.215807	378.616	0.172238
ABC	0.1	0.999	twoepochs_eq	0.0929448	0.130428	0.210435	422.913	0.164708
ABC	0.1	0.999	twoepochs_eq	0.0570733	0.164118	0.21546	388.726	0.175611
ABC	0.1	0.999	twoepochs_eq	0.0653069	0.169064	0.225418	428.586	0.182267
ABC	0.1	0.999	twoepochs_eq	0.0920775	0.152985	0.234736	425.78	0.184846
ABC	0.1	0.999	twoepochs_eq	0.0779987	0.130478	0.196593	505.555	0.164021
ABC	0.1	0.999	twoepochs_eq	0.112926	0.137377	0.235896	772.079	0.184757
ABC	0.1	0.999	twoepochs_eq	0.110512	0.137339	0.227896	773.755	0.182271
ABC	0.1	0.999	twoepochs_eq	0.0806483	0.168044	0.237227	386.771	0.185582
ABC	0.1	0.999	twoepochs_eq	0.107162	0.134066	0.222915	768.837	0.176459
ABC	0.1	0.999	twoepochs_eq	0.118165	0.142125	0.243881	794.543	0.186624
ABC	0.1	0.999	twoepochs_eq	0.101432	0.14141	0.235817	421.128	0.185477
ABC	0.1	0.999	twoepochs_eq	0.102258	0.132106	0.231245	817.47	0.180975
ABC	0.1	0.999	twoepochs_eq	0.12224	0.135187	0.239904	434.595	0.187807
ABC	0.1	0.999	twoepochs_eq	0.0786762	0.13486	0.212965	430.923	0.174653
ABC	0.1	0.999	twoepochs_eq	0.0694552	0.162504	0.236059	740.718	0.185727
ABC	0.1	0.999	twoepochs_eq	0.136367	0.129181	0.233053	758.452	0.179728
ABC	0.1	0.999	twoepochs_eq	0.0495675	0.177326	0.216288	763.364	0.176136
ABC	0.1	0.999	twoepochs_eq	0.132247	0.134439	0.247817	374.923	0.19097
ABC	0.1	0.999	twoepochs_eq	0.115277	0.132389	0.236645	466.139	0.18146
ABC	0.1	0.999	twoepochs_eq	0.110297	0.13202	0.235584	809.517	0.174485
ABC	0.1	0.999	twoepochs_eq	0.0855988	0.144851	0.222802	780.88	0.172224
ABC	0.1	0.999	twoepochs_eq	0.11022	0.136745	0.246228	802.762	0.187313
ABC	0.1	0.999	twoepochs_eq	0.0834208	0.157943	0.232464	745.304	0.187045
ABC	0.1	0.999	twoepochs_eq	0.060662	0.158789	0.219891	797.697	0.176318
ABC	0.1	0.999	twoepochs_eq	0.0597416	0.15207	0.209473	430.706	0.173602
ABC	0.1	0.999	twoepochs_eq	0.0819188	0.142894	0.212915	776.083	0.176053
ABC	0.1	0.999	twoepochs_eq	0.103788	0.143168	0.237093	421.464	0.181818
ABC	0.1	0.999	twoepochs_eq	0.0774356	0.163289	0.232395	408.181	0.186885
ABC	0.1	0.999	twoepochs_eq	0.0662961	0.159835	0.217254	414.57	0.175251
ABC	0.1	0.999	twoepochs_eq	0.114817	0.13075	0.246564	740.903	0.188756
ABC	0.1	0.999	twoepochs_eq	0.0674486	0.152805	0.210755	437.159	0.168378
ABC	0.1	0.999	twoepochs_eq	0.065532	0.157468	0.218683	391.132	0.175364
ABC	0.1	0.999	twoepochs_eq	0.0488238	0.171766	0.21949	747.156	0.170534
ABC	0.1	0.999	twoepochs_eq	0.135176	0.129875	0.257682	440.983	0.190938
ABC	0.1	0.999	twoepochs_eq	0.0783424	0.161713	0.232223	427.643	0.18622
ABC	0.1	0.999	twoepochs_eq	0.0810003	0.1616	0.230382	790.588	0.179494
ABC	0.1	0.999	twoepochs_eq	0.130991	0.11011	0.233088	764.66	0.178839
ABC	0.1	0.999	twoepochs_eq	0.0944789	0.150783	0.237393	503.796	0.181464
ABC	0.1	0.999	twoepochs_eq	0.0939274	0.135669	0.204053	427.964	0.16648
ABC	0.1	0.999	twoepochs_eq	0.101231	0.134841	0.222391	425.114	0.186043
ABC	0.1	0.999	twoepochs_eq	0.0599065	0.167801	0.2169	431.185	0.175197
ABC	0.1	0.999	twoepochs_eq	0.0835914	0.145245	0.217432	403.26	0.168998
ABC	0.1	0.999	twoepochs_eq	0.0596635	0.169951	0.20971	442.967	0.178588
ABC	0.1	0.999	twoepochs_eq	0.0797169	0.158552	0.220595	440.099	0.182142
ABC	0.1	0.999	twoepochs_eq	0.0937655	0.134891	0.227992	407.774	0.178519
ABC	0.1	0.999	twoepochs_eq	0.0974802	0.138222	0.229531	760.517	0.178011
ABC	0.1	0.999	twoepochs_eq	0.127329	0.118879	0.237974	735.678	0.179827
ABC	0.1	0.999	twoepochs_eq	0.118806	0.14121	0.248752	422.308	0.196345
ABC	0.1	0.999	twoepochs_eq	0.0598735	0.166011	0.215016	407.717	0.174677
ABC	0.1	0.999	twoepochs_eq	0.104444	0.134918	0.214662	782.275	0.175851
ABC	0.1	0.999	twoepochs_eq	0.0719685	0.162068	0.210516	420.065	0.172802
ABC	0.1	0.999	twoepochs_eq	0.0587321	0.173666	0.222814	397.166	0.182259
ABC	0.1	0.999	twoepochs_eq	0.0949866	0.139904	0.230015	398.758	0.17512
ABC	0.1	0.999	twoepochs_eq	0.0825355	0.163544	0.222836	805.596	0.168886
ABC	0.1	0.999	twoepochs_eq	0.0959151	0.13909	0.223393	429.299	0.18091
ABC	0.1	0.999	twoepochs_eq	0.142511	0.122491	0.254775	457.198	0.192707
ABC	0.1	0.999	twoepochs_eq	0.0583925	0.149706	0.203763	736.2	0.167638
ABC	0.1	0.999	twoepochs_eq	0.0726866	0.151742	0.217509	418.795	0.174961
ABC	0.1	0.999	twoepochs_eq	0.105938	0.14768	0.237392	771.232	0.184323
ABC	0.1	0.999	twoepochs_eq	0.071328	0.154404	0.21335	764.902	0.177176
ABC	0.1	0.999	twoepochs_eq	0.108312	0.136066	0.236694	801.864	0.181156
ABC	0.1	0.999	twoepochs_eq	0.128344	0.131254	0.243323	444.076	0.186678
ABC	0.1	0.999	twoepochs_eq	0.125909	0.125165	0.245734	485.305	0.186224
ABC	0.1	0.999	twoepochs_eq	0.0657344	0.164519	0.221633	768.393	0.179837
ABC	0.1	0.999	twoepochs_eq	0.0322233	0.167512	0.193614	404.668	0.162528
ABC	0.1	0.999	twoepochs_eq	0.1058	0.13969	0.236025	449.76	0.186777
ABC	0.1	0.999	twoepochs_eq	0.057334	0.154546	0.206962	769.741	0.170757
ABC	0.1	0.999	twoepochs_eq	0.137262	0.118114	0.253452	816.538	0.187308
ABC	0.1	0.999	twoepochs_eq	0.0849146	0.151918	0.229116	423.23	0.178353
ABC	0.1	0.999	twoepochs_eq	0.0705084	0.152519	0.223347	430.281	0.178302
ABC	0.1	0.999	twoepochs_eq	0.114971	0.127037	0.228212	801.286	0.174491
ABC	0.1	0.999	twoepochs_eq	0.0909364	0.149613	0.237067	790.574	0.176806
ABC	0.1	0.999	twoepochs_eq	0.161823	0.140099	0.280247	442.22	0.197473
ABC	0.1	0.999	twoepochs_eq	0.0896307	0.141319	0.226565	457.492	0.177107
ABC	0.1	0.999	twoepochs_eq	0.0921906	0.160773	0.24848	765.53	0.193026
ABC	0.1	0.999	twoepochs_eq	0.115291	0.120091	0.226738	460.794	0.181241
ABC	0.1	0.999	twoepochs_eq	0.0901108	0.142605	0.224195	776.76	0.176744
ABC	0.1	0.999	twoepochs_eq	0.0991111	0.13069	0.215715	461.044	0.172729
ABC	0.1	0.999	twoepochs_eq	0.0744138	0.164258	0.229883	421.794	0.182484
ABC	0.1	0.999	twoepochs_eq	0.146157	0.107553	0.245554	418.45	0.183598
ABC	0.1	0.999	twoepochs_eq	0.17227	0.11231	0.262932	758.715	0.190308
ABC	0.1	0.999	twoepochs_eq	0.0589288	0.153037	0.206946	754.763	0.169505
ABC	0.1	0.999	twoepochs_eq	0.101378	0.125541	0.218785	392.508	0.174372
ABC	0.1	0.999	twoepochs_eq	0.0930971	0.140711	0.232761	778.969	0.178239
ABC	0.1	0.999	twoepochs_eq	0.101828	0.108418	0.201732	779.926	0.16348
ABC	0.1	0.999	twoepochs_eq	0.136832	0.128208	0.247281	760.321	0.192482
ABC	0.1	0.999	twoepochs_eq	0.0771918	0.136602	0.209036	442.646	0.174221
ABC	0.1	0.999	twoepochs_eq	0.0684908	0.147201	0.204016	765.751	0.166325
ABC	0.1	0.999	twoepochs_eq	0.105345	0.1382	0.235216	438.446	0.181665
ABC	0.1	0.999	twoepochs_eq	0.0652436	0.156688	0.208533	386.135	0.170017
ABC	0.1	0.999	twoepochs_eq	0.0572386	0.1495	0.19336	739.739	0.163004
ABC	0.1	0.999	twoepochs_eq	0.0990885	0.154768	0.240891	458.039	0.185235
ABC	0.1	0.999	twoepochs_eq	0.105952	0.135582	0.231102	805.371	0.179955
ABC	0.1	0.999	twoepochs_eq	0.0895307	0.141587	0.226997	756.504	0.18025
ABC	0.1	0.999	twoepochs_eq	0.114223	0.140984	0.22652	776.197	0.176574
ABC	0.1	0.999	twoepochs_eq	0.0953603	0.13924	0.216379	401.95	0.178204
ABC	0.1	0.999	twoepochs_eq	0.0775361	0.170283	0.234993	766.747	0.182409
ABC	0.1	0.999	twoepochs_eq	0.139734	0.128055	0.237154	769.476	0.178683
ABC	0.1	0.999	twoepochs_eq	0.130623	0.11417	0.245007	755.703	0.18684
ABC	0.1	0.999	twoepochs_eq	0.0874834	0.155271	0.235283	724.56	0.182348
ABC	0.1	0.999	twoepochs_eq	0.0968104	0.145335	0.232887	472.426	0.183331
ABC	0.1	0.999	twoepochs_eq	0.0901349	0.154856	0.241447	763.784	0.185536
ABC	0.1	0.999	twoepochs_eq	0.0847636	0.139144	0.224269	781.344	0.179341
ABC	0.1	0.999	twoepochs_eq	0.0876866	0.155691	0.228325	780.839	0.186869
ABC	0.1	0.999	twoepochs_eq	0.0907593	0.149475	0.22147	772.234	0.177057
ABC	0.1	0.999	twoepochs_eq	0.0991333	0.130132	0.228984	752.169	0.173691
ABC	0.1	0.999	twoepochs_eq	0.0968004	0.151852	0.235716	541.566	0.17961
ABC	0.1	0.999	twoepochs_eq	0.0835567	0.138632	0.220063	779.301	0.17517
ABC	0.1	0.999	twoepochs_eq	0.080029	0.153416	0.232388	788.381	0.183407
ABC	0.1	0.999	twoepochs_eq	0.125258	0.113656	0.221103	472.576	0.172608
