method	w	b	analysis	aw	as	a	gamNeg	shape
ABC	0.1	0.999	twoepochs_s3	0.0740137	0.0630804	0.137925	755.099	0.169827
ABC	0.1	0.999	twoepochs_s3	0.0504988	0.0847083	0.124005	419.08	0.169485
ABC	0.1	0.999	twoepochs_s3	0.0357272	0.0825608	0.119206	454.521	0.165106
ABC	0.1	0.999	twoepochs_s3	0.064161	0.0925759	0.153239	785.388	0.179021
ABC	0.1	0.999	twoepochs_s3	0.0494271	0.0880585	0.122154	422.256	0.162896
ABC	0.1	0.999	twoepochs_s3	0.0549323	0.0809076	0.122382	783.576	0.163883
ABC	0.1	0.999	twoepochs_s3	0.0696175	0.0703901	0.124249	799.804	0.152741
ABC	0.1	0.999	twoepochs_s3	0.060098	0.0877143	0.145216	440.269	0.169332
ABC	0.1	0.999	twoepochs_s3	0.0278169	0.0981408	0.128255	442.503	0.163146
ABC	0.1	0.999	twoepochs_s3	0.0509825	0.0900326	0.137561	788.155	0.170958
ABC	0.1	0.999	twoepochs_s3	0.0217782	0.0917394	0.11302	779.823	0.162268
ABC	0.1	0.999	twoepochs_s3	0.0366345	0.103312	0.140299	408.896	0.166537
ABC	0.1	0.999	twoepochs_s3	0.0368616	0.0892641	0.125516	447.612	0.163364
ABC	0.1	0.999	twoepochs_s3	0.0348901	0.0922575	0.128021	453.89	0.164349
ABC	0.1	0.999	twoepochs_s3	0.0429768	0.0859698	0.120463	776.188	0.169451
ABC	0.1	0.999	twoepochs_s3	0.0364683	0.0985932	0.124769	831.076	0.167648
ABC	0.1	0.999	twoepochs_s3	0.0418412	0.095396	0.135954	425.15	0.16648
ABC	0.1	0.999	twoepochs_s3	0.0356431	0.102722	0.130482	419.135	0.175679
ABC	0.1	0.999	twoepochs_s3	0.0204499	0.0911288	0.113283	761.201	0.154108
ABC	0.1	0.999	twoepochs_s3	0.028138	0.0935245	0.11453	401.649	0.161359
ABC	0.1	0.999	twoepochs_s3	0.0541188	0.0796466	0.122401	412.129	0.164445
ABC	0.1	0.999	twoepochs_s3	0.0397172	0.099662	0.134507	740.068	0.168226
ABC	0.1	0.999	twoepochs_s3	0.0339505	0.0993077	0.12141	775.105	0.163922
ABC	0.1	0.999	twoepochs_s3	0.0526755	0.0825334	0.1277	753.444	0.16566
ABC	0.1	0.999	twoepochs_s3	0.0272147	0.0888973	0.114328	409.824	0.165273
ABC	0.1	0.999	twoepochs_s3	0.0353616	0.071815	0.104102	741.644	0.159106
ABC	0.1	0.999	twoepochs_s3	0.0254099	0.103093	0.125957	776.283	0.167854
ABC	0.1	0.999	twoepochs_s3	0.0415213	0.0988691	0.136228	764.557	0.169747
ABC	0.1	0.999	twoepochs_s3	0.027734	0.107272	0.139307	767.064	0.173572
ABC	0.1	0.999	twoepochs_s3	0.0360612	0.0809433	0.114132	430.559	0.163966
ABC	0.1	0.999	twoepochs_s3	0.0479715	0.0964762	0.148701	437.324	0.169774
ABC	0.1	0.999	twoepochs_s3	0.0468149	0.072529	0.112124	800.241	0.161266
ABC	0.1	0.999	twoepochs_s3	0.0444647	0.111884	0.153756	777.125	0.175586
ABC	0.1	0.999	twoepochs_s3	0.030207	0.0839128	0.116628	748.313	0.156195
ABC	0.1	0.999	twoepochs_s3	0.0598922	0.0791381	0.134107	786.884	0.169146
ABC	0.1	0.999	twoepochs_s3	0.0404599	0.0903754	0.121951	794.644	0.166953
ABC	0.1	0.999	twoepochs_s3	0.0535898	0.0808721	0.124091	780.434	0.161447
ABC	0.1	0.999	twoepochs_s3	0.0392388	0.09872	0.13782	756.829	0.170195
ABC	0.1	0.999	twoepochs_s3	0.0259939	0.102207	0.133489	804.853	0.169691
ABC	0.1	0.999	twoepochs_s3	0.0346297	0.106263	0.141849	416.812	0.181349
ABC	0.1	0.999	twoepochs_s3	0.0489527	0.0938239	0.143597	456.93	0.173403
ABC	0.1	0.999	twoepochs_s3	0.0566823	0.0695631	0.116919	788.101	0.1665
ABC	0.1	0.999	twoepochs_s3	0.0575071	0.0917507	0.13487	772.149	0.162795
ABC	0.1	0.999	twoepochs_s3	0.0413521	0.0539901	0.103184	605.761	0.156769
ABC	0.1	0.999	twoepochs_s3	0.0284622	0.085903	0.111611	758.718	0.15959
ABC	0.1	0.999	twoepochs_s3	0.057881	0.0944461	0.142794	774.248	0.179007
ABC	0.1	0.999	twoepochs_s3	0.0323006	0.0946342	0.124089	780.212	0.163618
ABC	0.1	0.999	twoepochs_s3	0.0247739	0.113739	0.131383	745.657	0.168091
ABC	0.1	0.999	twoepochs_s3	0.0389051	0.100481	0.137902	790.043	0.167143
ABC	0.1	0.999	twoepochs_s3	0.0502943	0.0769165	0.119898	758.712	0.16474
ABC	0.1	0.999	twoepochs_s3	0.0384862	0.0819077	0.122867	751.274	0.168124
ABC	0.1	0.999	twoepochs_s3	0.0251443	0.0994956	0.124451	744.344	0.169853
ABC	0.1	0.999	twoepochs_s3	0.0368065	0.0992226	0.132103	764.233	0.17204
ABC	0.1	0.999	twoepochs_s3	0.0542566	0.0960694	0.153807	425.513	0.174745
ABC	0.1	0.999	twoepochs_s3	0.0500551	0.0681406	0.115966	796.183	0.159761
ABC	0.1	0.999	twoepochs_s3	0.0413509	0.103169	0.141521	403.9	0.177885
ABC	0.1	0.999	twoepochs_s3	0.0403128	0.0972283	0.142191	769.038	0.169896
ABC	0.1	0.999	twoepochs_s3	0.0445107	0.0837674	0.126864	761.942	0.165031
ABC	0.1	0.999	twoepochs_s3	0.0527743	0.0798568	0.129417	431.115	0.162036
ABC	0.1	0.999	twoepochs_s3	0.0481934	0.0843021	0.12281	773.855	0.163254
ABC	0.1	0.999	twoepochs_s3	0.0227896	0.112422	0.137875	752.079	0.169431
ABC	0.1	0.999	twoepochs_s3	0.0373695	0.1015	0.133874	795.091	0.167476
ABC	0.1	0.999	twoepochs_s3	0.0464186	0.0883479	0.122212	426.662	0.15964
ABC	0.1	0.999	twoepochs_s3	0.0252566	0.0864224	0.11485	765.434	0.153763
ABC	0.1	0.999	twoepochs_s3	0.0384045	0.100743	0.135521	751.983	0.17046
ABC	0.1	0.999	twoepochs_s3	0.0622368	0.0951816	0.15604	782.228	0.179591
ABC	0.1	0.999	twoepochs_s3	0.0501627	0.0694859	0.0973785	777.628	0.154569
ABC	0.1	0.999	twoepochs_s3	0.0454706	0.10936	0.147321	742.943	0.175339
ABC	0.1	0.999	twoepochs_s3	0.0380949	0.103196	0.142933	436.778	0.168989
ABC	0.1	0.999	twoepochs_s3	0.0521561	0.0762173	0.124892	807.405	0.16276
ABC	0.1	0.999	twoepochs_s3	0.0196398	0.08605	0.110607	785.927	0.157052
ABC	0.1	0.999	twoepochs_s3	0.0506557	0.0899888	0.141493	775.929	0.168094
ABC	0.1	0.999	twoepochs_s3	0.0192275	0.0950424	0.11746	766.681	0.16081
ABC	0.1	0.999	twoepochs_s3	0.0833322	0.0780522	0.142184	442.345	0.168875
ABC	0.1	0.999	twoepochs_s3	0.0620406	0.0625549	0.113356	427.592	0.158412
ABC	0.1	0.999	twoepochs_s3	0.037277	0.0825993	0.115628	772.911	0.161636
ABC	0.1	0.999	twoepochs_s3	0.0541348	0.0818561	0.130716	760.076	0.177293
ABC	0.1	0.999	twoepochs_s3	0.0482322	0.0685313	0.109621	765.344	0.163024
ABC	0.1	0.999	twoepochs_s3	0.0327445	0.108316	0.143337	412.281	0.17506
ABC	0.1	0.999	twoepochs_s3	0.0245481	0.102764	0.134142	403.054	0.17585
ABC	0.1	0.999	twoepochs_s3	0.0492096	0.0974783	0.145227	410.643	0.178437
ABC	0.1	0.999	twoepochs_s3	0.0281458	0.108554	0.132285	431.305	0.175329
ABC	0.1	0.999	twoepochs_s3	0.0309423	0.118761	0.145351	382.525	0.17946
ABC	0.1	0.999	twoepochs_s3	0.0765954	0.0802715	0.147067	820.507	0.173543
ABC	0.1	0.999	twoepochs_s3	0.0566008	0.079127	0.122782	765.036	0.159987
ABC	0.1	0.999	twoepochs_s3	0.0468311	0.0873039	0.133072	768.554	0.164027
ABC	0.1	0.999	twoepochs_s3	0.0464677	0.103425	0.152992	783.789	0.171387
ABC	0.1	0.999	twoepochs_s3	0.0666207	0.0853908	0.128146	769.935	0.170974
ABC	0.1	0.999	twoepochs_s3	0.015638	0.105115	0.125996	442.18	0.169661
ABC	0.1	0.999	twoepochs_s3	0.0198337	0.100319	0.126231	429.753	0.163597
ABC	0.1	0.999	twoepochs_s3	0.0416086	0.0980908	0.140279	804.56	0.164422
ABC	0.1	0.999	twoepochs_s3	0.0336804	0.102243	0.124516	809.784	0.167405
ABC	0.1	0.999	twoepochs_s3	0.0412253	0.0889717	0.124293	752.46	0.162466
ABC	0.1	0.999	twoepochs_s3	0.0530592	0.0885077	0.128747	770.916	0.166193
ABC	0.1	0.999	twoepochs_s3	0.0393907	0.0980424	0.138787	743.905	0.170659
ABC	0.1	0.999	twoepochs_s3	0.0414657	0.0907206	0.125873	424.743	0.167305
ABC	0.1	0.999	twoepochs_s4	0.018085	-0.00650456	0.0146151	793.286	0.203444
ABC	0.1	0.999	twoepochs_s4	0.0178448	0.00878627	0.0318358	775.557	0.211837
ABC	0.1	0.999	twoepochs_s4	0.0290919	0.0179357	0.0455332	901.239	0.204882
ABC	0.1	0.999	twoepochs_s4	0.0229507	0.0130397	0.03209	782.175	0.204601
ABC	0.1	0.999	twoepochs_s4	0.0222196	0.0129928	0.038632	768.072	0.225421
ABC	0.1	0.999	twoepochs_s4	0.00892118	-0.00206909	0.0119107	820.247	0.191904
ABC	0.1	0.999	twoepochs_s4	0.0161259	0.00196857	0.0174967	838.481	0.202742
ABC	0.1	0.999	twoepochs_s4	0.0133107	-0.00771398	0.0136051	816.5	0.188151
ABC	0.1	0.999	twoepochs_s4	0.0244497	0.00303439	0.0369304	874.644	0.211659
ABC	0.1	0.999	twoepochs_s4	0.0142245	0.00218024	0.0255311	444.058	0.197106
ABC	0.1	0.999	twoepochs_s4	0.0127805	-0.00235438	0.0189505	738.85	0.207794
ABC	0.1	0.999	twoepochs_s4	0.0260514	0.00326082	0.0326937	749.846	0.204136
ABC	0.1	0.999	twoepochs_s4	0.0134039	-0.0114553	0.00966911	772.046	0.175981
ABC	0.1	0.999	twoepochs_s4	0.0126232	0.00511025	0.0192224	506.31	0.203554
ABC	0.1	0.999	twoepochs_s4	0.00349717	-0.0218933	-0.0132212	757.911	0.204716
ABC	0.1	0.999	twoepochs_s4	0.0209236	0.014114	0.0307317	437.984	0.194744
ABC	0.1	0.999	twoepochs_s4	0.0187641	0.000540128	0.0252923	431.333	0.207515
ABC	0.1	0.999	twoepochs_s4	0.0139966	0.00258575	0.0331557	827.507	0.211317
ABC	0.1	0.999	twoepochs_s4	0.0127545	-0.00377947	0.0204511	459.243	0.216091
ABC	0.1	0.999	twoepochs_s4	0.027062	0.0121637	0.0389252	497.315	0.208613
ABC	0.1	0.999	twoepochs_s4	0.0201155	-0.000659331	0.0276917	775.654	0.21796
ABC	0.1	0.999	twoepochs_s4	0.0195557	0.013057	0.0373902	778.275	0.21785
ABC	0.1	0.999	twoepochs_s4	0.00129756	-0.00214882	0.00914581	785.656	0.2012
ABC	0.1	0.999	twoepochs_s4	0.0210308	0.00753272	0.0386777	831.487	0.217824
ABC	0.1	0.999	twoepochs_s4	0.00880362	-0.0101573	0.00612696	871.05	0.208937
ABC	0.1	0.999	twoepochs_s4	0.0264011	-0.0037932	0.0354944	462.676	0.211573
ABC	0.1	0.999	twoepochs_s4	0.00487563	-0.0001963	0.0190076	791.89	0.207682
ABC	0.1	0.999	twoepochs_s4	0.0209563	0.0035569	0.028834	795.766	0.199919
ABC	0.1	0.999	twoepochs_s4	0.0333348	0.00997593	0.037735	793.161	0.216191
ABC	0.1	0.999	twoepochs_s4	0.0112021	-0.0133583	0.00526593	809.888	0.213809
ABC	0.1	0.999	twoepochs_s4	0.0131919	0.0181368	0.0423871	465.163	0.211344
ABC	0.1	0.999	twoepochs_s4	0.0174522	-0.0129389	0.012763	820.473	0.202071
ABC	0.1	0.999	twoepochs_s4	0.0233501	0.0182493	0.0475542	789.029	0.211232
ABC	0.1	0.999	twoepochs_s4	0.00454356	-0.00134915	0.00613008	790.08	0.208252
ABC	0.1	0.999	twoepochs_s4	0.0228893	-0.00247923	0.027504	793.843	0.206048
ABC	0.1	0.999	twoepochs_s4	0.0207773	0.00947583	0.0431137	453.507	0.220237
ABC	0.1	0.999	twoepochs_s4	0.0335169	0.00856946	0.0431446	834.836	0.209819
ABC	0.1	0.999	twoepochs_s4	0.0212164	0.00493687	0.0305159	772.088	0.200345
ABC	0.1	0.999	twoepochs_s4	0.0271444	0.0142648	0.0507176	794.011	0.203843
ABC	0.1	0.999	twoepochs_s4	0.0464284	0.0195127	0.06596	762.884	0.220675
ABC	0.1	0.999	twoepochs_s4	0.016834	-0.00642908	0.0122756	768.126	0.192605
ABC	0.1	0.999	twoepochs_s4	0.020073	0.00985156	0.0323273	775.18	0.20749
ABC	0.1	0.999	twoepochs_s4	0.0200368	0.016493	0.0406577	455.464	0.227237
ABC	0.1	0.999	twoepochs_s4	0.0252797	0.0126155	0.0411332	787.387	0.202793
ABC	0.1	0.999	twoepochs_s4	0.0193758	0.0082119	0.0350112	818.152	0.210045
ABC	0.1	0.999	twoepochs_s4	0.0373677	0.0480119	0.0863983	763.882	0.214813
ABC	0.1	0.999	twoepochs_s4	0.0371175	0.021209	0.0609762	512.851	0.213432
ABC	0.1	0.999	twoepochs_s4	0.0195912	0.00973177	0.0433029	779.442	0.202604
ABC	0.1	0.999	twoepochs_s4	0.0160868	-0.00440511	0.0268212	826.491	0.205776
ABC	0.1	0.999	twoepochs_s4	0.0214794	0.00526344	0.0272122	765.749	0.202072
ABC	0.1	0.999	twoepochs_s4	0.0275257	0.0165835	0.0448275	780.955	0.217933
ABC	0.1	0.999	twoepochs_s4	0.0246452	-0.00140685	0.0291595	814.829	0.199368
ABC	0.1	0.999	twoepochs_s4	0.0229553	0.00744547	0.0252245	415.777	0.205437
ABC	0.1	0.999	twoepochs_s4	0.0155288	0.0119154	0.033437	808.478	0.208246
ABC	0.1	0.999	twoepochs_s4	0.0279405	0.0166044	0.0494264	842.467	0.222101
ABC	0.1	0.999	twoepochs_s4	0.0124958	0.0182447	0.0382817	750.637	0.213851
ABC	0.1	0.999	twoepochs_s4	0.0194091	0.0108428	0.0243137	774.796	0.203451
ABC	0.1	0.999	twoepochs_s4	0.0195652	0.00899985	0.0330763	842.81	0.212786
ABC	0.1	0.999	twoepochs_s4	0.0208675	0.00258025	0.0274004	870.004	0.194953
ABC	0.1	0.999	twoepochs_s4	0.0183608	-0.00508353	0.0193795	813.385	0.20211
ABC	0.1	0.999	twoepochs_s4	0.0124224	-0.00747348	0.00903923	745.111	0.201638
ABC	0.1	0.999	twoepochs_s4	0.019821	-0.00865755	0.0138081	864.765	0.206695
ABC	0.1	0.999	twoepochs_s4	0.0231973	0.0272503	0.0522858	746.683	0.20573
ABC	0.1	0.999	twoepochs_s4	0.00964947	-0.00474905	0.0135207	438.59	0.188802
ABC	0.1	0.999	twoepochs_s4	0.0215301	0.0162653	0.030698	488.131	0.219909
ABC	0.1	0.999	twoepochs_s4	0.0218802	0.000676851	0.0217102	815.421	0.215154
ABC	0.1	0.999	twoepochs_s4	0.0216046	0.0109186	0.0369699	476.961	0.22419
ABC	0.1	0.999	twoepochs_s4	0.0318735	0.0311109	0.057917	822.178	0.210756
ABC	0.1	0.999	twoepochs_s4	0.00956753	0.0033116	0.0152476	783.97	0.203513
ABC	0.1	0.999	twoepochs_s4	0.0367064	0.0119657	0.0499817	399.759	0.219758
ABC	0.1	0.999	twoepochs_s4	0.0262954	0.0016237	0.0242848	777.436	0.20349
ABC	0.1	0.999	twoepochs_s4	0.0206647	0.00837099	0.0338084	809.521	0.205163
ABC	0.1	0.999	twoepochs_s4	0.0187902	0.00666584	0.033092	417.439	0.199854
ABC	0.1	0.999	twoepochs_s4	0.0229364	0.0183014	0.0509778	802.607	0.222986
ABC	0.1	0.999	twoepochs_s4	0.0211802	0.00393483	0.0311997	820.993	0.204589
ABC	0.1	0.999	twoepochs_s4	0.017551	0.0214971	0.0445649	615.174	0.210815
ABC	0.1	0.999	twoepochs_s4	0.0150694	-0.00670011	0.0112897	834.945	0.210182
ABC	0.1	0.999	twoepochs_s4	0.0263783	0.00490146	0.0305961	794.861	0.210104
ABC	0.1	0.999	twoepochs_s4	0.00681194	-0.0057778	0.0156535	902.192	0.200925
ABC	0.1	0.999	twoepochs_s4	0.0138868	0.0126071	0.0307125	799.857	0.206912
ABC	0.1	0.999	twoepochs_s4	0.0175649	0.0113632	0.0290597	474.785	0.218762
ABC	0.1	0.999	twoepochs_s4	0.0163921	0.00192337	0.0330531	825.884	0.192664
ABC	0.1	0.999	twoepochs_s4	0.0302561	0.011872	0.0477183	803.739	0.209986
ABC	0.1	0.999	twoepochs_s4	0.0219993	0.0114476	0.0433941	750.92	0.210826
ABC	0.1	0.999	twoepochs_s4	0.0215592	-0.0076973	0.0235183	812.345	0.205027
ABC	0.1	0.999	twoepochs_s4	0.0142795	0.0193962	0.0359836	784.346	0.215846
ABC	0.1	0.999	twoepochs_s4	0.0120984	0.0106273	0.0317371	770.36	0.209822
ABC	0.1	0.999	twoepochs_s4	0.0204755	0.00620824	0.0308016	587.89	0.206489
ABC	0.1	0.999	twoepochs_s4	0.0214941	0.0222129	0.0545006	821.878	0.220931
ABC	0.1	0.999	twoepochs_s4	0.0195272	-0.0104273	0.0143702	933.332	0.206486
ABC	0.1	0.999	twoepochs_s4	0.0246712	0.0153558	0.0488544	816.533	0.211125
ABC	0.1	0.999	twoepochs_s4	0.0239327	0.00369131	0.0289028	717.635	0.211438
ABC	0.1	0.999	twoepochs_s4	0.0172613	-0.00318896	0.018764	788.578	0.201128
ABC	0.1	0.999	twoepochs_s4	0.0193946	0.00173876	0.0293514	482.2	0.203617
ABC	0.1	0.999	twoepochs_s4	0.0126905	0.00664123	0.0285265	782.781	0.209759
ABC	0.1	0.999	twoepochs_s4	0.0122445	-0.00482765	0.0149029	774.312	0.208464
ABC	0.1	0.999	twoepochs_s4	0.0188434	0.0146355	0.0434288	808.015	0.218091
ABC	0.1	0.999	twoepochs_s4	0.0238745	0.00502211	0.0359408	825.406	0.214996
ABC	0.1	0.999	twoepochs_s4	0.0238504	0.00650031	0.030313	853.773	0.208361
ABC	0.1	0.999	twoepochs_s4	0.0125758	0.00231846	0.0158735	834.34	0.203626
