method	w	b	analysis	aw	as	a
ABC	0.1	0.999	twoepochs_eq	0.111437	0.137256	0.237616
ABC	0.1	0.999	twoepochs_eq	0.110492	0.129876	0.23848
ABC	0.1	0.999	twoepochs_eq	0.179161	0.106834	0.271376
ABC	0.1	0.999	twoepochs_eq	0.101906	0.14898	0.25346
ABC	0.1	0.999	twoepochs_eq	0.096675	0.135163	0.21796
ABC	0.1	0.999	twoepochs_eq	0.143551	0.11931	0.244427
ABC	0.1	0.999	twoepochs_eq	0.102071	0.137757	0.24008
ABC	0.1	0.999	twoepochs_eq	0.0678214	0.157365	0.227511
ABC	0.1	0.999	twoepochs_eq	0.084924	0.137338	0.215366
ABC	0.1	0.999	twoepochs_eq	0.0630505	0.153218	0.203826
ABC	0.1	0.999	twoepochs_eq	0.0871251	0.154681	0.234273
ABC	0.1	0.999	twoepochs_eq	0.167112	0.100227	0.259815
ABC	0.1	0.999	twoepochs_eq	0.071114	0.135769	0.204929
ABC	0.1	0.999	twoepochs_eq	0.148382	0.13347	0.266236
ABC	0.1	0.999	twoepochs_eq	0.121898	0.142391	0.251208
ABC	0.1	0.999	twoepochs_eq	0.0967398	0.1437	0.224259
ABC	0.1	0.999	twoepochs_eq	0.0861405	0.133581	0.214932
ABC	0.1	0.999	twoepochs_eq	0.0867985	0.152711	0.229221
ABC	0.1	0.999	twoepochs_eq	0.14373	0.122793	0.251773
ABC	0.1	0.999	twoepochs_eq	0.0763125	0.163379	0.232165
ABC	0.1	0.999	twoepochs_eq	0.123085	0.117676	0.236182
ABC	0.1	0.999	twoepochs_eq	0.069347	0.157717	0.222115
ABC	0.1	0.999	twoepochs_eq	0.0735399	0.160017	0.231379
ABC	0.1	0.999	twoepochs_eq	0.0822448	0.130727	0.207408
ABC	0.1	0.999	twoepochs_eq	0.0314028	0.173912	0.201766
ABC	0.1	0.999	twoepochs_eq	0.098782	0.142359	0.240508
ABC	0.1	0.999	twoepochs_eq	0.106894	0.144719	0.237034
ABC	0.1	0.999	twoepochs_eq	0.0940223	0.135991	0.225421
ABC	0.1	0.999	twoepochs_eq	0.0942182	0.133937	0.230298
ABC	0.1	0.999	twoepochs_eq	0.074017	0.150928	0.220863
ABC	0.1	0.999	twoepochs_eq	0.0793194	0.149214	0.225421
ABC	0.1	0.999	twoepochs_eq	0.14034	0.12219	0.266809
ABC	0.1	0.999	twoepochs_eq	0.121627	0.152083	0.257265
ABC	0.1	0.999	twoepochs_eq	0.0989238	0.13241	0.239957
ABC	0.1	0.999	twoepochs_eq	0.0877992	0.125378	0.202523
ABC	0.1	0.999	twoepochs_eq	0.142527	0.117024	0.241095
ABC	0.1	0.999	twoepochs_eq	0.0727943	0.149783	0.211567
ABC	0.1	0.999	twoepochs_eq	0.109646	0.130418	0.225953
ABC	0.1	0.999	twoepochs_eq	0.113456	0.126809	0.224292
ABC	0.1	0.999	twoepochs_eq	0.0975321	0.140245	0.230893
ABC	0.1	0.999	twoepochs_eq	0.0659066	0.148872	0.211645
ABC	0.1	0.999	twoepochs_eq	0.0849627	0.144324	0.225085
ABC	0.1	0.999	twoepochs_eq	0.081634	0.155609	0.227221
ABC	0.1	0.999	twoepochs_eq	0.0576736	0.145355	0.203818
ABC	0.1	0.999	twoepochs_eq	0.0374118	0.16124	0.196306
ABC	0.1	0.999	twoepochs_eq	0.114239	0.133227	0.234607
ABC	0.1	0.999	twoepochs_eq	0.0850978	0.151535	0.23041
ABC	0.1	0.999	twoepochs_eq	0.0867567	0.141329	0.223031
ABC	0.1	0.999	twoepochs_eq	0.167459	0.11262	0.253516
ABC	0.1	0.999	twoepochs_eq	0.0802278	0.138313	0.209185
ABC	0.1	0.999	twoepochs_eq	0.0909776	0.146182	0.226941
ABC	0.1	0.999	twoepochs_eq	0.120337	0.128342	0.248442
ABC	0.1	0.999	twoepochs_eq	0.0852978	0.15446	0.223425
ABC	0.1	0.999	twoepochs_eq	0.0823297	0.157614	0.228768
ABC	0.1	0.999	twoepochs_eq	0.0393575	0.179043	0.213152
ABC	0.1	0.999	twoepochs_eq	0.113257	0.125254	0.241499
ABC	0.1	0.999	twoepochs_eq	0.106486	0.142934	0.229969
ABC	0.1	0.999	twoepochs_eq	0.0735267	0.140939	0.212302
ABC	0.1	0.999	twoepochs_eq	0.123766	0.123679	0.233582
ABC	0.1	0.999	twoepochs_eq	0.0498702	0.168089	0.208268
ABC	0.1	0.999	twoepochs_eq	0.097221	0.120989	0.215008
ABC	0.1	0.999	twoepochs_eq	0.0637637	0.148986	0.204822
ABC	0.1	0.999	twoepochs_eq	0.0901916	0.144265	0.220799
ABC	0.1	0.999	twoepochs_eq	0.133596	0.116276	0.235076
ABC	0.1	0.999	twoepochs_eq	0.128009	0.123074	0.231619
ABC	0.1	0.999	twoepochs_eq	0.144293	0.111867	0.253367
ABC	0.1	0.999	twoepochs_eq	0.129303	0.123016	0.243929
ABC	0.1	0.999	twoepochs_eq	0.0945361	0.15957	0.229279
ABC	0.1	0.999	twoepochs_eq	0.105027	0.112805	0.214764
ABC	0.1	0.999	twoepochs_eq	0.105134	0.135386	0.229983
ABC	0.1	0.999	twoepochs_eq	0.12434	0.13314	0.244929
ABC	0.1	0.999	twoepochs_eq	0.112862	0.138306	0.238401
ABC	0.1	0.999	twoepochs_eq	0.0757426	0.154129	0.225765
ABC	0.1	0.999	twoepochs_eq	0.0853609	0.143649	0.231534
ABC	0.1	0.999	twoepochs_eq	0.0991967	0.133525	0.232283
ABC	0.1	0.999	twoepochs_eq	0.0906103	0.141533	0.22147
ABC	0.1	0.999	twoepochs_eq	0.0643372	0.165963	0.229165
ABC	0.1	0.999	twoepochs_eq	0.106811	0.146215	0.232696
ABC	0.1	0.999	twoepochs_eq	0.108158	0.142755	0.225799
ABC	0.1	0.999	twoepochs_eq	0.0998529	0.148796	0.236902
ABC	0.1	0.999	twoepochs_eq	0.106851	0.14091	0.238599
ABC	0.1	0.999	twoepochs_eq	0.0906732	0.126719	0.216658
ABC	0.1	0.999	twoepochs_eq	0.0983895	0.127565	0.223591
ABC	0.1	0.999	twoepochs_eq	0.0651146	0.165244	0.224699
ABC	0.1	0.999	twoepochs_eq	0.104911	0.129734	0.232646
ABC	0.1	0.999	twoepochs_eq	0.0782061	0.159627	0.237291
ABC	0.1	0.999	twoepochs_eq	0.100347	0.133741	0.219357
ABC	0.1	0.999	twoepochs_eq	0.1023	0.146717	0.239467
ABC	0.1	0.999	twoepochs_eq	0.0636278	0.159101	0.214943
ABC	0.1	0.999	twoepochs_eq	0.105513	0.136506	0.236184
ABC	0.1	0.999	twoepochs_eq	0.136899	0.115556	0.242407
ABC	0.1	0.999	twoepochs_eq	0.0907308	0.146614	0.226837
ABC	0.1	0.999	twoepochs_eq	0.107691	0.121408	0.220032
ABC	0.1	0.999	twoepochs_eq	0.108574	0.128335	0.241174
ABC	0.1	0.999	twoepochs_eq	0.0580809	0.171435	0.225968
ABC	0.1	0.999	twoepochs_eq	0.0516129	0.17521	0.216491
ABC	0.1	0.999	twoepochs_eq	0.0656244	0.155518	0.217006
ABC	0.1	0.999	twoepochs_eq	0.136846	0.126089	0.248878
ABC	0.1	0.999	twoepochs_eq	0.106599	0.11763	0.216021
ABC	0.1	0.999	twoepochs_eq	0.0836448	0.156954	0.221643
ABC	0.1	0.999	twoepochs_s1	0.0651423	0.166022	0.227726
ABC	0.1	0.999	twoepochs_s1	0.0905948	0.144777	0.233228
ABC	0.1	0.999	twoepochs_s1	0.148302	0.136326	0.270392
ABC	0.1	0.999	twoepochs_s1	0.152367	0.132365	0.271758
ABC	0.1	0.999	twoepochs_s1	0.0566367	0.169002	0.228677
ABC	0.1	0.999	twoepochs_s1	0.0829861	0.140989	0.220573
ABC	0.1	0.999	twoepochs_s1	0.111798	0.140709	0.245478
ABC	0.1	0.999	twoepochs_s1	0.117137	0.135965	0.247059
ABC	0.1	0.999	twoepochs_s1	0.101386	0.149242	0.239684
ABC	0.1	0.999	twoepochs_s1	0.0877031	0.150783	0.220932
ABC	0.1	0.999	twoepochs_s1	0.108302	0.110156	0.224247
ABC	0.1	0.999	twoepochs_s1	0.104235	0.162352	0.244864
ABC	0.1	0.999	twoepochs_s1	0.0955919	0.136073	0.225004
ABC	0.1	0.999	twoepochs_s1	0.112239	0.136552	0.236816
ABC	0.1	0.999	twoepochs_s1	0.0917309	0.154395	0.228671
ABC	0.1	0.999	twoepochs_s1	0.0756107	0.155801	0.220921
ABC	0.1	0.999	twoepochs_s1	0.113617	0.146533	0.247021
ABC	0.1	0.999	twoepochs_s1	0.0899182	0.13815	0.22436
ABC	0.1	0.999	twoepochs_s1	0.0970792	0.156851	0.232521
ABC	0.1	0.999	twoepochs_s1	0.054457	0.164786	0.213053
ABC	0.1	0.999	twoepochs_s1	0.0580666	0.1562	0.217093
ABC	0.1	0.999	twoepochs_s1	0.0980899	0.134361	0.216565
ABC	0.1	0.999	twoepochs_s1	0.0630563	0.175075	0.232081
ABC	0.1	0.999	twoepochs_s1	0.0489926	0.186472	0.213945
ABC	0.1	0.999	twoepochs_s1	0.118148	0.146209	0.247363
ABC	0.1	0.999	twoepochs_s1	0.121909	0.133009	0.24334
ABC	0.1	0.999	twoepochs_s1	0.0320823	0.178251	0.203531
ABC	0.1	0.999	twoepochs_s1	0.0773357	0.168298	0.237446
ABC	0.1	0.999	twoepochs_s1	0.100339	0.121816	0.213291
ABC	0.1	0.999	twoepochs_s1	0.108904	0.146081	0.239946
ABC	0.1	0.999	twoepochs_s1	0.0801319	0.15845	0.23059
ABC	0.1	0.999	twoepochs_s1	0.0828066	0.152718	0.225377
ABC	0.1	0.999	twoepochs_s1	0.0775996	0.141065	0.214104
ABC	0.1	0.999	twoepochs_s1	0.0474063	0.170162	0.210371
ABC	0.1	0.999	twoepochs_s1	0.0533812	0.152994	0.210363
ABC	0.1	0.999	twoepochs_s1	0.115358	0.136074	0.238328
ABC	0.1	0.999	twoepochs_s1	0.0693302	0.150836	0.212454
ABC	0.1	0.999	twoepochs_s1	0.106115	0.143989	0.234278
ABC	0.1	0.999	twoepochs_s1	0.102556	0.138409	0.222661
ABC	0.1	0.999	twoepochs_s1	0.0993939	0.150279	0.232543
ABC	0.1	0.999	twoepochs_s1	0.0822269	0.15516	0.225291
ABC	0.1	0.999	twoepochs_s1	0.0540544	0.184888	0.235544
ABC	0.1	0.999	twoepochs_s1	0.101092	0.157263	0.23394
ABC	0.1	0.999	twoepochs_s1	0.118041	0.14652	0.247385
ABC	0.1	0.999	twoepochs_s1	0.086353	0.157261	0.228883
ABC	0.1	0.999	twoepochs_s1	0.0900589	0.149635	0.234731
ABC	0.1	0.999	twoepochs_s1	0.103748	0.152602	0.235201
ABC	0.1	0.999	twoepochs_s1	0.0909916	0.136273	0.230723
ABC	0.1	0.999	twoepochs_s1	0.128581	0.130205	0.250617
ABC	0.1	0.999	twoepochs_s1	0.145426	0.112	0.244209
ABC	0.1	0.999	twoepochs_s1	0.0837613	0.156669	0.233085
ABC	0.1	0.999	twoepochs_s1	0.0910855	0.149532	0.228076
ABC	0.1	0.999	twoepochs_s1	0.0960639	0.151895	0.239586
ABC	0.1	0.999	twoepochs_s1	0.101838	0.134612	0.231063
ABC	0.1	0.999	twoepochs_s1	0.116911	0.144732	0.246248
ABC	0.1	0.999	twoepochs_s1	0.116831	0.133495	0.236829
ABC	0.1	0.999	twoepochs_s1	0.0682546	0.15274	0.212485
ABC	0.1	0.999	twoepochs_s1	0.0796096	0.155039	0.228564
ABC	0.1	0.999	twoepochs_s1	0.114206	0.143335	0.241984
ABC	0.1	0.999	twoepochs_s1	0.113725	0.14011	0.243136
ABC	0.1	0.999	twoepochs_s1	0.121033	0.121026	0.237039
ABC	0.1	0.999	twoepochs_s1	0.0957953	0.130932	0.225591
ABC	0.1	0.999	twoepochs_s1	0.101782	0.138384	0.226719
ABC	0.1	0.999	twoepochs_s1	0.0734121	0.147845	0.220438
ABC	0.1	0.999	twoepochs_s1	0.0853861	0.144577	0.223507
ABC	0.1	0.999	twoepochs_s1	0.132317	0.127858	0.243787
ABC	0.1	0.999	twoepochs_s1	0.132154	0.104163	0.2417
ABC	0.1	0.999	twoepochs_s1	0.0930803	0.159838	0.253719
ABC	0.1	0.999	twoepochs_s1	0.0982824	0.147442	0.235481
ABC	0.1	0.999	twoepochs_s1	0.0942434	0.151455	0.244351
ABC	0.1	0.999	twoepochs_s1	0.133846	0.130272	0.255948
ABC	0.1	0.999	twoepochs_s1	0.0683487	0.158229	0.221781
ABC	0.1	0.999	twoepochs_s1	0.131849	0.125524	0.243561
ABC	0.1	0.999	twoepochs_s1	0.0744229	0.153408	0.232279
ABC	0.1	0.999	twoepochs_s1	0.11676	0.1342	0.23465
ABC	0.1	0.999	twoepochs_s1	0.0879745	0.148756	0.231996
ABC	0.1	0.999	twoepochs_s1	0.0760237	0.149154	0.228864
ABC	0.1	0.999	twoepochs_s1	0.169461	0.0996655	0.257376
ABC	0.1	0.999	twoepochs_s1	0.101809	0.154026	0.232486
ABC	0.1	0.999	twoepochs_s1	0.0545088	0.158582	0.206882
ABC	0.1	0.999	twoepochs_s1	0.110578	0.148334	0.24312
ABC	0.1	0.999	twoepochs_s1	0.11956	0.141748	0.242185
ABC	0.1	0.999	twoepochs_s1	0.125415	0.146758	0.250938
ABC	0.1	0.999	twoepochs_s1	0.117552	0.140902	0.241982
ABC	0.1	0.999	twoepochs_s1	0.0794722	0.155537	0.230023
ABC	0.1	0.999	twoepochs_s1	0.118752	0.141172	0.251167
ABC	0.1	0.999	twoepochs_s1	0.0504975	0.177596	0.223269
ABC	0.1	0.999	twoepochs_s1	0.10697	0.145164	0.247387
ABC	0.1	0.999	twoepochs_s1	0.115381	0.141128	0.253735
ABC	0.1	0.999	twoepochs_s1	0.0633348	0.165675	0.224452
ABC	0.1	0.999	twoepochs_s1	0.122636	0.137797	0.253812
ABC	0.1	0.999	twoepochs_s1	0.135409	0.127959	0.244079
ABC	0.1	0.999	twoepochs_s1	0.109847	0.133876	0.222784
ABC	0.1	0.999	twoepochs_s1	0.0812762	0.171021	0.231869
ABC	0.1	0.999	twoepochs_s1	0.102264	0.142349	0.229299
ABC	0.1	0.999	twoepochs_s1	0.154209	0.113767	0.267927
ABC	0.1	0.999	twoepochs_s1	0.0695956	0.165587	0.22876
ABC	0.1	0.999	twoepochs_s1	0.138655	0.125388	0.24995
ABC	0.1	0.999	twoepochs_s1	0.14149	0.121771	0.247623
ABC	0.1	0.999	twoepochs_s1	0.120243	0.150066	0.241238
ABC	0.1	0.999	twoepochs_s2	0.138151	0.0949593	0.202726
ABC	0.1	0.999	twoepochs_s2	0.0921952	0.0914735	0.17427
ABC	0.1	0.999	twoepochs_s2	0.0827764	0.103593	0.178785
ABC	0.1	0.999	twoepochs_s2	0.0960516	0.104747	0.191358
ABC	0.1	0.999	twoepochs_s2	0.0963795	0.135	0.223851
ABC	0.1	0.999	twoepochs_s2	0.12892	0.0946766	0.205065
ABC	0.1	0.999	twoepochs_s2	0.108733	0.0935457	0.195007
ABC	0.1	0.999	twoepochs_s2	0.10692	0.102587	0.203296
ABC	0.1	0.999	twoepochs_s2	0.111729	0.0879611	0.185507
ABC	0.1	0.999	twoepochs_s2	0.189329	0.0892806	0.238809
ABC	0.1	0.999	twoepochs_s2	0.0641071	0.119445	0.180584
ABC	0.1	0.999	twoepochs_s2	0.108106	0.0946768	0.173425
ABC	0.1	0.999	twoepochs_s2	0.125952	0.0946349	0.206443
ABC	0.1	0.999	twoepochs_s2	0.103073	0.100243	0.193358
ABC	0.1	0.999	twoepochs_s2	0.0965856	0.0875113	0.171146
ABC	0.1	0.999	twoepochs_s2	0.0838686	0.107376	0.193329
ABC	0.1	0.999	twoepochs_s2	0.152441	0.0776162	0.217283
ABC	0.1	0.999	twoepochs_s2	0.0827181	0.113587	0.187944
ABC	0.1	0.999	twoepochs_s2	0.09233	0.0964127	0.179763
ABC	0.1	0.999	twoepochs_s2	0.0971428	0.112581	0.19828
ABC	0.1	0.999	twoepochs_s2	0.0989609	0.0917461	0.180634
ABC	0.1	0.999	twoepochs_s2	0.101827	0.108992	0.202169
ABC	0.1	0.999	twoepochs_s2	0.113345	0.103369	0.216572
ABC	0.1	0.999	twoepochs_s2	0.0987181	0.0986318	0.191079
ABC	0.1	0.999	twoepochs_s2	0.0992594	0.104117	0.199898
ABC	0.1	0.999	twoepochs_s2	0.0939581	0.114409	0.19137
ABC	0.1	0.999	twoepochs_s2	0.0915368	0.0992493	0.182914
ABC	0.1	0.999	twoepochs_s2	0.0739914	0.104629	0.170126
ABC	0.1	0.999	twoepochs_s2	0.131257	0.0875335	0.211641
ABC	0.1	0.999	twoepochs_s2	0.108011	0.1027	0.208426
ABC	0.1	0.999	twoepochs_s2	0.0850931	0.125079	0.201688
ABC	0.1	0.999	twoepochs_s2	0.115088	0.0935617	0.195528
ABC	0.1	0.999	twoepochs_s2	0.106578	0.0922076	0.195494
ABC	0.1	0.999	twoepochs_s2	0.103283	0.0840017	0.177764
ABC	0.1	0.999	twoepochs_s2	0.113119	0.0840202	0.179148
ABC	0.1	0.999	twoepochs_s2	0.116189	0.0940713	0.195065
ABC	0.1	0.999	twoepochs_s2	0.0841925	0.0977226	0.176028
ABC	0.1	0.999	twoepochs_s2	0.101731	0.0912698	0.199742
ABC	0.1	0.999	twoepochs_s2	0.114896	0.0755123	0.175288
ABC	0.1	0.999	twoepochs_s2	0.0983916	0.0798664	0.164864
ABC	0.1	0.999	twoepochs_s2	0.0981137	0.0885029	0.180624
ABC	0.1	0.999	twoepochs_s2	0.122339	0.102224	0.215754
ABC	0.1	0.999	twoepochs_s2	0.105802	0.0986549	0.202153
ABC	0.1	0.999	twoepochs_s2	0.121257	0.0975732	0.198599
ABC	0.1	0.999	twoepochs_s2	0.110262	0.0899611	0.182551
ABC	0.1	0.999	twoepochs_s2	0.114381	0.0910597	0.198328
ABC	0.1	0.999	twoepochs_s2	0.0869793	0.114822	0.193751
ABC	0.1	0.999	twoepochs_s2	0.0953077	0.0940373	0.181202
ABC	0.1	0.999	twoepochs_s2	0.058214	0.107733	0.168603
ABC	0.1	0.999	twoepochs_s2	0.0748691	0.0953472	0.176316
ABC	0.1	0.999	twoepochs_s2	0.134998	0.103397	0.216862
ABC	0.1	0.999	twoepochs_s2	0.119742	0.107371	0.215338
ABC	0.1	0.999	twoepochs_s2	0.182841	0.081774	0.250351
ABC	0.1	0.999	twoepochs_s2	0.103593	0.0880423	0.186636
ABC	0.1	0.999	twoepochs_s2	0.109381	0.09121	0.192582
ABC	0.1	0.999	twoepochs_s2	0.114626	0.0819814	0.190018
ABC	0.1	0.999	twoepochs_s2	0.0937985	0.0970079	0.180787
ABC	0.1	0.999	twoepochs_s2	0.0917284	0.106257	0.185015
ABC	0.1	0.999	twoepochs_s2	0.0908277	0.10173	0.183372
ABC	0.1	0.999	twoepochs_s2	0.0871553	0.0818276	0.1741
ABC	0.1	0.999	twoepochs_s2	0.104267	0.0953351	0.189623
ABC	0.1	0.999	twoepochs_s2	0.0825283	0.11217	0.19467
ABC	0.1	0.999	twoepochs_s2	0.0627002	0.0964989	0.158152
ABC	0.1	0.999	twoepochs_s2	0.091674	0.0905693	0.172812
ABC	0.1	0.999	twoepochs_s2	0.0853694	0.0990739	0.180438
ABC	0.1	0.999	twoepochs_s2	0.0803415	0.0944873	0.167224
ABC	0.1	0.999	twoepochs_s2	0.0813662	0.114147	0.193326
ABC	0.1	0.999	twoepochs_s2	0.110919	0.0808053	0.180602
ABC	0.1	0.999	twoepochs_s2	0.111024	0.0958763	0.198219
ABC	0.1	0.999	twoepochs_s2	0.0966753	0.115372	0.191599
ABC	0.1	0.999	twoepochs_s2	0.118094	0.0997596	0.201325
ABC	0.1	0.999	twoepochs_s2	0.11105	0.105805	0.224946
ABC	0.1	0.999	twoepochs_s2	0.099568	0.090799	0.179606
ABC	0.1	0.999	twoepochs_s2	0.112383	0.0939199	0.195212
ABC	0.1	0.999	twoepochs_s2	0.0887035	0.0825227	0.166599
ABC	0.1	0.999	twoepochs_s2	0.0946138	0.0880611	0.180221
ABC	0.1	0.999	twoepochs_s2	0.118032	0.0970153	0.204474
ABC	0.1	0.999	twoepochs_s2	0.0964744	0.103642	0.201257
ABC	0.1	0.999	twoepochs_s2	0.127722	0.106239	0.216955
ABC	0.1	0.999	twoepochs_s2	0.0639687	0.110593	0.173426
ABC	0.1	0.999	twoepochs_s2	0.12538	0.100139	0.212414
ABC	0.1	0.999	twoepochs_s2	0.122364	0.0992007	0.210908
ABC	0.1	0.999	twoepochs_s2	0.0850085	0.108973	0.19499
ABC	0.1	0.999	twoepochs_s2	0.110535	0.110369	0.206052
ABC	0.1	0.999	twoepochs_s2	0.134337	0.0857667	0.209501
ABC	0.1	0.999	twoepochs_s2	0.0695128	0.100195	0.166168
ABC	0.1	0.999	twoepochs_s2	0.0710803	0.118213	0.189312
ABC	0.1	0.999	twoepochs_s2	0.10398	0.0883366	0.185169
ABC	0.1	0.999	twoepochs_s2	0.102149	0.106626	0.188378
ABC	0.1	0.999	twoepochs_s2	0.126063	0.084895	0.197208
ABC	0.1	0.999	twoepochs_s2	0.0837249	0.119471	0.200252
ABC	0.1	0.999	twoepochs_s2	0.104223	0.116148	0.20432
ABC	0.1	0.999	twoepochs_s2	0.100953	0.0892287	0.186287
ABC	0.1	0.999	twoepochs_s2	0.0803716	0.108675	0.179558
ABC	0.1	0.999	twoepochs_s2	0.147789	0.0996271	0.221852
ABC	0.1	0.999	twoepochs_s2	0.143715	0.0794946	0.188059
ABC	0.1	0.999	twoepochs_s2	0.124859	0.0943563	0.216953
ABC	0.1	0.999	twoepochs_s2	0.116331	0.0839359	0.19051
ABC	0.1	0.999	twoepochs_s2	0.125834	0.115856	0.227691
ABC	0.1	0.999	twoepochs_s2	0.118839	0.0950505	0.206921
ABC	0.1	0.999	twoepochs_s3	0.0349773	0.108641	0.138487
ABC	0.1	0.999	twoepochs_s3	0.0343578	0.0837738	0.1169
ABC	0.1	0.999	twoepochs_s3	0.0329898	0.100937	0.130935
ABC	0.1	0.999	twoepochs_s3	0.00659298	0.105992	0.118256
ABC	0.1	0.999	twoepochs_s3	0.0240253	0.091508	0.112215
ABC	0.1	0.999	twoepochs_s3	0.0213744	0.101175	0.120038
ABC	0.1	0.999	twoepochs_s3	0.0374231	0.0801478	0.114577
ABC	0.1	0.999	twoepochs_s3	0.0393039	0.0869682	0.125535
ABC	0.1	0.999	twoepochs_s3	0.0264857	0.0995867	0.121872
ABC	0.1	0.999	twoepochs_s3	0.0292116	0.102764	0.131913
ABC	0.1	0.999	twoepochs_s3	0.0565536	0.0814938	0.124851
ABC	0.1	0.999	twoepochs_s3	0.0337906	0.0827198	0.112792
ABC	0.1	0.999	twoepochs_s3	0.035344	0.0957314	0.134721
ABC	0.1	0.999	twoepochs_s3	0.0208995	0.103916	0.126406
ABC	0.1	0.999	twoepochs_s3	0.0266819	0.0889511	0.119678
ABC	0.1	0.999	twoepochs_s3	0.0288893	0.10092	0.127189
ABC	0.1	0.999	twoepochs_s3	0.0206454	0.0953163	0.117094
ABC	0.1	0.999	twoepochs_s3	0.0436591	0.0874273	0.125085
ABC	0.1	0.999	twoepochs_s3	0.0531663	0.0700069	0.113337
ABC	0.1	0.999	twoepochs_s3	0.0351927	0.0962256	0.135509
ABC	0.1	0.999	twoepochs_s3	0.0452853	0.073014	0.107545
ABC	0.1	0.999	twoepochs_s3	0.032769	0.0928113	0.122249
ABC	0.1	0.999	twoepochs_s3	0.0392607	0.0784913	0.101909
ABC	0.1	0.999	twoepochs_s3	0.0341463	0.0881534	0.117308
ABC	0.1	0.999	twoepochs_s3	0.0172076	0.105263	0.126956
ABC	0.1	0.999	twoepochs_s3	0.0544313	0.0873674	0.135603
ABC	0.1	0.999	twoepochs_s3	0.0100239	0.0831835	0.0942037
ABC	0.1	0.999	twoepochs_s3	0.0263274	0.142953	0.163611
ABC	0.1	0.999	twoepochs_s3	0.0528205	0.0764783	0.116889
ABC	0.1	0.999	twoepochs_s3	0.028488	0.0945619	0.127268
ABC	0.1	0.999	twoepochs_s3	0.0406185	0.0905951	0.132781
ABC	0.1	0.999	twoepochs_s3	0.0198982	0.111836	0.133359
ABC	0.1	0.999	twoepochs_s3	0.024907	0.0779446	0.106553
ABC	0.1	0.999	twoepochs_s3	0.0291865	0.096003	0.123543
ABC	0.1	0.999	twoepochs_s3	0.0262551	0.0905413	0.116054
ABC	0.1	0.999	twoepochs_s3	0.0390848	0.0796915	0.119001
ABC	0.1	0.999	twoepochs_s3	0.0183679	0.095574	0.115875
ABC	0.1	0.999	twoepochs_s3	0.0369012	0.106905	0.143681
ABC	0.1	0.999	twoepochs_s3	0.0626539	0.0586842	0.111541
ABC	0.1	0.999	twoepochs_s3	0.0416559	0.110056	0.145725
ABC	0.1	0.999	twoepochs_s3	0.035714	0.0894269	0.101936
ABC	0.1	0.999	twoepochs_s3	0.0351324	0.100997	0.119899
ABC	0.1	0.999	twoepochs_s3	0.0220693	0.0955157	0.119689
ABC	0.1	0.999	twoepochs_s3	0.03425	0.0682525	0.106746
ABC	0.1	0.999	twoepochs_s3	0.0422656	0.0766975	0.110492
ABC	0.1	0.999	twoepochs_s3	0.0266933	0.0884197	0.113656
ABC	0.1	0.999	twoepochs_s3	0.0327296	0.0827282	0.110079
ABC	0.1	0.999	twoepochs_s3	0.0158406	0.123689	0.135656
ABC	0.1	0.999	twoepochs_s3	0.0175228	0.109186	0.127431
ABC	0.1	0.999	twoepochs_s3	0.0315504	0.105219	0.132957
ABC	0.1	0.999	twoepochs_s3	0.015979	0.111323	0.126344
ABC	0.1	0.999	twoepochs_s3	0.0162658	0.0878038	0.106831
ABC	0.1	0.999	twoepochs_s3	0.0317409	0.0851851	0.121995
ABC	0.1	0.999	twoepochs_s3	0.0206389	0.0856988	0.108111
ABC	0.1	0.999	twoepochs_s3	0.0278221	0.0737694	0.0983025
ABC	0.1	0.999	twoepochs_s3	0.0233926	0.0903533	0.116203
ABC	0.1	0.999	twoepochs_s3	0.0299716	0.0883575	0.121168
ABC	0.1	0.999	twoepochs_s3	0.0420598	0.0936969	0.125947
ABC	0.1	0.999	twoepochs_s3	0.024419	0.104486	0.126733
ABC	0.1	0.999	twoepochs_s3	0.0244168	0.0789973	0.104218
ABC	0.1	0.999	twoepochs_s3	0.0115826	0.0921843	0.106263
ABC	0.1	0.999	twoepochs_s3	0.0281908	0.0883033	0.115933
ABC	0.1	0.999	twoepochs_s3	0.0252739	0.104177	0.132683
ABC	0.1	0.999	twoepochs_s3	0.0190367	0.108224	0.134483
ABC	0.1	0.999	twoepochs_s3	0.0063509	0.11468	0.124677
ABC	0.1	0.999	twoepochs_s3	0.025989	0.0887176	0.117014
ABC	0.1	0.999	twoepochs_s3	0.037934	0.0709848	0.102886
ABC	0.1	0.999	twoepochs_s3	0.0331919	0.0771871	0.11281
ABC	0.1	0.999	twoepochs_s3	0.0406172	0.0968268	0.131692
ABC	0.1	0.999	twoepochs_s3	0.0212613	0.0775387	0.0966188
ABC	0.1	0.999	twoepochs_s3	0.0384223	0.0871934	0.124887
ABC	0.1	0.999	twoepochs_s3	0.0687281	0.0782702	0.119508
ABC	0.1	0.999	twoepochs_s3	0.0286898	0.0848778	0.115355
ABC	0.1	0.999	twoepochs_s3	0.0315537	0.0950736	0.119654
ABC	0.1	0.999	twoepochs_s3	0.0146477	0.0867974	0.103152
ABC	0.1	0.999	twoepochs_s3	0.0351769	0.0922622	0.126271
ABC	0.1	0.999	twoepochs_s3	0.0225685	0.0652292	0.0883954
ABC	0.1	0.999	twoepochs_s3	0.0468212	0.0829164	0.127534
ABC	0.1	0.999	twoepochs_s3	0.0403901	0.0923656	0.12691
