method	w	b	analysis	aw	as	a	gamNeg	shape
ABC	0.1	0.999	twoepochs_s3	0.0219336	0.209737	0.222829	712.134	0.182894
ABC	0.1	0.999	twoepochs_s3	0.107676	0.128702	0.224318	785.357	0.18246
ABC	0.1	0.999	twoepochs_s3	0.00374172	0.206342	0.212699	440.657	0.174329
ABC	0.1	0.999	twoepochs_s3	0.0757379	0.161706	0.236573	585.242	0.184902
ABC	0.1	0.999	twoepochs_s3	0.0902293	0.154041	0.2316	412.808	0.186892
ABC	0.1	0.999	twoepochs_s3	0.0996636	0.136876	0.230394	439.154	0.180851
ABC	0.1	0.999	twoepochs_s3	0.0763754	0.14582	0.22002	420.338	0.179082
ABC	0.1	0.999	twoepochs_s3	0.135536	0.114916	0.249943	460.822	0.188811
ABC	0.1	0.999	twoepochs_s3	0.107628	0.141796	0.248253	389.889	0.190204
ABC	0.1	0.999	twoepochs_s3	0.086764	0.150005	0.231935	411.766	0.185852
ABC	0.1	0.999	twoepochs_s3	0.138935	0.114304	0.244082	793.409	0.186178
ABC	0.1	0.999	twoepochs_s3	0.141144	0.130177	0.258455	496.524	0.190735
ABC	0.1	0.999	twoepochs_s3	0.0987582	0.158497	0.236894	452.997	0.186922
ABC	0.1	0.999	twoepochs_s3	0.0463517	0.19023	0.230402	611.159	0.185268
ABC	0.1	0.999	twoepochs_s3	0.0601103	0.175465	0.223698	697.627	0.179988
ABC	0.1	0.999	twoepochs_s3	0.127055	0.135459	0.254718	377.991	0.190433
ABC	0.1	0.999	twoepochs_s3	0.158538	0.101429	0.250801	425.72	0.191982
ABC	0.1	0.999	twoepochs_s3	0.121728	0.112073	0.228446	620.192	0.185945
ABC	0.1	0.999	twoepochs_s3	0.0862699	0.163669	0.245697	427.934	0.189245
ABC	0.1	0.999	twoepochs_s3	0.101108	0.163564	0.258172	690.429	0.193817
ABC	0.1	0.999	twoepochs_s3	0.0863931	0.167161	0.243984	378.519	0.184542
ABC	0.1	0.999	twoepochs_s3	0.0777787	0.192179	0.261722	787.807	0.200381
ABC	0.1	0.999	twoepochs_s3	0.100546	0.142858	0.230863	642.128	0.184621
ABC	0.1	0.999	twoepochs_s3	0.0463326	0.169982	0.21766	392.602	0.179513
ABC	0.1	0.999	twoepochs_s3	0.0434208	0.18453	0.22601	734.853	0.182424
ABC	0.1	0.999	twoepochs_s3	0.0522129	0.177155	0.226897	698.447	0.18319
ABC	0.1	0.999	twoepochs_s3	0.0439086	0.182348	0.215689	418.741	0.1778
ABC	0.1	0.999	twoepochs_s3	0.045126	0.190802	0.220379	374.589	0.180417
ABC	0.1	0.999	twoepochs_s3	0.0984635	0.147108	0.23823	752.527	0.189063
ABC	0.1	0.999	twoepochs_s3	0.0833625	0.159732	0.238522	414.331	0.187736
ABC	0.1	0.999	twoepochs_s3	0.00392072	0.198711	0.19776	723.704	0.165957
ABC	0.1	0.999	twoepochs_s3	0.100281	0.149583	0.240851	764.433	0.18931
ABC	0.1	0.999	twoepochs_s3	0.0869684	0.14241	0.229238	408.763	0.183747
ABC	0.1	0.999	twoepochs_s3	0.0578105	0.16398	0.21477	728.073	0.177826
ABC	0.1	0.999	twoepochs_s3	0.0640956	0.16053	0.217741	431.525	0.180593
ABC	0.1	0.999	twoepochs_s3	0.127306	0.132816	0.256242	454.294	0.194163
ABC	0.1	0.999	twoepochs_s3	0.120102	0.140171	0.244421	768.5	0.180511
ABC	0.1	0.999	twoepochs_s3	0.102822	0.149689	0.235906	442.366	0.18473
ABC	0.1	0.999	twoepochs_s3	0.0652457	0.156351	0.217832	403.805	0.178783
ABC	0.1	0.999	twoepochs_s3	0.0833932	0.175235	0.254822	410.21	0.195365
ABC	0.1	0.999	twoepochs_s3	0.145724	0.122079	0.244985	746.531	0.189985
ABC	0.1	0.999	twoepochs_s3	0.0695297	0.167509	0.232211	614.217	0.183293
ABC	0.1	0.999	twoepochs_s3	0.109873	0.16771	0.248941	659.061	0.189795
ABC	0.1	0.999	twoepochs_s3	0.120569	0.11978	0.225487	450.768	0.180518
ABC	0.1	0.999	twoepochs_s3	0.0798344	0.140594	0.218512	706.545	0.176893
ABC	0.1	0.999	twoepochs_s3	0.0860945	0.151496	0.237815	458.017	0.18509
ABC	0.1	0.999	twoepochs_s3	0.116168	0.153256	0.24287	742.569	0.19224
ABC	0.1	0.999	twoepochs_s3	0.140883	0.112995	0.244899	758.532	0.189292
ABC	0.1	0.999	twoepochs_s3	0.0947603	0.151835	0.238227	423.855	0.186169
ABC	0.1	0.999	twoepochs_s3	0.0435022	0.190074	0.227933	370.181	0.181241
ABC	0.1	0.999	twoepochs_s3	0.05401	0.179528	0.225151	396.362	0.187871
ABC	0.1	0.999	twoepochs_s3	0.141095	0.13134	0.260991	762.293	0.19813
ABC	0.1	0.999	twoepochs_s3	0.0977876	0.143037	0.227557	392.545	0.185015
ABC	0.1	0.999	twoepochs_s3	0.109821	0.149868	0.260183	794.553	0.191931
ABC	0.1	0.999	twoepochs_s3	0.0913859	0.139564	0.2299	470.549	0.175868
ABC	0.1	0.999	twoepochs_s3	0.0367677	0.197207	0.230864	646.397	0.183154
ABC	0.1	0.999	twoepochs_s3	0.135318	0.117523	0.240679	646.715	0.182322
ABC	0.1	0.999	twoepochs_s3	0.0958378	0.149704	0.235942	777.78	0.186786
ABC	0.1	0.999	twoepochs_s3	0.12462	0.132252	0.239493	430.039	0.184102
ABC	0.1	0.999	twoepochs_s3	0.0637898	0.180652	0.224971	501.75	0.182277
ABC	0.1	0.999	twoepochs_s3	0.0939493	0.150139	0.233692	621.346	0.184844
ABC	0.1	0.999	twoepochs_s3	0.0371027	0.201643	0.225966	751.638	0.18761
ABC	0.1	0.999	twoepochs_s3	0.0526256	0.175055	0.217583	699.345	0.176378
ABC	0.1	0.999	twoepochs_s3	0.144914	0.117881	0.243716	737.942	0.188245
ABC	0.1	0.999	twoepochs_s3	0.110223	0.132421	0.237717	399.528	0.191786
ABC	0.1	0.999	twoepochs_s3	0.145924	0.131754	0.248425	817.651	0.194474
ABC	0.1	0.999	twoepochs_s3	0.0896796	0.16322	0.247213	766.412	0.19316
ABC	0.1	0.999	twoepochs_s3	0.0957277	0.167081	0.244912	487.924	0.190336
ABC	0.1	0.999	twoepochs_s3	0.0710782	0.185859	0.246631	446.261	0.188346
ABC	0.1	0.999	twoepochs_s3	0.100393	0.125461	0.229362	408.231	0.181381
ABC	0.1	0.999	twoepochs_s3	0.0849152	0.140288	0.223823	432.317	0.18142
ABC	0.1	0.999	twoepochs_s3	0.0880801	0.140201	0.228209	420.438	0.178764
ABC	0.1	0.999	twoepochs_s3	0.108188	0.144134	0.237932	464.669	0.184692
ABC	0.1	0.999	twoepochs_s3	0.110821	0.142984	0.248746	402.813	0.188481
ABC	0.1	0.999	twoepochs_s3	0.115195	0.140442	0.251418	418.696	0.185682
ABC	0.1	0.999	twoepochs_s3	0.0763992	0.164845	0.236313	495.987	0.184199
ABC	0.1	0.999	twoepochs_s3	0.127267	0.131908	0.255027	719.779	0.191788
ABC	0.1	0.999	twoepochs_s3	0.0632057	0.152991	0.206182	425.865	0.177956
ABC	0.1	0.999	twoepochs_s3	0.0885344	0.146379	0.235078	390.949	0.186842
ABC	0.1	0.999	twoepochs_s3	0.0570094	0.179628	0.223718	447.874	0.180529
ABC	0.1	0.999	twoepochs_s3	0.104909	0.155278	0.232316	723.753	0.187443
ABC	0.1	0.999	twoepochs_s3	0.0900182	0.138602	0.225155	455.175	0.183557
ABC	0.1	0.999	twoepochs_s3	0.0561281	0.192507	0.242047	782.184	0.193755
ABC	0.1	0.999	twoepochs_s3	0.116451	0.15864	0.255428	770.412	0.193893
ABC	0.1	0.999	twoepochs_s3	0.126642	0.147363	0.267859	700.187	0.20158
ABC	0.1	0.999	twoepochs_s3	0.0636644	0.167353	0.227557	731.07	0.184538
ABC	0.1	0.999	twoepochs_s3	0.0537051	0.164173	0.206612	604.703	0.170462
ABC	0.1	0.999	twoepochs_s3	0.076647	0.168413	0.24049	389.097	0.187427
ABC	0.1	0.999	twoepochs_s3	0.0971262	0.144404	0.240061	420.207	0.186236
ABC	0.1	0.999	twoepochs_s3	0.0569642	0.16856	0.204372	624.741	0.176948
ABC	0.1	0.999	twoepochs_s3	0.120171	0.136302	0.239025	470.414	0.18112
ABC	0.1	0.999	twoepochs_s3	0.101804	0.141883	0.232328	812.357	0.182263
ABC	0.1	0.999	twoepochs_s3	0.0823185	0.149789	0.236921	408.546	0.187689
ABC	0.1	0.999	twoepochs_s3	0.0444403	0.202341	0.229836	751.251	0.18624
ABC	0.1	0.999	twoepochs_s3	0.0781666	0.165633	0.235408	761.449	0.185502
ABC	0.1	0.999	twoepochs_s4	0.0673868	0.0375198	0.0995474	779.442	0.166859
ABC	0.1	0.999	twoepochs_s4	0.0304934	0.0397802	0.0770241	798.012	0.163391
ABC	0.1	0.999	twoepochs_s4	0.0359024	0.0500053	0.0748331	771.037	0.157665
ABC	0.1	0.999	twoepochs_s4	0.0444568	0.0322674	0.0759036	505.726	0.161696
ABC	0.1	0.999	twoepochs_s4	0.0291846	0.0606025	0.09102	805.082	0.17299
ABC	0.1	0.999	twoepochs_s4	0.0343457	0.066516	0.101274	778.752	0.174275
ABC	0.1	0.999	twoepochs_s4	0.039151	0.0329288	0.0700568	796.483	0.14981
ABC	0.1	0.999	twoepochs_s4	0.0322019	0.0556394	0.09041	837.635	0.167386
ABC	0.1	0.999	twoepochs_s4	0.0614028	0.0349605	0.0916681	821.554	0.161594
ABC	0.1	0.999	twoepochs_s4	0.00948561	0.086207	0.0950085	757.584	0.168936
ABC	0.1	0.999	twoepochs_s4	0.0465931	0.0414871	0.087183	554.424	0.167465
ABC	0.1	0.999	twoepochs_s4	0.0208694	0.0554909	0.0768593	714.769	0.162895
ABC	0.1	0.999	twoepochs_s4	0.0150177	0.0523201	0.0731296	606.626	0.161857
ABC	0.1	0.999	twoepochs_s4	0.0438733	0.0523649	0.0922638	822.519	0.162598
ABC	0.1	0.999	twoepochs_s4	0.0427864	0.0496497	0.105603	807.947	0.168255
ABC	0.1	0.999	twoepochs_s4	0.0604549	0.0536281	0.0841469	813.963	0.173252
ABC	0.1	0.999	twoepochs_s4	0.0569041	0.0670843	0.107527	767.756	0.17089
ABC	0.1	0.999	twoepochs_s4	0.0267022	0.0600534	0.0885633	758.722	0.169325
ABC	0.1	0.999	twoepochs_s4	0.0251789	0.0775587	0.108071	569.789	0.177383
ABC	0.1	0.999	twoepochs_s4	0.0598597	0.0481073	0.103667	771.965	0.168787
ABC	0.1	0.999	twoepochs_s4	0.0387901	0.0874711	0.122556	395.991	0.180024
ABC	0.1	0.999	twoepochs_s4	0.0683223	0.0312413	0.0962895	812.018	0.156498
ABC	0.1	0.999	twoepochs_s4	0.0167283	0.0560151	0.0844998	754.9	0.166659
ABC	0.1	0.999	twoepochs_s4	0.0261813	0.0587213	0.0831909	523.216	0.160823
ABC	0.1	0.999	twoepochs_s4	0.0207366	0.0857914	0.105027	579.083	0.168538
ABC	0.1	0.999	twoepochs_s4	0.0311885	0.0425513	0.0717925	407.115	0.156158
ABC	0.1	0.999	twoepochs_s4	0.0384713	0.0608941	0.106182	598.566	0.182183
ABC	0.1	0.999	twoepochs_s4	0.0341448	0.0551403	0.0827382	741.867	0.158028
ABC	0.1	0.999	twoepochs_s4	0.0245772	0.075072	0.0916188	580.285	0.169018
ABC	0.1	0.999	twoepochs_s4	0.0504952	0.0413818	0.0882226	778.396	0.164208
ABC	0.1	0.999	twoepochs_s4	0.0318702	0.0458813	0.0780106	780.828	0.164957
ABC	0.1	0.999	twoepochs_s4	0.0532071	0.032792	0.0863972	776.794	0.155959
ABC	0.1	0.999	twoepochs_s4	0.021939	0.0744132	0.0973256	783.758	0.170072
ABC	0.1	0.999	twoepochs_s4	0.040955	0.0624091	0.105893	744.215	0.177922
ABC	0.1	0.999	twoepochs_s4	0.0400513	0.0460741	0.0936024	507.285	0.16968
ABC	0.1	0.999	twoepochs_s4	0.0320188	0.0449621	0.0820141	788.041	0.163251
ABC	0.1	0.999	twoepochs_s4	0.0631924	0.0370196	0.0999208	829.476	0.176886
ABC	0.1	0.999	twoepochs_s4	0.0158299	0.040244	0.0570348	755.652	0.158422
ABC	0.1	0.999	twoepochs_s4	0.0509405	0.0638149	0.107905	815.843	0.168608
ABC	0.1	0.999	twoepochs_s4	0.024175	0.0448113	0.0721396	427.396	0.164113
ABC	0.1	0.999	twoepochs_s4	0.0423506	0.0322662	0.0727295	609.71	0.163527
ABC	0.1	0.999	twoepochs_s4	0.0158317	0.0801791	0.0968893	422.458	0.166656
ABC	0.1	0.999	twoepochs_s4	0.0236404	0.0601932	0.0930972	741.187	0.172902
ABC	0.1	0.999	twoepochs_s4	0.0518213	0.0595587	0.104262	465.183	0.172312
ABC	0.1	0.999	twoepochs_s4	0.0600897	0.0290619	0.0939057	780.744	0.164858
ABC	0.1	0.999	twoepochs_s4	0.0441159	0.0341112	0.0802279	799.324	0.160383
ABC	0.1	0.999	twoepochs_s4	0.0598855	0.0342641	0.0970453	815.091	0.160239
ABC	0.1	0.999	twoepochs_s4	0.0407934	0.0422879	0.0856792	785.131	0.157063
ABC	0.1	0.999	twoepochs_s4	0.0658345	0.0431736	0.105499	782.729	0.170271
ABC	0.1	0.999	twoepochs_s4	0.0378242	0.0405454	0.0860155	466.679	0.165196
ABC	0.1	0.999	twoepochs_s4	0.0195238	0.0627499	0.0894312	455.085	0.169849
ABC	0.1	0.999	twoepochs_s4	0.0267378	0.0808645	0.0967267	727.375	0.170527
ABC	0.1	0.999	twoepochs_s4	0.0126136	0.0857399	0.0866994	767.639	0.171809
ABC	0.1	0.999	twoepochs_s4	0.0636933	0.0494632	0.102429	799.666	0.167027
ABC	0.1	0.999	twoepochs_s4	0.0500128	0.0307581	0.073917	480.175	0.15466
ABC	0.1	0.999	twoepochs_s4	0.012505	0.0746786	0.0904492	576.144	0.170584
ABC	0.1	0.999	twoepochs_s4	0.0312504	0.0499941	0.0797203	745.266	0.169448
ABC	0.1	0.999	twoepochs_s4	0.0173985	0.10089	0.11185	389.784	0.174834
ABC	0.1	0.999	twoepochs_s4	0.0182009	0.0715874	0.0917941	480.592	0.168742
ABC	0.1	0.999	twoepochs_s4	0.0329782	0.0577683	0.0920162	761.626	0.168199
ABC	0.1	0.999	twoepochs_s4	0.0743716	0.032098	0.0984562	777.097	0.169293
ABC	0.1	0.999	twoepochs_s4	0.0359778	0.0474999	0.080043	619.635	0.162021
ABC	0.1	0.999	twoepochs_s4	0.0420923	0.0230779	0.0581603	811.153	0.148808
ABC	0.1	0.999	twoepochs_s4	0.0286753	0.0830208	0.107521	745.609	0.171713
ABC	0.1	0.999	twoepochs_s4	0.0329452	0.0349217	0.0686003	705.413	0.160702
ABC	0.1	0.999	twoepochs_s4	0.0499213	0.0782242	0.126604	783.5	0.180213
ABC	0.1	0.999	twoepochs_s4	0.0156296	0.0682933	0.0828259	748.946	0.167467
ABC	0.1	0.999	twoepochs_s4	0.0230755	0.0646488	0.0966525	779.536	0.169005
ABC	0.1	0.999	twoepochs_s4	0.0499509	0.0595741	0.0985485	771.263	0.166684
ABC	0.1	0.999	twoepochs_s4	0.0378839	0.0457836	0.0800297	619.795	0.161864
ABC	0.1	0.999	twoepochs_s4	0.0409428	0.0487344	0.0996451	792.023	0.162511
ABC	0.1	0.999	twoepochs_s4	0.0379857	0.066625	0.107496	745.661	0.179306
ABC	0.1	0.999	twoepochs_s4	0.0310151	0.0302124	0.0566735	467.736	0.151269
ABC	0.1	0.999	twoepochs_s4	0.0363672	0.0448196	0.101784	791.015	0.166348
ABC	0.1	0.999	twoepochs_s4	0.0324261	0.0490049	0.0824133	698.73	0.163252
ABC	0.1	0.999	twoepochs_s4	0.029363	0.0897114	0.115675	742.413	0.17333
ABC	0.1	0.999	twoepochs_s4	0.0413453	0.0633974	0.103615	787.899	0.167653
ABC	0.1	0.999	twoepochs_s4	0.0175351	0.0732022	0.099142	758.308	0.160904
ABC	0.1	0.999	twoepochs_s4	0.0355724	0.0839149	0.114499	671.439	0.181771
ABC	0.1	0.999	twoepochs_s4	0.00915448	0.0782484	0.0904627	609.517	0.165263
ABC	0.1	0.999	twoepochs_s4	0.0188858	0.0506354	0.0697237	802.338	0.152775
ABC	0.1	0.999	twoepochs_s4	0.0162125	0.0695204	0.0870578	704.249	0.167063
ABC	0.1	0.999	twoepochs_s4	0.0347857	0.0484937	0.0865287	781.528	0.165583
ABC	0.1	0.999	twoepochs_s4	0.0202953	0.051351	0.0750168	544.394	0.157971
ABC	0.1	0.999	twoepochs_s4	0.023174	0.0663917	0.0904789	638.455	0.169388
ABC	0.1	0.999	twoepochs_s4	0.000714728	0.0783688	0.0851399	389.081	0.167183
ABC	0.1	0.999	twoepochs_s4	0.00967697	0.0846438	0.0948237	742.078	0.169703
ABC	0.1	0.999	twoepochs_s4	0.0403812	0.0369554	0.0768577	789.363	0.157928
ABC	0.1	0.999	twoepochs_s4	0.0417282	0.0490291	0.0883496	816.435	0.164237
ABC	0.1	0.999	twoepochs_s4	0.0639767	0.0362394	0.0946296	766.069	0.176468
ABC	0.1	0.999	twoepochs_s4	0.0578562	0.0269384	0.082614	879.756	0.155802
ABC	0.1	0.999	twoepochs_s4	0.0398464	0.0664507	0.107302	412.681	0.168653
ABC	0.1	0.999	twoepochs_s4	0.0314697	0.0423673	0.07391	802.821	0.166046
ABC	0.1	0.999	twoepochs_s4	0.0421075	0.0791343	0.124	604.119	0.183755
ABC	0.1	0.999	twoepochs_s4	0.0331121	0.0657601	0.0946072	797.823	0.170735
ABC	0.1	0.999	twoepochs_s4	0.0276978	0.083816	0.114905	417.422	0.179889
ABC	0.1	0.999	twoepochs_s4	0.0572103	0.0553236	0.0994101	773.272	0.168895
ABC	0.1	0.999	twoepochs_s4	0.0476668	0.0297264	0.0744741	479.041	0.157211
ABC	0.1	0.999	twoepochs_s4	0.0363392	0.079149	0.105836	738.894	0.171065
ABC	0.1	0.999	twoepochs_s4	0.0304464	0.0655078	0.0981309	792.233	0.168642
